Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00031,13.009017,[25 58] ; [31 19],[34.94736842 48.05263158] ; [21.05263158 28.94736842],1
a3,1,0.014983,5.918466,[49 40] ; [40 13],[55.78169014 33.21830986] ; [33.21830986 19.78169014],0
p2,1,0.018322,5.56507,[49 40] ; [39 13],[55.54609929 33.45390071] ; [32.45390071 19.54609929],0
p9,1,0.023412,5.137706,[46 43] ; [37 15],[52.39007092 36.60992908] ; [30.60992908 21.39007092],0
s6,1,0.026749,4.906969,[29 61] ; [27 26],[35.24475524 54.75524476] ; [20.75524476 32.24475524],0
v3,1,0.02819,4.816419,[18 67] ; [19 30],[23.47014925 61.52985075] ; [13.52985075 35.47014925],0
s7,1,0.045127,4.013897,[15 66] ; [17 33],[19.78625954 61.21374046] ; [12.21374046 37.78625954],0
n3,1,0.04764,3.922657,[16 13] ; [15  3],[19.12765957  9.87234043] ; [11.87234043  6.12765957],0
p11,1,0.062075,3.481048,[45 45] ; [35 18],[50.34965035 39.65034965] ; [29.65034965 23.34965035],0
a5,1,0.069878,3.285885,[49 41] ; [37 16],[54.12587413 35.87412587] ; [31.87412587 21.12587413],0
p3,1,0.107509,2.590462,[22 68] ; [19 32],[26.17021277 63.82978723] ; [14.82978723 36.17021277],0
p10,1,0.12128,2.400715,[42 47] ; [31 20],[46.40714286 42.59285714] ; [26.59285714 24.40714286],0
s8,1,0.140185,2.175932,[16 74] ; [15 38],[19.51048951 70.48951049] ; [11.48951049 41.51048951],0
a6,1,0.175574,1.834698,[62 27] ; [31 22],[58.28873239 30.71126761] ; [34.71126761 18.28873239],0
r1,1,0.207499,1.588789,[57 33] ; [39 14],[60.41958042 29.58041958] ; [35.58041958 17.41958042],0
v4,1,0.210038,1.571164,[67 22] ; [43  8],[69.92857143 19.07142857] ; [40.07142857 10.92857143],0
p1,1,0.218881,1.511691,[ 5 84] ; [ 6 47],[ 6.8943662 82.1056338] ; [ 4.1056338 48.8943662],0
n2,1,0.228602,1.449541,[17 14] ; [13  5],[18.97959184 12.02040816] ; [11.02040816  6.97959184],0
d5,1,0.240026,1.380443,[57 32] ; [39 14],[60.16901408 28.83098592] ; [35.83098592 17.16901408],0
r2,1,0.243971,1.357501,[70 19] ; [45  7],[72.58865248 16.41134752] ; [42.41134752  9.58865248],0
d1,1,0.270528,1.214066,[34 56] ; [25 28],[37.13286713 52.86713287] ; [21.86713287 31.13286713],0
p5,1,0.275249,1.190398,[ 2 87] ; [ 3 49],[ 3.15602837 85.84397163] ; [ 1.84397163 50.15602837],0
s4,1,0.289089,1.12386,[12 78] ; [ 4 49],[10.06993007 79.93006993] ; [ 5.93006993 47.06993007],0
u3,1,0.290338,1.118052,[21 19] ; [9 4],[22.64150943 17.35849057] ; [7.35849057 5.64150943],0
s2,1,0.312491,1.02012,[25 65] ; [19 34],[27.69230769 62.30769231] ; [16.30769231 36.69230769],0
a4,1,0.351956,0.866394,[32 58] ; [23 30],[34.61538462 55.38461538] ; [20.38461538 32.61538462],0
n1,1,0.441418,0.592593,[10 20] ; [ 8 10],[11.25 18.75] ; [ 6.75 11.25],0
p6,1,0.453468,0.561969,[14 75] ; [10 38],[15.59124088 73.40875912] ; [ 8.40875912 39.59124088],0
u1,1,0.48408,0.489658,[ 8 82] ; [ 3 50],[ 6.92307692 83.07692308] ; [ 4.07692308 48.92307692],0
a8,1,0.546594,0.363454,[ 8 77] ; [ 3 44],[ 7.08333333 77.91666667] ; [ 3.91666667 43.08333333],0
r3,1,0.568584,0.325058,[69 21] ; [42 10],[70.35211268 19.64788732] ; [40.64788732 11.35211268],0
p4,1,0.600315,0.274521,[32 57] ; [21 31],[33.45390071 55.54609929] ; [19.54609929 32.45390071],0
u2,1,0.612546,0.256485,[24 17] ; [8 4],[24.75471698 16.24528302] ; [7.24528302 4.75471698],0
n5,1,0.624255,0.239932,[39 50] ; [25 27],[40.39716312 48.60283688] ; [23.60283688 28.39716312],0
n4,1,0.648913,0.207273,[44 46] ; [28 25],[45.31468531 44.68531469] ; [26.68531469 26.31468531],0
r4,1,0.671929,0.179354,[58 32] ; [36 17],[59.16083916 30.83916084] ; [34.83916084 18.16083916],0
b1,1,0.704435,0.143899,[48 42] ; [30 23],[49.09090909 40.90909091] ; [28.90909091 24.09090909],0
a2,1,0.737833,0.11204,[15 75] ; [10 43],[15.73426573 74.26573427] ; [ 9.26573427 43.73426573],0
b4,1,0.751914,0.09993,[50 40] ; [28 25],[49.09090909 40.90909091] ; [28.90909091 24.09090909],0
b5,1,0.760385,0.09301,[52 38] ; [32 21],[52.86713287 37.13286713] ; [31.13286713 21.86713287],0
d2,1,0.762627,0.091224,[33 56] ; [21 32],[33.84507042 55.15492958] ; [20.15492958 32.84507042],0
d4,1,0.764709,0.089582,[61 27] ; [38 15],[61.78723404 26.21276596] ; [37.21276596 15.78723404],0
p8,1,0.773358,0.082936,[31 58] ; [19 32],[31.78571429 57.21428571] ; [18.21428571 32.78571429],0
s1,1,0.793712,0.068379,[ 6 84] ; [ 4 47],[ 6.38297872 83.61702128] ; [ 3.61702128 47.38297872],0
a1,1,0.810859,0.057273,[ 6 84] ; [ 3 50],[ 5.66433566 84.33566434] ; [ 3.33566434 49.66433566],0
p7,1,0.872357,0.025813,[43 44] ; [24 26],[42.54744526 44.45255474] ; [24.45255474 25.54744526],0
b2,1,0.934845,0.006683,[13 39] ; [ 8 23],[13.15662651 38.84337349] ; [ 7.84337349 23.15662651],0
b3,1,0.934845,0.006683,[13 39] ; [ 8 23],[13.15662651 38.84337349] ; [ 7.84337349 23.15662651],0
d3,1,0.95017,0.003905,[51 37] ; [31 22],[51.17730496 36.82269504] ; [30.82269504 22.17730496],0
s3,1,0.962205,0.002246,[39 50] ; [23 29],[39.13475177 49.86524823] ; [22.86524823 29.13475177],0
a7,1,0.97177,0.001252,[58 32] ; [34 19],[57.9020979 32.0979021] ; [34.0979021 18.9020979],0
