Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,82.700768,[361   5] ; [24 12],[350.52238806  15.47761194] ; [34.47761194  1.52238806],1
v4,1,0.0,74.163673,[357  10] ; [23 14],[345.1980198  21.8019802] ; [34.8019802  2.1980198],1
r1,1,0.0,70.570115,[317  48] ; [13 27],[297.40740741  67.59259259] ; [32.59259259  7.40740741],1
r3,1,0.0,62.219975,[362   6] ; [28 11],[352.62899263  15.37100737] ; [37.37100737  1.62899263],1
n6,1,1e-06,24.925391,[312  52] ; [21 18],[300.77419355  63.22580645] ; [32.22580645  6.77419355],1
s6,1,7e-06,20.094079,[299  63] ; [21 19],[288.15920398  73.84079602] ; [31.84079602  8.15920398],1
p4,1,0.000144,14.443685,[231 133] ; [13 27],[219.84158416 144.15841584] ; [24.15841584 15.84158416],1
p8,1,0.000244,13.458663,[197 168] ; [ 9 30],[186.11386139 178.88613861] ; [19.88613861 19.11386139],1
p10,1,0.000341,12.82895,[306  58] ; [23 15],[297.90049751  66.09950249] ; [31.09950249  6.90049751],1
p2,1,0.000622,11.708701,[313  53] ; [25 14],[305.45185185  60.54814815] ; [32.54814815  6.45185185],1
a7,1,0.002045,9.509128,[269  98] ; [20 20],[260.5970516 106.4029484] ; [28.4029484 11.5970516],0
n4,1,0.002399,9.216061,[302  64] ; [25 15],[294.78325123  71.21674877] ; [32.21674877  7.78325123],0
s2,1,0.002459,9.170761,[283  85] ; [22 18],[275.09803922  92.90196078] ; [29.90196078 10.09803922],0
s8,1,0.003226,8.674779,[217 149] ; [14 26],[208.24137931 157.75862069] ; [22.75862069 17.24137931],0
p11,1,0.003362,8.60002,[295  73] ; [24 16],[287.7254902  80.2745098] ; [31.2745098  8.7254902],0
p3,1,0.00787,7.062899,[194 171] ; [12 27],[186.11386139 178.88613861] ; [19.88613861 19.11386139],0
v3,1,0.008724,6.878534,[157 192] ; [ 9 30],[149.31443299 199.68556701] ; [16.68556701 22.31443299],0
a5,1,0.008825,6.857861,[274  94] ; [22 18],[266.98039216 101.01960784] ; [29.01960784 10.98039216],0
p9,1,0.020517,5.3674,[315  50] ; [29 11],[310.02469136  54.97530864] ; [33.97530864  6.02469136],0
s7,1,0.021917,5.252384,[225 128] ; [17 21],[218.48081841 134.51918159] ; [23.51918159 14.48081841],0
u1,1,0.025094,5.01737,[ 71 297] ; [ 2 38],[ 65.84313725 302.15686275] ; [ 7.15686275 32.84313725],0
a2,1,0.026694,4.910488,[ 95 273] ; [ 4 36],[ 89.29411765 278.70588235] ; [ 9.70588235 30.29411765],0
n5,1,0.027918,4.833105,[290  75] ; [25 14],[284.59158416  80.40841584] ; [30.40841584  8.59158416],0
p7,1,0.029558,4.734818,[240 115] ; [19 19],[233.956743 121.043257] ; [25.043257 12.956743],0
n3,1,0.031309,4.635925,[56 17] ; [8 8],[52.49438202 20.50561798] ; [11.50561798  4.49438202],0
u3,1,0.031604,4.619826,[59 36] ; [4 9],[55.41666667 39.58333333] ; [7.58333333 5.41666667],0
p6,1,0.033272,4.531748,[140 223] ; [ 8 30],[133.97506234 229.02493766] ; [14.02493766 23.97506234],0
d1,1,0.048211,3.902609,[225 143] ; [18 22],[219.17647059 148.82352941] ; [23.82352941 16.17647059],0
d3,1,0.075763,3.153526,[252 114] ; [22 18],[247.00492611 118.99507389] ; [26.99507389 13.00492611],0
a1,1,0.076818,3.13098,[ 20 348] ; [ 5 35],[ 22.54901961 345.45098039] ; [ 2.45098039 37.54901961],0
s1,1,0.097654,2.743449,[ 15 347] ; [ 4 36],[ 17.10945274 344.89054726] ; [ 1.89054726 38.10945274],0
v2,1,0.117773,2.446685,[206 142] ; [18 21],[201.42635659 146.57364341] ; [22.57364341 16.42635659],0
s5,1,0.124842,2.3555,[135 219] ; [10 29],[130.61068702 223.38931298] ; [14.38931298 24.61068702],0
b2,1,0.175043,1.839211,[102 134] ; [ 8 19],[ 98.70722433 137.29277567] ; [11.29277567 15.70722433],0
b3,1,0.175043,1.839211,[102 134] ; [ 8 19],[ 98.70722433 137.29277567] ; [11.29277567 15.70722433],0
v1,1,0.188407,1.730029,[202 151] ; [17 20],[198.22307692 154.77692308] ; [20.77692308 16.22307692],0
p12,1,0.193575,1.690193,[ 43 321] ; [ 2 38],[ 40.54455446 323.45544554] ; [ 4.45544554 35.54455446],0
b1,1,0.194615,1.682331,[145 223] ; [20 20],[148.82352941 219.17647059] ; [16.17647059 23.82352941],0
a8,1,0.239422,1.383996,[ 64 280] ; [ 4 33],[ 61.39632546 282.60367454] ; [ 6.60367454 30.39632546],0
u2,1,0.254552,1.298147,[56 39] ; [5 7],[54.1588785 40.8411215] ; [6.8411215 5.1588785],0
d5,1,0.286688,1.135111,[291  74] ; [29 11],[288.39506173  76.60493827] ; [31.60493827  8.39506173],0
p1,1,0.335644,0.926998,[ 36 329] ; [ 2 37],[ 34.33168317 330.66831683] ; [ 3.66831683 35.33168317],0
n2,1,0.351761,0.867094,[59 14] ; [12  5],[57.58888889 15.41111111] ; [13.41111111  3.58888889],0
a3,1,0.535512,0.383922,[271  96] ; [27 12],[269.37438424  97.62561576] ; [28.62561576 10.37438424],0
d4,1,0.572598,0.318355,[304  60] ; [32  8],[302.73267327  61.26732673] ; [33.26732673  6.73267327],0
a4,1,0.616069,0.251432,[162 205] ; [16 24],[160.50614251 206.49385749] ; [17.49385749 22.50614251],0
b5,1,0.652524,0.202733,[216 152] ; [22 18],[214.66666667 153.33333333] ; [23.33333333 16.66666667],0
d2,1,0.690109,0.158967,[186 180] ; [19 21],[184.80295567 181.19704433] ; [20.19704433 19.80295567],0
b4,1,0.805783,0.060452,[219 149] ; [23 17],[218.2745098 149.7254902] ; [23.7254902 16.2745098],0
n1,1,0.868366,0.027468,[36 35] ; [9 8],[36.30681818 34.69318182] ; [8.69318182 8.30681818],0
p5,1,0.948277,0.004208,[ 49 313] ; [ 5 33],[ 48.87 313.13] ; [ 5.13 32.87],0
a6,1,0.951734,0.003664,[239 126] ; [26 14],[238.82716049 126.17283951] ; [26.17283951 13.82716049],0
