Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,26.024994,[ 6 39] ; [51 34],[19.73076923 25.26923077] ; [37.26923077 47.73076923],1
a7,1,0.755817,0.096708,[29 15] ; [59 27],[29.78461538 14.21538462] ; [58.21538462 27.78461538],0
s2,1,0.75822,0.094752,[14 30] ; [29 55],[14.78125 29.21875] ; [28.21875 55.78125],0
s5,1,0.823274,0.049879,[ 9 36] ; [18 65],[ 9.4921875 35.5078125] ; [17.5078125 65.4921875],0
v4,1,0.825256,0.048748,[38  7] ; [73 12],[38.42307692  6.57692308] ; [72.57692308 12.42307692],0
s7,1,0.85001,0.035761,[14 28] ; [25 54],[13.53719008 28.46280992] ; [25.46280992 53.53719008],0
v2,1,0.868751,0.027306,[19 25] ; [38 47],[19.44186047 24.55813953] ; [37.55813953 47.44186047],0
u3,1,0.883412,0.021505,[16  9] ; [13  8],[15.76086957  9.23913043] ; [13.23913043  7.76086957],0
p7,1,0.899003,0.016109,[17 26] ; [35 51],[17.33333333 25.66666667] ; [34.66666667 51.33333333],0
p10,1,0.905632,0.014054,[13 32] ; [24 62],[12.70992366 32.29007634] ; [24.29007634 61.70992366],0
p2,1,0.938416,0.005969,[27 18] ; [51 35],[26.79389313 18.20610687] ; [51.20610687 34.79389313],0
n2,1,1.0,0.0,[8 7] ; [16 14],[8. 7.] ; [16. 14.],0
