Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000657,11.607637,[32 11] ; [14 24],[24.41975309 18.58024691] ; [21.58024691 16.41975309],1
s8,1,0.00122,10.459377,[18 24] ; [ 4 34],[11.55 30.45] ; [10.45 27.55],0
a3,1,0.002074,9.482705,[31 12] ; [14 23],[24.1875 18.8125] ; [20.8125 16.1875],0
p10,1,0.003164,8.710532,[24 18] ; [ 9 28],[17.5443038 24.4556962] ; [15.4556962 21.5443038],0
v3,1,0.00501,7.8759,[18 21] ; [ 6 31],[12.31578947 26.68421053] ; [11.68421053 25.31578947],0
s6,1,0.005708,7.640362,[25 16] ; [11 26],[18.92307692 22.07692308] ; [17.07692308 19.92307692],0
d5,1,0.00635,7.448149,[31 12] ; [16 22],[24.95061728 18.04938272] ; [22.04938272 15.95061728],0
d4,1,0.006918,7.294019,[34  8] ; [20 18],[28.35 13.65] ; [25.65 12.35],0
v2,1,0.018956,5.505598,[21 21] ; [ 9 28],[15.94936709 26.05063291] ; [14.05063291 22.94936709],0
u2,1,0.024449,5.0625,[7 5] ; [ 5 19],[4. 8.] ; [ 8. 16.],0
v1,1,0.039565,4.23644,[20 23] ; [ 9 28],[15.5875 27.4125] ; [13.4125 23.5875],0
s7,1,0.039709,4.230262,[17 20] ; [ 8 27],[12.84722222 24.15277778] ; [12.15277778 22.84722222],0
a6,1,0.040692,4.1888,[10 33] ; [17 21],[14.33333333 28.66666667] ; [12.66666667 25.33333333],0
r3,1,0.040692,4.1888,[33 10] ; [21 17],[28.66666667 14.33333333] ; [25.33333333 12.66666667],0
u3,1,0.049662,3.852843,[7 5] ; [ 6 18],[4.33333333 7.66666667] ; [ 8.66666667 15.33333333],0
d1,1,0.067644,3.339286,[21 22] ; [11 27],[16.98765432 26.01234568] ; [15.01234568 22.98765432],0
s1,1,0.070331,3.275267,[ 6 37] ; [ 1 37],[ 3.71604938 39.28395062] ; [ 3.28395062 34.71604938],0
v4,1,0.070349,3.274854,[35  7] ; [25 13],[31.5 10.5] ; [28.5  9.5],0
a4,1,0.11143,2.533827,[19 24] ; [10 27],[15.5875 27.4125] ; [13.4125 23.5875],0
p6,1,0.131052,2.280001,[12 31] ; [ 5 31],[ 9.25316456 33.74683544] ; [ 7.74683544 28.25316456],0
r2,1,0.167192,1.907945,[35  7] ; [26 11],[32.43037975  9.56962025] ; [28.56962025  8.43037975],0
p5,1,0.203458,1.617377,[ 4 38] ; [ 1 37],[ 2.625 39.375] ; [ 2.375 35.625],0
n4,1,0.205025,1.606213,[30 12] ; [22 16],[27.3 14.7] ; [24.7 13.3],0
a5,1,0.218127,1.516649,[24 19] ; [16 22],[21.2345679 21.7654321] ; [18.7654321 19.2345679],0
s2,1,0.244028,1.357175,[19 24] ; [12 26],[16.45679012 26.54320988] ; [14.54320988 23.45679012],0
b4,1,0.246166,1.34493,[27 16] ; [19 19],[24.41975309 18.58024691] ; [21.58024691 16.41975309],0
d2,1,0.247569,1.336969,[23 20] ; [15 22],[20.425 22.575] ; [17.575 19.425],0
p4,1,0.261576,1.260398,[20 22] ; [13 24],[17.5443038 24.4556962] ; [15.4556962 21.5443038],0
p2,1,0.27619,1.185742,[25 17] ; [18 20],[22.575 19.425] ; [20.425 17.575],0
p3,1,0.280317,1.165551,[17 25] ; [11 27],[14.7 27.3] ; [13.3 24.7],0
a8,1,0.294803,1.097557,[ 5 36] ; [ 2 35],[ 3.67948718 37.32051282] ; [ 3.32051282 33.67948718],0
n6,1,0.335452,0.927736,[27 14] ; [21 17],[24.91139241 16.08860759] ; [23.08860759 14.91139241],0
a1,1,0.352096,0.86589,[ 3 40] ; [ 5 33],[ 4.24691358 38.75308642] ; [ 3.75308642 34.24691358],0
b1,1,0.37456,0.78848,[29 14] ; [22 16],[27.07407407 15.92592593] ; [23.92592593 14.07407407],0
