Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,129.834206,[229  30] ; [23 66],[187.55172414  71.44827586] ; [64.44827586 24.55172414],1
s6,1,0.0,35.529339,[235  20] ; [59 30],[217.93604651  37.06395349] ; [76.06395349 12.93604651],1
s7,1,0.000582,11.831448,[205  44] ; [54 30],[193.66666667  55.33333333] ; [65.33333333 18.66666667],1
r2,1,0.002754,8.963996,[248   8] ; [78 10],[242.60465116  13.39534884] ; [83.39534884  4.60465116],0
n2,1,0.008619,6.900194,[44  8] ; [13 10],[39.52 12.48] ; [17.48  5.52],0
d1,1,0.029852,4.7178,[181  78] ; [51 38],[172.66666667  86.33333333] ; [59.33333333 29.66666667],0
n1,1,0.051044,3.806842,[28 23] ; [ 7 16],[24.12162162 26.87837838] ; [10.87837838 12.12162162],0
p12,1,0.094349,2.798568,[ 38 219] ; [ 7 82],[ 33.42485549 223.57514451] ; [11.57514451 77.42485549],0
s5,1,0.095072,2.786323,[120 125] ; [34 54],[113.3033033 131.6966967] ; [40.6966967 47.3033033],0
p11,1,0.117752,2.446963,[222  37] ; [70 19],[217.32183908  41.67816092] ; [74.67816092 14.32183908],0
d3,1,0.133498,2.251354,[185  74] ; [56 33],[179.36494253  79.63505747] ; [61.63505747 27.36494253],0
a6,1,0.136705,2.214667,[176  82] ; [53 36],[170.26512968  87.73487032] ; [58.73487032 30.26512968],0
s4,1,0.159876,1.975397,[ 56 202] ; [13 75],[ 51.45086705 206.54913295] ; [17.54913295 70.45086705],0
u3,1,0.173568,1.851852,[34 15] ; [11 10],[31.5 17.5] ; [13.5  7.5],0
b2,1,0.176263,1.828855,[ 74 104] ; [30 28],[78.44067797 99.55932203] ; [25.55932203 32.44067797],0
b3,1,0.176263,1.828855,[ 74 104] ; [30 28],[78.44067797 99.55932203] ; [25.55932203 32.44067797],0
n5,1,0.197835,1.658284,[216  43] ; [68 20],[211.97694524  47.02305476] ; [72.02305476 15.97694524],0
d4,1,0.207123,1.591423,[223  35] ; [72 17],[219.33717579  38.66282421] ; [75.66282421 13.33717579],0
b1,1,0.228634,1.449341,[109 150] ; [31 58],[104.1954023 154.8045977] ; [35.8045977 53.1954023],0
r4,1,0.230758,1.436181,[245  14] ; [81  8],[242.62643678  16.37356322] ; [83.37356322  5.62643678],0
n6,1,0.243411,1.360727,[232  26] ; [76 13],[229.00288184  28.99711816] ; [78.99711816 10.00288184],0
a3,1,0.309068,1.034654,[210  48] ; [68 21],[206.69740634  51.30259366] ; [71.30259366 17.69740634],0
a1,1,0.314665,1.010994,[ 16 243] ; [ 3 86],[ 14.1408046 244.8591954] ; [ 4.8591954 84.1408046],0
a2,1,0.328867,0.953355,[ 75 184] ; [21 68],[ 71.44827586 187.55172414] ; [24.55172414 64.44827586],0
p1,1,0.362591,0.8289,[ 29 228] ; [ 7 82],[ 26.73988439 230.26011561] ; [ 9.26011561 79.73988439],0
b4,1,0.404188,0.695833,[144 115] ; [54 35],[147.36206897 111.63793103] ; [50.63793103 38.36206897],0
v4,1,0.408224,0.683966,[251   7] ; [85  4],[249.82132565   8.17867435] ; [86.17867435  2.82132565],0
p8,1,0.410132,0.678417,[157  99] ; [49 38],[153.74927114 102.25072886] ; [52.25072886 34.74927114],0
u2,1,0.414216,0.666667,[30 19] ; [15  6],[31.5 17.5] ; [13.5  7.5],0
v1,1,0.483507,0.490942,[157  91] ; [52 36],[154.26190476  93.73809524] ; [54.73809524 33.26190476],0
n3,1,0.490599,0.475212,[38 14] ; [15  8],[36.74666667 15.25333333] ; [16.25333333  6.74666667],0
n4,1,0.590309,0.289862,[216  43] ; [72 17],[214.34482759  44.65517241] ; [73.65517241 15.34482759],0
a7,1,0.605371,0.266971,[178  80] ; [64 25],[179.93083573  78.06916427] ; [62.06916427 26.93083573],0
a5,1,0.611856,0.257481,[206  53] ; [73 16],[207.64655172  51.35344828] ; [71.35344828 17.64655172],0
p2,1,0.613135,0.255635,[223  35] ; [75 14],[221.56772334  36.43227666] ; [76.43227666 12.56772334],0
d5,1,0.630813,0.23096,[220  38] ; [74 15],[218.59365994  39.40634006] ; [75.40634006 13.59365994],0
d2,1,0.643302,0.21445,[147 112] ; [48 41],[145.12931034 113.87068966] ; [49.87068966 39.12931034],0
v3,1,0.670059,0.181533,[116 132] ; [43 44],[117.70746269 130.29253731] ; [41.29253731 45.70746269],0
p6,1,0.676601,0.173977,[120 136] ; [44 45],[121.69275362 134.30724638] ; [42.30724638 46.69275362],0
u1,1,0.756651,0.096027,[ 57 202] ; [21 68],[ 58.05172414 200.94827586] ; [19.94827586 69.05172414],0
v2,1,0.805311,0.060752,[149  97] ; [54 33],[149.96396396  96.03603604] ; [53.03603604 33.96396396],0
s1,1,0.842354,0.039555,[ 10 248] ; [ 3 85],[  9.69364162 248.30635838] ; [ 3.30635838 84.69364162],0
p9,1,0.842893,0.039281,[246  13] ; [85  4],[246.34770115  12.65229885] ; [84.65229885  4.34770115],0
p5,1,0.859637,0.031271,[ 42 212] ; [14 75],[ 41.46938776 212.53061224] ; [14.53061224 74.46938776],0
b5,1,0.886442,0.020394,[152 107] ; [53 36],[152.57183908 106.42816092] ; [52.42816092 36.57183908],0
p4,1,0.888855,0.019531,[176  82] ; [60 29],[175.46974063  82.53025937] ; [60.53025937 28.46974063],0
p7,1,0.888867,0.019527,[183  66] ; [64 24],[182.50148368  66.49851632] ; [64.49851632 23.50148368],0
