Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000158,14.270613,[5 6] ; [40  3],[9.16666667 1.83333333] ; [35.83333333  7.16666667],1
a7,1,0.001064,10.712226,[2 9] ; [31 12],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
d3,1,0.001064,10.712226,[2 9] ; [31 12],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
b1,1,0.00555,7.690935,[10  1] ; [19 24],[5.90740741 5.09259259] ; [23.09259259 19.90740741],0
d2,1,0.018021,5.59408,[2 9] ; [25 18],[5.5 5.5] ; [21.5 21.5],0
a3,1,0.042556,4.112941,[5 6] ; [33 10],[7.74074074 3.25925926] ; [30.25925926 12.74074074],0
a5,1,0.059192,3.559869,[4 7] ; [29 14],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
r1,1,0.066562,3.365829,[ 1 10] ; [16 26],[3.52830189 7.47169811] ; [13.47169811 28.52830189],0
s7,1,0.066798,3.36,[1 7] ; [19 21],[3.33333333 4.66666667] ; [16.66666667 23.33333333],0
s3,1,0.069947,3.284264,[2 9] ; [19 20],[4.62 6.38] ; [16.38 22.62],0
s6,1,0.106852,2.600175,[4 7] ; [26 15],[6.34615385 4.65384615] ; [23.65384615 17.34615385],0
p4,1,0.106852,2.600175,[7 4] ; [15 26],[4.65384615 6.34615385] ; [17.34615385 23.65384615],0
a4,1,0.114401,2.492353,[2 9] ; [19 24],[4.27777778 6.72222222] ; [16.72222222 26.27777778],0
u2,1,0.118991,2.430556,[4 2] ; [2 6],[2.57142857 3.42857143] ; [3.42857143 4.57142857],0
n6,1,0.162491,1.950894,[5 6] ; [28 13],[6.98076923 4.01923077] ; [26.01923077 14.98076923],0
s5,1,0.189873,1.718603,[ 1 10] ; [11 28],[2.64 8.36] ; [ 9.36 29.64],0
s2,1,0.202193,1.626464,[3 8] ; [20 21],[4.86538462 6.13461538] ; [18.13461538 22.86538462],0
n1,1,0.2113,1.5625,[2 3] ; [ 3 17],[1. 4.] ; [ 4. 16.],0
b5,1,0.232609,1.424837,[5 6] ; [28 15],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
p6,1,0.255723,1.291765,[5 6] ; [11 29],[3.45098039 7.54901961] ; [12.54901961 27.45098039],0
p7,1,0.277216,1.180687,[7 4] ; [19 23],[5.39622642 5.60377358] ; [20.60377358 21.39622642],0
p3,1,0.308358,1.037694,[2 9] ; [14 27],[3.38461538 7.61538462] ; [12.61538462 28.38461538],0
p8,1,0.309536,1.032656,[5 6] ; [12 29],[3.59615385 7.40384615] ; [13.40384615 27.59615385],0
n5,1,0.390329,0.737916,[8 3] ; [24 17],[6.76923077 4.23076923] ; [25.23076923 15.76923077],0
r3,1,0.445964,0.580889,[8 3] ; [34  7],[8.88461538 2.11538462] ; [33.11538462  7.88461538],0
p9,1,0.472318,0.516548,[8 3] ; [25 16],[6.98076923 4.01923077] ; [26.01923077 14.98076923],0
r2,1,0.486835,0.483515,[5 5] ; [23 14],[5.95744681 4.04255319] ; [22.04255319 14.95744681],0
b2,1,0.492331,0.471429,[1 4] ; [10 18],[1.66666667 3.33333333] ; [ 9.33333333 18.66666667],0
b3,1,0.492331,0.471429,[1 4] ; [10 18],[1.66666667 3.33333333] ; [ 9.33333333 18.66666667],0
p2,1,0.505219,0.443957,[8 3] ; [26 16],[7.05660377 3.94339623] ; [26.94339623 15.05660377],0
s4,1,0.54927,0.358627,[ 1 10] ; [ 7 36],[1.62962963 9.37037037] ; [ 6.37037037 36.62962963],0
p10,1,0.608517,0.26234,[7 4] ; [22 18],[6.25490196 4.74509804] ; [22.74509804 17.25490196],0
b4,1,0.616674,0.25057,[6 5] ; [27 16],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
n2,1,0.656005,0.198413,[4 1] ; [14  6],[3.6 1.4] ; [14.4  5.6],0
u3,1,0.69627,0.152381,[3 3] ; [4 6],[2.625 3.375] ; [4.375 5.625],0
a6,1,0.735451,0.114165,[5 6] ; [22 21],[5.5 5.5] ; [21.5 21.5],0
p11,1,0.736262,0.113439,[8 3] ; [29 14],[7.53703704 3.46296296] ; [29.46296296 13.53703704],0
s1,1,0.811168,0.057082,[ 1 10] ; [ 3 40],[ 0.81481481 10.18518519] ; [ 3.18518519 39.81481481],0
u1,1,0.811168,0.057082,[ 1 10] ; [ 5 38],[1.22222222 9.77777778] ; [ 4.77777778 38.22222222],0
s8,1,0.812929,0.056003,[3 8] ; [13 29],[3.32075472 7.67924528] ; [12.67924528 29.32075472],0
v1,1,0.904191,0.014489,[6 5] ; [21 19],[5.82352941 5.17647059] ; [21.17647059 18.82352941],0
v4,1,0.910752,0.012564,[7 3] ; [28 11],[7.14285714 2.85714286] ; [27.85714286 11.14285714],0
n4,1,0.926922,0.008412,[7 4] ; [28 15],[7.12962963 3.87037037] ; [27.87037037 15.12962963],0
p5,1,0.982778,0.000466,[ 1 10] ; [ 4 39],[1.01851852 9.98148148] ; [ 3.98148148 39.01851852],0
