Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,39.28326,[189  57] ; [45 61],[163.53409091  82.46590909] ; [70.46590909 35.53409091],1
a8,1,0.083495,2.995524,[ 30 185] ; [ 7 91],[ 25.41533546 189.58466454] ; [11.58466454 86.41533546],0
v2,1,0.102712,2.662916,[136 104] ; [49 55],[129.06976744 110.93023256] ; [55.93023256 48.06976744],0
n2,1,0.106197,2.60992,[44 14] ; [21 14],[40.53763441 17.46236559] ; [24.46236559 10.53763441],0
n4,1,0.118167,2.441451,[191  55] ; [74 32],[185.19886364  60.80113636] ; [79.80113636 26.19886364],0
p7,1,0.120133,2.415584,[148  95] ; [54 50],[141.45821326 101.54178674] ; [60.54178674 43.45821326],0
n3,1,0.133096,2.256012,[43 16] ; [19 14],[39.76086957 19.23913043] ; [22.23913043 10.76086957],0
p9,1,0.164668,1.930829,[199  43] ; [78 25],[194.30144928  47.69855072] ; [82.69855072 20.30144928],0
n5,1,0.172754,1.85888,[179  65] ; [85 21],[184.04571429  59.95428571] ; [79.95428571 26.04571429],0
u2,1,0.196457,1.668521,[42 38] ; [16 24],[38.66666667 41.33333333] ; [19.33333333 20.66666667],0
s5,1,0.219142,1.509982,[ 53 188] ; [29 74],[ 57.44767442 183.55232558] ; [24.55232558 78.44767442],0
p11,1,0.245396,1.349324,[197  49] ; [79 27],[192.88636364  53.11363636] ; [83.11363636 22.88636364],0
a3,1,0.275438,1.189462,[165  80] ; [65 41],[160.54131054  84.45868946] ; [69.45868946 36.54131054],0
a5,1,0.365829,0.817784,[181  65] ; [73 33],[177.51136364  68.48863636] ; [76.48863636 29.51136364],0
p3,1,0.379397,0.772654,[118 128] ; [45 60],[114.23931624 131.76068376] ; [48.76068376 56.23931624],0
v3,1,0.401549,0.703684,[ 91 150] ; [34 69],[ 87.57267442 153.42732558] ; [37.42732558 65.57267442],0
n1,1,0.440662,0.594558,[19 38] ; [ 9 26],[17.34782609 39.65217391] ; [10.65217391 24.34782609],0
s6,1,0.514439,0.425028,[113 127] ; [45 59],[110.23255814 129.76744186] ; [47.76744186 56.23255814],0
d2,1,0.597631,0.278583,[106 140] ; [48 56],[108.24 137.76] ; [45.76 58.24],0
b4,1,0.601369,0.272936,[142 104] ; [58 48],[139.77272727 106.22727273] ; [60.22727273 45.77272727],0
p12,1,0.718581,0.129856,[ 14 231] ; [  5 100],[ 13.3 231.7] ; [ 5.7 99.3],0
s7,1,0.751237,0.100494,[ 68 163] ; [28 73],[ 66.79518072 164.20481928] ; [29.20481928 71.79518072],0
p5,1,0.767565,0.087357,[ 26 220] ; [10 95],[ 25.23076923 220.76923077] ; [10.76923077 94.23076923],0
s8,1,0.821727,0.050771,[ 62 181] ; [28 77],[ 62.84482759 180.15517241] ; [27.15517241 77.84482759],0
b3,1,0.909749,0.012849,[53 90] ; [25 41],[53.36842105 89.63157895] ; [24.63157895 41.36842105],0
b2,1,0.909749,0.012849,[53 90] ; [25 41],[53.36842105 89.63157895] ; [24.63157895 41.36842105],0
s2,1,0.919023,0.010336,[ 36 207] ; [16 89],[ 36.31034483 206.68965517] ; [15.68965517 89.31034483],0
a4,1,0.924756,0.00892,[104 141] ; [44 61],[103.6 141.4] ; [44.4 60.6],0
s4,1,0.926092,0.008605,[ 28 212] ; [12 94],[ 27.74566474 212.25433526] ; [12.25433526 93.74566474],0
p1,1,0.939642,0.005733,[ 18 228] ; [ 8 98],[ 18.17045455 227.82954545] ; [ 7.82954545 98.17045455],0
a1,1,0.948443,0.004181,[ 12 234] ; [  5 101],[ 11.88068182 234.11931818] ; [  5.11931818 100.88068182],0
