Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000492,12.145822,[39 15] ; [ 3 11],[33.35294118 20.64705882] ; [8.64705882 5.35294118],1
p7,1,0.002257,9.327846,[47  7] ; [7 7],[42.88235294 11.11764706] ; [11.11764706  2.88235294],0
s8,1,0.00357,8.490368,[42 13] ; [5 9],[37.46376812 17.53623188] ; [9.53623188 4.46376812],0
v3,1,0.023118,5.159617,[41 14] ; [6 8],[37.46376812 17.53623188] ; [9.53623188 4.46376812],0
s7,1,0.025963,4.958498,[41 12] ; [6 7],[37.74242424 15.25757576] ; [9.25757576 3.74242424],0
a5,1,0.03154,4.623323,[44 12] ; [7 7],[40.8 15.2] ; [10.2  3.8],0
p12,1,0.036928,4.353741,[20 36] ; [ 1 13],[16.8 39.2] ; [4.2 9.8],0
b5,1,0.072998,3.214286,[25 31] ; [10  4],[28. 28.] ; [7. 7.],0
u2,1,0.0994,2.715152,[9 1] ; [2 2],[7.85714286 2.14285714] ; [3.14285714 0.85714286],0
p10,1,0.127929,2.317463,[53  2] ; [12  2],[51.8115942  3.1884058] ; [13.1884058  0.8115942],0
a7,1,0.139339,2.185243,[43 13] ; [8 6],[40.8 15.2] ; [10.2  3.8],0
a4,1,0.149988,2.072368,[28 28] ; [ 4 10],[25.6 30.4] ; [6.4 7.6],0
s2,1,0.166075,1.918025,[39 17] ; [7 7],[36.8 19.2] ; [9.2 4.8],0
d3,1,0.174509,1.843779,[37 18] ; [12  2],[39.05797101 15.94202899] ; [9.94202899 4.05797101],0
b2,1,0.19043,1.714286,[23 19] ; [4 8],[21. 21.] ; [6. 6.],0
b3,1,0.19043,1.714286,[23 19] ; [4 8],[21. 21.] ; [6. 6.],0
p4,1,0.197976,1.657241,[50  5] ; [11  3],[48.62318841  6.37681159] ; [12.37681159  1.62318841],0
d5,1,0.216399,1.528093,[47  8] ; [10  4],[45.43478261  9.56521739] ; [11.56521739  2.43478261],0
s5,1,0.22238,1.488949,[37 13] ; [8 6],[35.15625 14.84375] ; [9.84375 4.15625],0
n5,1,0.245952,1.346154,[53  3] ; [12  2],[52.  4.] ; [13.  1.],0
n6,1,0.255152,1.29487,[52  3] ; [12  2],[51.01449275  3.98550725] ; [12.98550725  1.01449275],0
r2,1,0.255152,1.29487,[52  3] ; [12  2],[51.01449275  3.98550725] ; [12.98550725  1.01449275],0
p3,1,0.281346,1.160576,[43 12] ; [9 5],[41.44927536 13.55072464] ; [10.55072464  3.44927536],0
v4,1,0.281862,1.158088,[55  1] ; [13  1],[54.4  1.6] ; [13.6  0.4],0
r1,1,0.282043,1.15722,[47  9] ; [10  4],[45.6 10.4] ; [11.4  2.6],0
d4,1,0.296745,1.088766,[49  6] ; [11  3],[47.82608696  7.17391304] ; [12.17391304  1.82608696],0
d1,1,0.303077,1.060606,[40 16] ; [8 6],[38.4 17.6] ; [9.6 4.4],0
s6,1,0.312761,1.018981,[45  9] ; [10  4],[43.67647059 10.32352941] ; [11.32352941  2.67647059],0
p1,1,0.329282,0.95172,[15 41] ; [ 2 12],[13.6 42.4] ; [ 3.4 10.6],0
a3,1,0.370028,0.803571,[46 10] ; [10  4],[44.8 11.2] ; [11.2  2.8],0
p11,1,0.393153,0.729167,[49  7] ; [11  3],[48.  8.] ; [12.  2.],0
n4,1,0.393153,0.729167,[52  4] ; [12  2],[51.2  4.8] ; [12.8  1.2],0
s1,1,0.393153,0.729167,[ 4 52] ; [ 2 12],[ 4.8 51.2] ; [ 1.2 12.8],0
s3,1,0.477396,0.504805,[37 18] ; [8 6],[35.86956522 19.13043478] ; [9.13043478 4.86956522],0
p9,1,0.5551,0.348259,[54  2] ; [13  1],[53.6  2.4] ; [13.4  0.6],0
a1,1,0.57309,0.31754,[ 7 49] ; [ 1 13],[ 6.4 49.6] ; [ 1.6 12.4],0
u1,1,0.644776,0.212551,[11 45] ; [ 2 12],[10.4 45.6] ; [ 2.6 11.4],0
a6,1,0.677961,0.17243,[32 23] ; [9 5],[32.68115942 22.31884058] ; [8.31884058 5.68115942],0
p2,1,0.707161,0.141129,[50  6] ; [12  2],[49.6  6.4] ; [12.4  1.6],0
b4,1,0.712635,0.135659,[35 21] ; [8 6],[34.4 21.6] ; [8.6 5.4],0
b1,1,0.718927,0.129523,[25 31] ; [7 7],[25.6 30.4] ; [6.4 7.6],0
v2,1,0.730511,0.118643,[38 17] ; [9 5],[37.46376812 17.53623188] ; [9.53623188 4.46376812],0
r4,1,0.830954,0.045573,[51  5] ; [13  1],[51.2  4.8] ; [12.8  1.2],0
u3,1,0.851596,0.035,[7 3] ; [3 1],[7.14285714 2.85714286] ; [2.85714286 1.14285714],0
d2,1,0.861523,0.030428,[30 25] ; [8 6],[30.28985507 24.71014493] ; [7.71014493 6.28985507],0
s4,1,0.938758,0.005903,[ 8 47] ; [ 2 11],[ 8.08823529 46.91176471] ; [ 1.91176471 11.08823529],0
