Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,69.247494,[58 54] ; [281  35],[88.71028037 23.28971963] ; [250.28971963  65.71028037],1
n6,1,0.0,48.463851,[64 48] ; [276  38],[89.38967136 22.61032864] ; [250.61032864  63.38967136],1
p10,1,3.7e-05,17.029944,[70 42] ; [255  57],[85.8490566 26.1509434] ; [239.1509434  72.8490566],1
p9,1,0.000175,14.08627,[76 35] ; [264  47],[89.43127962 21.56872038] ; [250.56872038  60.43127962],1
p11,1,0.007884,7.059608,[78 34] ; [258  58],[87.92523364 24.07476636] ; [248.07476636  67.92523364],0
p4,1,0.009785,6.673613,[52 59] ; [192 123],[63.57746479 47.42253521] ; [180.42253521 134.57746479],0
n1,1,0.011307,6.416343,[ 6 26] ; [33 41],[11.77358491 20.22641509] ; [27.22641509 46.77358491],0
v1,1,0.013509,6.101143,[45 64] ; [169 138],[56.07211538 52.92788462] ; [157.92788462 149.07211538],0
s7,1,0.020556,5.364028,[35 70] ; [139 161],[45.11111111 59.88888889] ; [128.88888889 171.11111111],0
a8,1,0.040731,4.187152,[ 8 93] ; [ 46 239],[14.12953368 86.87046632] ; [ 39.87046632 245.12953368],0
a2,1,0.047471,3.928622,[25 87] ; [102 214],[33.23364486 78.76635514] ; [ 93.76635514 222.23364486],0
s8,1,0.054385,3.700841,[33 79] ; [125 190],[41.44262295 70.55737705] ; [116.55737705 198.44262295],0
d2,1,0.059449,3.552696,[53 59] ; [181 133],[61.52112676 50.47887324] ; [172.47887324 141.52112676],0
u1,1,0.061623,3.493166,[15 97] ; [ 68 248],[21.71962617 90.28037383] ; [ 61.28037383 254.71962617],0
p3,1,0.065537,3.391403,[43 68] ; [153 160],[51.31132075 59.68867925] ; [144.68867925 168.31132075],0
p6,1,0.081465,3.035422,[24 85] ; [ 96 216],[31.06888361 77.93111639] ; [ 88.93111639 223.06888361],0
p8,1,0.093555,2.812119,[47 64] ; [159 149],[54.57279236 56.42720764] ; [151.42720764 156.57279236],0
v3,1,0.127602,2.321438,[33 71] ; [122 182],[39.50980392 64.49019608] ; [115.49019608 188.50980392],0
p12,1,0.139018,2.188795,[  3 108] ; [ 20 292],[  6.03546099 104.96453901] ; [ 16.96453901 295.03546099],0
v4,1,0.157453,1.998518,[99 12] ; [295  21],[102.42154567   8.57845433] ; [291.57845433  24.42154567],0
s6,1,0.162163,1.953936,[56 56] ; [181 133],[62.30985915 49.69014085] ; [174.69014085 139.30985915],0
s2,1,0.177488,1.818536,[37 75] ; [126 187],[42.95529412 69.04470588] ; [120.04470588 192.95529412],0
d3,1,0.180606,1.792631,[85 27] ; [218  97],[79.47540984 32.52459016] ; [223.52459016  91.47540984],0
u3,1,0.181831,1.782594,[15  7] ; [38 35],[12.27368421  9.72631579] ; [40.72631579 32.27368421],0
a4,1,0.208155,1.584209,[52 60] ; [167 146],[57.71294118 54.28705882] ; [161.28705882 151.71294118],0
r2,1,0.250611,1.319893,[98 11] ; [292  21],[100.73459716   8.26540284] ; [289.26540284  23.73459716],0
a1,1,0.275717,1.18808,[  4 108] ; [ 20 296],[  6.28037383 105.71962617] ; [ 17.71962617 298.28037383],0
s4,1,0.302739,1.062091,[15 97] ; [ 31 283],[12.09389671 99.90610329] ; [ 33.90610329 280.09389671],0
p5,1,0.321165,0.984195,[  4 107] ; [ 19 293],[  6.03546099 104.96453901] ; [ 16.96453901 295.03546099],0
s3,1,0.335544,0.927383,[46 64] ; [148 166],[50.33018868 59.66981132] ; [143.66981132 170.33018868],0
d1,1,0.347777,0.881553,[66 46] ; [202 114],[70.13084112 41.86915888] ; [197.86915888 118.13084112],0
b2,1,0.350822,0.87048,[21 43] ; [ 79 122],[24.1509434 39.8490566] ; [ 75.8490566 125.1509434],0
b3,1,0.350822,0.87048,[21 43] ; [ 79 122],[24.1509434 39.8490566] ; [ 75.8490566 125.1509434],0
n2,1,0.382199,0.763618,[20 12] ; [54 22],[21.92592593 10.07407407] ; [52.07407407 23.92592593],0
p7,1,0.394554,0.72486,[60 51] ; [182 128],[63.80522565 47.19477435] ; [178.19477435 131.80522565],0
b1,1,0.445352,0.582453,[50 62] ; [128 188],[46.57943925 65.42056075] ; [131.42056075 184.57943925],0
a6,1,0.559192,0.341106,[87 25] ; [236  79],[84.72131148 27.27868852] ; [238.27868852  76.72131148],0
a7,1,0.607567,0.263733,[85 27] ; [232  84],[82.95327103 29.04672897] ; [234.04672897  81.95327103],0
u2,1,0.608553,0.262288,[14  9] ; [40 33],[12.9375 10.0625] ; [41.0625 31.9375],0
a3,1,0.611913,0.257398,[89 23] ; [243  72],[87.08196721 24.91803279] ; [244.91803279  70.08196721],0
r3,1,0.63152,0.230005,[105   7] ; [291  24],[103.86885246   8.13114754] ; [292.13114754  22.86885246],0
p1,1,0.653639,0.201343,[  6 104] ; [ 21 294],[  6.98823529 103.01176471] ; [ 20.01176471 294.98823529],0
r4,1,0.680723,0.169313,[95 17] ; [273  43],[96.29906542 15.70093458] ; [271.70093458  44.29906542],0
b5,1,0.724657,0.124074,[67 45] ; [195 121],[68.56074766 43.43925234] ; [193.43925234 122.56074766],0
d5,1,0.726377,0.122464,[93 19] ; [266  49],[94.16393443 17.83606557] ; [264.83606557  50.16393443],0
p2,1,0.734255,0.115241,[88 23] ; [252  60],[89.21985816 21.78014184] ; [250.78014184  61.21985816],0
b4,1,0.754076,0.098137,[65 47] ; [178 138],[63.58878505 48.41121495] ; [179.41121495 136.58878505],0
v2,1,0.892381,0.018304,[59 47] ; [168 138],[58.40291262 47.59708738] ; [168.59708738 137.40291262],0
s1,1,0.895869,0.01713,[  4 108] ; [ 12 300],[  4.22641509 107.77358491] ; [ 11.77358491 300.22641509],0
d4,1,0.90518,0.01419,[93 19] ; [260  55],[92.59016393 19.40983607] ; [260.40983607  54.59016393],0
n3,1,0.905667,0.014044,[21 10] ; [51 23],[21.25714286  9.74285714] ; [50.74285714 23.25714286],0
r1,1,0.996312,2.1e-05,[91 21] ; [256  59],[91.01639344 20.98360656] ; [255.98360656  59.01639344],0
