Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000139,14.5164,[20  9] ; [41 91],[10.98757764 18.01242236] ; [50.01242236 81.98757764],1
p4,1,0.027616,4.851852,[14 15] ; [37 98],[ 9.01829268 19.98170732] ; [41.98170732 93.01829268],0
b3,1,0.035021,4.444171,[9 9] ; [18 55],[ 5.34065934 12.65934066] ; [21.65934066 51.34065934],0
b2,1,0.035021,4.444171,[9 9] ; [18 55],[ 5.34065934 12.65934066] ; [21.65934066 51.34065934],0
v4,1,0.060321,3.528548,[28  1] ; [112  23],[24.75609756  4.24390244] ; [115.24390244  19.75609756],0
p2,1,0.062211,3.47744,[23  6] ; [83 53],[18.63030303 10.36969697] ; [87.36969697 48.63030303],0
r4,1,0.072606,3.223092,[25  4] ; [95 41],[21.09090909  7.90909091] ; [98.90909091 37.09090909],0
v3,1,0.075623,3.156543,[ 4 25] ; [39 91],[ 7.8427673 21.1572327] ; [35.1572327 94.8427673],0
n1,1,0.075936,3.149814,[6 5] ; [12 33],[3.53571429 7.46428571] ; [14.46428571 30.53571429],0
s7,1,0.112189,2.523112,[10 17] ; [ 29 100],[ 6.75 20.25] ; [32.25 96.75],0
d1,1,0.121732,2.394893,[ 5 24] ; [43 93],[ 8.43636364 20.56363636] ; [39.56363636 96.43636364],0
n5,1,0.125515,2.347119,[21  8] ; [77 58],[17.32926829 11.67073171] ; [80.67073171 54.32926829],0
r2,1,0.129033,2.304096,[27  2] ; [111  25],[24.25454545  4.74545455] ; [113.74545455  22.25454545],0
u2,1,0.204587,1.609324,[10  4] ; [42 37],[7.82795699 6.17204301] ; [44.17204301 34.82795699],0
p3,1,0.218936,1.511333,[10 19] ; [ 32 104],[ 7.38181818 21.61818182] ; [ 34.61818182 101.38181818],0
p9,1,0.222947,1.485303,[21  8] ; [79 52],[18.125 10.875] ; [81.875 49.125],0
r3,1,0.22308,1.484446,[27  2] ; [114  21],[24.93292683  4.06707317] ; [116.06707317  18.93292683],0
s3,1,0.224248,1.476978,[11 18] ; [67 66],[13.96296296 15.03703704] ; [64.03703704 68.96296296],0
a3,1,0.245914,1.346371,[15 14] ; [54 81],[12.20121951 16.79878049] ; [56.79878049 78.20121951],0
n4,1,0.273599,1.198615,[19 10] ; [74 62],[16.34545455 12.65454545] ; [76.65454545 59.34545455],0
p11,1,0.277688,1.178372,[20  9] ; [79 57],[17.4 11.6] ; [81.6 54.4],0
v2,1,0.279403,1.169991,[14 14] ; [49 77],[11.45454545 16.54545455] ; [51.54545455 74.45454545],0
a4,1,0.306465,1.04585,[ 7 22] ; [ 22 114],[ 5.0969697 23.9030303] ; [ 23.9030303 112.0969697],0
a8,1,0.354732,0.856459,[ 4 24] ; [ 11 117],[ 2.69230769 25.30769231] ; [ 12.30769231 115.69230769],0
d4,1,0.379724,0.771595,[17 12] ; [90 44],[19.03680982  9.96319018] ; [87.96319018 46.03680982],0
s4,1,0.413566,0.668526,[ 3 25] ; [ 23 113],[ 4.43902439 23.56097561] ; [ 21.56097561 114.43902439],0
d3,1,0.418867,0.653492,[13 14] ; [77 59],[14.90797546 12.09202454] ; [75.09202454 60.90797546],0
s5,1,0.429374,0.624517,[ 7 21] ; [ 24 106],[ 5.49367089 22.50632911] ; [ 25.50632911 104.49367089],0
a6,1,0.470553,0.520677,[16 13] ; [65 71],[14.23636364 14.76363636] ; [66.76363636 69.23636364],0
b1,1,0.482494,0.493221,[14 15] ; [56 80],[12.3030303 16.6969697] ; [57.6969697 78.3030303],0
u3,1,0.488171,0.480554,[9 5] ; [44 37],[7.81052632 6.18947368] ; [45.18947368 35.81052632],0
d2,1,0.554632,0.349085,[ 6 23] ; [ 35 100],[ 7.25 21.75] ; [ 33.75 101.25],0
n6,1,0.567812,0.326358,[22  7] ; [96 40],[20.73939394  8.26060606] ; [97.26060606 38.73939394],0
p5,1,0.584576,0.298895,[ 2 27] ; [  6 128],[ 1.42331288 27.57668712] ; [  6.57668712 127.42331288],0
n3,1,0.602985,0.270517,[8 3] ; [29 16],[7.26785714 3.73214286] ; [29.73214286 15.26785714],0
s8,1,0.680772,0.169258,[ 6 23] ; [ 33 103],[ 6.85454545 22.14545455] ; [ 32.14545455 103.85454545],0
s6,1,0.781722,0.076771,[15 14] ; [66 69],[14.32317073 14.67682927] ; [66.67682927 68.32317073],0
d5,1,0.797293,0.065973,[17 11] ; [79 57],[16.3902439 11.6097561] ; [79.6097561 56.3902439],0
b5,1,0.816597,0.053789,[19 10] ; [86 50],[18.45454545 10.54545455] ; [86.54545455 49.45454545],0
r1,1,0.832288,0.044846,[17 12] ; [82 53],[17.50609756 11.49390244] ; [81.49390244 53.50609756],0
u1,1,0.885003,0.020918,[ 1 28] ; [  4 132],[ 0.87878788 28.12121212] ; [  4.12121212 131.87878788],0
n2,1,0.88963,0.019258,[7 4] ; [27 17],[6.8 4.2] ; [27.2 16.8],0
s2,1,0.890179,0.019065,[11 18] ; [49 85],[10.67484663 18.32515337] ; [49.32515337 84.67484663],0
p10,1,0.91784,0.010641,[17 12] ; [76 56],[16.7515528 12.2484472] ; [76.2484472 55.7515528],0
v1,1,0.943655,0.004995,[11 18] ; [51 81],[11.16770186 17.83229814] ; [50.83229814 81.16770186],0
a7,1,0.943995,0.004935,[17 11] ; [81 54],[16.83435583 11.16564417] ; [81.16564417 53.83435583],0
a1,1,0.952475,0.003552,[ 1 28] ; [  5 131],[ 1.05454545 27.94545455] ; [  4.94545455 131.05454545],0
p1,1,0.956405,0.002988,[ 2 27] ; [  9 127],[ 1.93333333 27.06666667] ; [  9.06666667 126.93333333],0
b4,1,0.965293,0.001893,[18 11] ; [85 51],[18.1030303 10.8969697] ; [84.8969697 51.1030303],0
