Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,54.074069,[151 113] ; [ 37 135],[113.83486239 150.16513761] ; [74.16513761 97.83486239],1
v1,1,1e-06,24.584444,[188  80] ; [80 92],[163.23636364 104.76363636] ; [104.76363636  67.23636364],1
s4,1,0.001681,9.868674,[ 38 232] ; [ 45 128],[ 50.58690745 219.41309255] ; [ 32.41309255 140.58690745],0
a5,1,0.005598,7.675446,[231  42] ; [131  46],[219.61333333  53.38666667] ; [142.38666667  34.61333333],0
a2,1,0.007347,7.186047,[ 87 186] ; [ 36 141],[ 74.62 198.38] ; [ 48.38 128.62],0
b1,1,0.010376,6.569134,[ 95 178] ; [83 94],[107.98666667 165.01333333] ; [ 70.01333333 106.98666667],0
p12,1,0.016852,5.711726,[ 32 241] ; [  9 168],[ 24.87333333 248.12666667] ; [ 16.12666667 160.87333333],0
a3,1,0.018741,5.52552,[216  57] ; [122  54],[205.51002227  67.48997773] ; [132.48997773  43.51002227],0
r1,1,0.030578,4.676481,[235  36] ; [139  37],[226.74272931  44.25727069] ; [147.25727069  28.74272931],0
u1,1,0.033844,4.502556,[ 73 200] ; [ 32 145],[ 63.7 209.3] ; [ 41.3 135.7],0
n3,1,0.041783,4.143969,[39 10] ; [22 15],[34.75581395 14.24418605] ; [26.24418605 10.75581395],0
p9,1,0.044536,4.036108,[244  27] ; [148  29],[237.125  33.875] ; [154.875  22.125],0
a6,1,0.062579,3.46768,[197  76] ; [113  64],[188.06666667  84.93333333] ; [121.93333333  55.06666667],0
d1,1,0.07301,3.214015,[209  64] ; [122  55],[200.80666667  72.19333333] ; [130.19333333  46.80666667],0
d3,1,0.075141,3.16699,[220  53] ; [130  47],[212.33333333  60.66666667] ; [137.66666667  39.33333333],0
d2,1,0.075294,3.163674,[163 109] ; [91 86],[153.87082405 118.12917595] ; [100.12917595  76.87082405],0
d4,1,0.081919,3.026406,[250  23] ; [153  24],[244.48666667  28.51333333] ; [158.51333333  18.48666667],0
s1,1,0.091529,2.84728,[  6 265] ; [  9 165],[  9.13483146 261.86516854] ; [  5.86516854 168.13483146],0
r4,1,0.118264,2.440164,[255  18] ; [158  19],[250.55333333  22.44666667] ; [162.44666667  14.55333333],0
p11,1,0.123005,2.378631,[230  43] ; [139  38],[223.86  49.14] ; [145.14  31.86],0
n2,1,0.163968,1.937246,[38 10] ; [25 13],[35.1627907 12.8372093] ; [27.8372093 10.1627907],0
a7,1,0.205602,1.602124,[211  61] ; [128  49],[205.36302895  66.63697105] ; [133.63697105  43.36302895],0
p7,1,0.221883,1.492151,[201  69] ; [121  54],[195.37078652  74.62921348] ; [126.62921348  48.37078652],0
a1,1,0.232607,1.424846,[ 18 255] ; [  7 170],[ 15.16666667 257.83333333] ; [  9.83333333 167.16666667],0
p8,1,0.244366,1.355231,[177  94] ; [106  71],[171.18973214  99.81026786] ; [111.81026786  65.18973214],0
s8,1,0.270628,1.21356,[142 127] ; [84 93],[136.30941704 132.69058296] ; [89.69058296 87.30941704],0
p10,1,0.275175,1.190766,[237  35] ; [146  29],[233.05592841  38.94407159] ; [149.94407159  25.05592841],0
p1,1,0.341472,0.904897,[ 22 250] ; [ 19 158],[ 24.83741648 247.16258352] ; [ 16.16258352 160.83741648],0
r3,1,0.37152,0.798574,[264   8] ; [168   8],[262.28571429   9.71428571] ; [169.71428571   6.28571429],0
v4,1,0.385273,0.75381,[259  12] ; [172   5],[260.71651786  10.28348214] ; [170.28348214   6.71651786],0
a8,1,0.39725,0.716635,[ 35 205] ; [ 19 144],[ 32.15880893 207.84119107] ; [ 21.84119107 141.15880893],0
s3,1,0.403007,0.699334,[148 118] ; [105  71],[152.25791855 113.74208145] ; [100.74208145  75.25791855],0
s6,1,0.430641,0.621093,[203  63] ; [127  47],[199.5  66.5] ; [130.5  43.5],0
s7,1,0.458442,0.549696,[150 108] ; [91 76],[146.30117647 111.69882353] ; [94.69882353 72.30117647],0
b5,1,0.471713,0.517961,[159 114] ; [97 80],[155.30666667 117.69333333] ; [100.69333333  76.30666667],0
p2,1,0.481088,0.496397,[249  24] ; [157  19],[246.85523385  26.14476615] ; [159.14476615  16.85523385],0
p3,1,0.487668,0.481668,[190  83] ; [117  59],[186.66146993  86.33853007] ; [120.33853007  55.66146993],0
n5,1,0.497286,0.460724,[224  47] ; [141  35],[221.28635347  49.71364653] ; [143.71364653  32.28635347],0
