Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.06179,[41  9] ; [ 4 28],[27.43902439 22.56097561] ; [17.56097561 14.43902439],1
a6,1,0.297763,1.084184,[31 22] ; [15 17],[28.68235294 24.31764706] ; [17.31764706 14.68235294],0
b5,1,0.297763,1.084184,[31 22] ; [15 17],[28.68235294 24.31764706] ; [17.31764706 14.68235294],0
b2,1,0.35027,0.872478,[11 24] ; [10 13],[12.67241379 22.32758621] ; [ 8.32758621 14.67241379],0
b3,1,0.35027,0.872478,[11 24] ; [10 13],[12.67241379 22.32758621] ; [ 8.32758621 14.67241379],0
v3,1,0.37467,0.788119,[16 36] ; [ 7 25],[14.23809524 37.76190476] ; [ 8.76190476 23.23809524],0
a8,1,0.411285,0.675083,[ 4 45] ; [ 1 28],[ 3.14102564 45.85897436] ; [ 1.85897436 27.14102564],0
r1,1,0.503351,0.447865,[14 37] ; [11 21],[15.36144578 35.63855422] ; [ 9.63855422 22.36144578],0
s1,1,0.517108,0.419658,[ 3 50] ; [ 3 29],[ 3.74117647 49.25882353] ; [ 2.25882353 29.74117647],0
a4,1,0.5569,0.3451,[24 29] ; [12 19],[22.71428571 30.28571429] ; [13.28571429 17.71428571],0
n1,1,0.602802,0.27079,[ 9 10] ; [ 7 11],[ 8.21621622 10.78378378] ; [ 7.78378378 10.21621622],0
u1,1,0.604904,0.267663,[ 5 48] ; [ 2 30],[ 4.36470588 48.63529412] ; [ 2.63529412 29.36470588],0
d2,1,0.679123,0.171114,[24 29] ; [15 15],[24.90361446 28.09638554] ; [14.09638554 15.90361446],0
s4,1,0.687744,0.161538,[ 8 44] ; [ 6 26],[ 8.66666667 43.33333333] ; [ 5.33333333 26.66666667],0
a2,1,0.739277,0.110763,[ 8 45] ; [ 4 28],[ 7.48235294 45.51764706] ; [ 4.51764706 27.48235294],0
u2,1,0.765087,0.089286,[ 6 10] ; [6 8],[6.4 9.6] ; [5.6 8.4],0
b4,1,0.802184,0.062761,[30 23] ; [19 13],[30.55294118 22.44705882] ; [18.44705882 13.55294118],0
p12,1,0.849903,0.035812,[ 2 49] ; [ 1 31],[ 1.84337349 49.15662651] ; [ 1.15662651 30.84337349],0
s5,1,0.901532,0.015308,[ 8 40] ; [ 5 27],[ 7.8 40.2] ; [ 5.2 26.8],0
p1,1,0.924982,0.008866,[ 7 46] ; [ 4 28],[ 6.85882353 46.14117647] ; [ 4.14117647 27.85882353],0
d3,1,0.932829,0.007104,[26 27] ; [16 16],[26.18823529 26.81176471] ; [15.81176471 16.18823529],0
r2,1,0.939573,0.005747,[28 18] ; [18 12],[27.84210526 18.15789474] ; [18.15789474 11.84210526],0
a1,1,0.947492,0.004337,[ 8 45] ; [ 5 27],[ 8.10588235 44.89411765] ; [ 4.89411765 27.10588235],0
d1,1,0.974573,0.001016,[23 30] ; [14 18],[23.07058824 29.92941176] ; [13.92941176 18.07058824],0
b1,1,0.978952,0.000696,[28 25] ; [17 15],[28.05882353 24.94117647] ; [16.94117647 15.05882353],0
