Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000256,13.370092,[12  3] ; [13 35],[5.95238095 9.04761905] ; [19.04761905 28.95238095],1
s3,1,0.001159,10.554226,[9 6] ; [ 8 39],[ 4.11290323 10.88709677] ; [12.88709677 34.11290323],0
p4,1,0.01508,5.907049,[11  4] ; [18 30],[6.9047619 8.0952381] ; [22.0952381 25.9047619],0
a1,1,0.047681,3.921207,[ 3 12] ; [ 2 46],[ 1.19047619 13.80952381] ; [ 3.80952381 44.19047619],0
d4,1,0.05977,3.54375,[13  2] ; [29 19],[10.  5.] ; [32. 16.],0
r3,1,0.094844,2.79018,[13  2] ; [30 17],[10.40322581  4.59677419] ; [32.59677419 14.40322581],0
p10,1,0.098301,2.732892,[11  4] ; [23 24],[8.22580645 6.77419355] ; [25.77419355 21.22580645],0
a7,1,0.121227,2.401399,[ 5 10] ; [27 21],[7.61904762 7.38095238] ; [24.38095238 23.61904762],0
d3,1,0.121227,2.401399,[10  5] ; [21 27],[7.38095238 7.61904762] ; [23.61904762 24.38095238],0
n6,1,0.131374,2.276198,[11  3] ; [27 21],[8.58064516 5.41935484] ; [29.41935484 18.58064516],0
p3,1,0.149049,2.081961,[6 9] ; [10 37],[ 3.87096774 11.12903226] ; [12.12903226 34.87096774],0
v1,1,0.154956,2.022776,[7 8] ; [13 35],[ 4.76190476 10.23809524] ; [15.23809524 32.76190476],0
p7,1,0.164827,1.929375,[9 6] ; [19 29],[6.66666667 8.33333333] ; [21.33333333 26.66666667],0
d5,1,0.164827,1.929375,[6 9] ; [29 19],[8.33333333 6.66666667] ; [26.66666667 21.33333333],0
a4,1,0.172394,1.862004,[ 2 13] ; [15 33],[ 4.04761905 10.95238095] ; [12.95238095 35.04761905],0
b5,1,0.188134,1.732173,[11  4] ; [26 22],[8.80952381 6.19047619] ; [28.19047619 19.80952381],0
p11,1,0.237822,1.393461,[11  4] ; [27 21],[9.04761905 5.95238095] ; [28.95238095 19.04761905],0
v2,1,0.250557,1.320193,[7 8] ; [14 32],[5.16393443 9.83606557] ; [15.83606557 30.16393443],0
b1,1,0.276935,1.182069,[7 8] ; [30 18],[8.80952381 6.19047619] ; [28.19047619 19.80952381],0
p6,1,0.316546,1.003165,[ 4 11] ; [ 7 39],[ 2.70491803 12.29508197] ; [ 8.29508197 37.70491803],0
v3,1,0.321121,0.984375,[ 5 10] ; [10 38],[ 3.57142857 11.42857143] ; [11.42857143 36.57142857],0
s8,1,0.321121,0.984375,[ 5 10] ; [10 38],[ 3.57142857 11.42857143] ; [11.42857143 36.57142857],0
r1,1,0.364423,0.822595,[ 4 11] ; [19 29],[5.47619048 9.52380952] ; [17.52380952 30.47619048],0
b4,1,0.433533,0.613341,[8 7] ; [31 17],[9.28571429 5.71428571] ; [29.71428571 18.28571429],0
n4,1,0.498475,0.458182,[9 6] ; [24 24],[7.85714286 7.14285714] ; [25.14285714 22.85714286],0
u3,1,0.517309,0.419255,[2 4] ; [ 5 19],[1.4 4.6] ; [ 5.6 18.4],0
a3,1,0.545891,0.36473,[9 6] ; [24 23],[7.98387097 7.01612903] ; [25.01612903 21.98387097],0
p2,1,0.564731,0.331579,[10  5] ; [28 20],[9.04761905 5.95238095] ; [28.95238095 19.04761905],0
p12,1,0.564731,0.331579,[ 2 13] ; [ 4 44],[ 1.42857143 13.57142857] ; [ 4.57142857 43.42857143],0
s5,1,0.616296,0.251108,[ 3 12] ; [ 7 41],[ 2.38095238 12.61904762] ; [ 7.61904762 40.38095238],0
p5,1,0.639664,0.219182,[ 3 12] ; [ 7 40],[ 2.41935484 12.58064516] ; [ 7.58064516 39.41935484],0
d1,1,0.639994,0.21875,[ 5 10] ; [13 35],[ 4.28571429 10.71428571] ; [13.71428571 34.28571429],0
s7,1,0.678117,0.172253,[ 4 11] ; [ 9 33],[ 3.42105263 11.57894737] ; [ 9.57894737 32.42105263],0
p9,1,0.687467,0.161841,[10  5] ; [28 18],[9.3442623 5.6557377] ; [28.6557377 17.3442623],0
a6,1,0.714156,0.134161,[8 7] ; [23 25],[7.38095238 7.61904762] ; [23.61904762 24.38095238],0
n3,1,0.734966,0.114601,[2 2] ; [13  9],[2.30769231 1.69230769] ; [12.69230769  9.30769231],0
d2,1,0.735657,0.11398,[ 4 11] ; [15 33],[ 4.52380952 10.47619048] ; [14.47619048 33.52380952],0
a8,1,0.784846,0.074534,[ 2 12] ; [ 8 38],[ 2.33333333 11.66666667] ; [ 7.66666667 38.33333333],0
p8,1,0.795345,0.067276,[ 5 10] ; [14 33],[ 4.59677419 10.40322581] ; [14.40322581 32.59677419],0
n5,1,0.797817,0.065625,[9 6] ; [27 21],[8.57142857 6.42857143] ; [27.42857143 20.57142857],0
v4,1,0.842708,0.039375,[8 7] ; [27 21],[8.33333333 6.66666667] ; [26.66666667 21.33333333],0
r4,1,0.851596,0.035,[ 4 11] ; [14 34],[ 4.28571429 10.71428571] ; [13.71428571 34.28571429],0
u2,1,0.854813,0.033482,[3 3] ; [13 11],[3.2 2.8] ; [12.8 11.2],0
n2,1,0.866784,0.028139,[2 2] ; [12 10],[2.15384615 1.84615385] ; [11.84615385 10.15384615],0
b2,1,0.896441,0.016941,[3 6] ; [10 18],[3.16216216 5.83783784] ; [ 9.83783784 18.16216216],0
b3,1,0.896441,0.016941,[3 6] ; [10 18],[3.16216216 5.83783784] ; [ 9.83783784 18.16216216],0
n1,1,0.924899,0.008886,[1 3] ; [ 6 16],[1.07692308 2.92307692] ; [ 5.92307692 16.07692308],0
s1,1,0.953935,0.003337,[ 1 14] ; [ 3 45],[ 0.95238095 14.04761905] ; [ 3.04761905 44.95238095],0
a5,1,0.954926,0.003195,[8 7] ; [26 22],[8.0952381 6.9047619] ; [25.9047619 22.0952381],0
