Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,106.511631,[228 167] ; [ 52 233],[162.64705882 232.35294118] ; [117.35294118 167.64705882],1
v1,1,0.0,34.974162,[265 132] ; [125 159],[227.35682819 169.64317181] ; [162.64317181 121.35682819],1
a5,1,4.1e-05,16.839472,[329  77] ; [197  95],[305.95415473 100.04584527] ; [220.04584527  71.95415473],1
r1,1,5.2e-05,16.38296,[350  54] ; [217  74],[329.5942446  74.4057554] ; [237.4057554  53.5942446],1
r3,1,0.000279,13.208903,[398   7] ; [270  21],[388.70689655  16.29310345] ; [279.29310345  11.70689655],1
d5,1,0.001463,10.124485,[349  56] ; [222  67],[333.2204611  71.7795389] ; [237.7795389  51.2204611],0
d1,1,0.001585,9.977523,[269 137] ; [159 133],[248.9512894 157.0487106] ; [179.0487106 112.9512894],0
a3,1,0.003338,8.613094,[315  90] ; [196  93],[298.20605187 106.79394813] ; [212.79394813  76.20605187],0
d2,1,0.003392,8.583542,[216 189] ; [122 168],[196.96402878 208.03597122] ; [141.03597122 148.96402878],0
p3,1,0.008084,7.014697,[234 170] ; [139 152],[216.82302158 187.17697842] ; [156.17697842 134.82302158],0
r4,1,0.010645,6.523556,[388  18] ; [265  27],[379.8252149  26.1747851] ; [273.1747851  18.8252149],0
p7,1,0.012084,6.298537,[278 121] ; [171 112],[262.68475073 136.31524927] ; [186.31524927  96.68475073],0
u1,1,0.014652,5.957779,[ 88 318] ; [ 42 250],[ 75.61604585 330.38395415] ; [ 54.38395415 237.61604585],0
s1,1,0.017043,5.69193,[  6 395] ; [ 13 275],[ 11.05805515 389.94194485] ; [  7.94194485 280.05805515],0
a7,1,0.017565,5.639067,[311  94] ; [200  91],[297.34913793 107.65086207] ; [213.65086207  77.34913793],0
d4,1,0.021538,5.282751,[348  57] ; [230  60],[336.82014388  68.17985612] ; [241.17985612  48.82014388],0
p12,1,0.027734,4.844547,[ 43 362] ; [ 17 273],[ 34.96402878 370.03597122] ; [ 25.03597122 264.96402878],0
s4,1,0.038512,4.282262,[ 61 343] ; [ 61 227],[ 71.22543353 332.77456647] ; [ 50.77456647 237.22543353],0
s8,1,0.038683,4.274715,[204 198] ; [125 167],[190.57348703 211.42651297] ; [138.42651297 153.57348703],0
s7,1,0.0438,4.064246,[217 171] ; [135 146],[204.14947683 183.85052317] ; [147.85052317 133.14947683],0
n6,1,0.046676,3.957035,[356  45] ; [244  48],[347.18614719  53.81385281] ; [252.81385281  39.18614719],0
d3,1,0.047031,3.944292,[296 109] ; [191  98],[284.20028818 120.79971182] ; [202.79971182  86.20028818],0
b1,1,0.060969,3.510838,[128 278] ; [112 180],[139.59885387 266.40114613] ; [100.40114613 191.59885387],0
a2,1,0.065277,3.39796,[111 295] ; [ 62 230],[100.62750716 305.37249284] ; [ 72.37249284 219.62750716],0
a6,1,0.0756,3.157049,[288 116] ; [189 102],[277.27769784 126.72230216] ; [199.72230216  91.27769784],0
n4,1,0.09831,2.732744,[326  79] ; [219  72],[317.13362069  87.86637931] ; [227.86637931  63.13362069],0
p11,1,0.122954,2.379285,[341  65] ; [232  60],[333.29226361  72.70773639] ; [239.70773639  52.29226361],0
p10,1,0.15192,2.052867,[372  33] ; [257  33],[366.53956835  38.46043165] ; [262.46043165  27.53956835],0
u4,1,0.167293,1.907032,[ 12 394] ; [  4 288],[  9.30659026 396.69340974] ; [  6.69340974 285.30659026],0
n3,1,0.194689,1.68177,[59 15] ; [50 21],[55.62758621 18.37241379] ; [53.37241379 17.62758621],0
a1,1,0.200392,1.639518,[ 24 382] ; [ 11 281],[ 20.35816619 385.64183381] ; [ 14.64183381 277.35816619],0
n1,1,0.221978,1.491539,[25 49] ; [31 40],[28.57931034 45.42068966] ; [27.42068966 43.57931034],0
p4,1,0.239644,1.38269,[258 144] ; [174 117],[250.5974026 151.4025974] ; [181.4025974 109.5974026],0
p8,1,0.254808,1.296748,[228 170] ; [154 137],[220.66182874 177.33817126] ; [161.33817126 129.66182874],0
a8,1,0.264751,1.243742,[ 56 308] ; [ 33 236],[ 51.17851501 312.82148499] ; [ 37.82148499 231.17851501],0
s2,1,0.273496,1.199126,[224 179] ; [149 141],[216.91053391 186.08946609] ; [156.08946609 133.91053391],0
p6,1,0.281018,1.162162,[169 232] ; [110 179],[162.14347826 238.85652174] ; [116.85652174 172.14347826],0
n5,1,0.31136,1.024899,[317  85] ; [220  71],[311.50649351  90.49350649] ; [225.49350649  65.50649351],0
b5,1,0.329136,0.952296,[241 165] ; [184 108],[247.20630372 158.79369628] ; [177.79369628 114.20630372],0
b4,1,0.350425,0.871916,[241 165] ; [163 129],[234.99140401 171.00859599] ; [169.00859599 122.99140401],0
a4,1,0.399772,0.709013,[194 211] ; [130 161],[188.53448276 216.46551724] ; [135.46551724 155.53448276],0
s6,1,0.450358,0.569752,[283 115] ; [195  90],[278.54172767 119.45827233] ; [199.45827233  85.54172767],0
s5,1,0.472804,0.515416,[149 240] ; [100 181],[144.56865672 244.43134328] ; [104.43134328 176.56865672],0
b3,1,0.532392,0.389823,[101 151] ; [ 63 107],[ 97.93364929 154.06635071] ; [ 66.06635071 103.93364929],0
b2,1,0.532392,0.389823,[101 151] ; [ 63 107],[ 97.93364929 154.06635071] ; [ 66.06635071 103.93364929],0
p1,1,0.55112,0.355315,[ 35 370] ; [ 29 262],[ 37.24137931 367.75862069] ; [ 26.75862069 264.24137931],0
