Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,26.550742,[ 56 107] ; [71 36],[76.67037037 86.32962963] ; [50.32962963 56.67037037],1
p2,1,1e-06,23.250954,[101  70] ; [94 15],[119.08928571  51.91071429] ; [75.91071429 33.08928571],1
p8,1,5e-06,20.703889,[ 53 117] ; [63 44],[71.19133574 98.80866426] ; [44.80866426 62.19133574],1
p3,1,1.3e-05,18.985948,[ 45 127] ; [56 52],[ 62.04285714 109.95714286] ; [38.95714286 69.04285714],1
v3,1,3.1e-05,17.38126,[ 35 131] ; [48 59],[ 50.46886447 115.53113553] ; [32.53113553 74.46886447],1
p7,1,0.000103,15.078901,[ 68 102] ; [69 39],[83.77697842 86.22302158] ; [53.22302158 54.77697842],1
r1,1,0.000153,14.336926,[101  71] ; [87 21],[115.48571429  56.51428571] ; [72.51428571 35.48571429],1
p11,1,0.00016,14.249719,[104  68] ; [90 20],[118.32624113  53.67375887] ; [75.67375887 34.32624113],1
p4,1,0.0002,13.832326,[ 55 114] ; [60 49],[69.91007194 99.08992806] ; [45.08992806 63.91007194],1
p9,1,0.000427,12.411129,[100  68] ; [87 22],[113.41516245  54.58483755] ; [73.58483755 35.41516245],1
r4,1,0.000993,10.841386,[115  57] ; [93 17],[126.86524823  45.13475177] ; [81.13475177 28.86524823],1
p10,1,0.001349,10.273755,[94 76] ; [81 28],[106.63082437  63.36917563] ; [68.36917563 40.63082437],0
a5,1,0.001473,10.112582,[96 76] ; [82 28],[108.56737589  63.43262411] ; [69.43262411 40.56737589],0
r3,1,0.001645,9.908472,[134  37] ; [100   8],[143.41935484  27.58064516] ; [90.58064516 17.41935484],0
n5,1,0.001856,9.686353,[95 75] ; [81 28],[107.24014337  62.75985663] ; [68.75985663 40.24014337],0
p5,1,0.005299,7.774502,[  4 167] ; [11 99],[  9.12811388 161.87188612] ; [  5.87188612 104.12811388],0
s8,1,0.005888,7.584409,[ 16 156] ; [23 87],[ 23.78723404 148.21276596] ; [15.21276596 94.78723404],0
p6,1,0.007531,7.141703,[ 29 139] ; [33 73],[ 38.01459854 129.98540146] ; [23.98540146 82.01459854],0
r2,1,0.010703,6.514016,[138  31] ; [100   8],[145.20577617  23.79422383] ; [92.79422383 15.20577617],0
n4,1,0.011498,6.386722,[106  66] ; [83 26],[115.68683274  56.31316726] ; [73.31316726 35.68683274],0
v4,1,0.022962,5.171346,[140  31] ; [99  9],[146.48387097  24.51612903] ; [92.51612903 15.48387097],0
n6,1,0.052632,3.755566,[115  56] ; [85 24],[122.14285714  48.85714286] ; [77.85714286 31.14285714],0
a3,1,0.056987,3.622978,[105  66] ; [79 30],[112.37142857  58.62857143] ; [71.62857143 37.37142857],0
s5,1,0.072239,3.231404,[ 12 155] ; [15 94],[ 16.33695652 150.66304348] ; [10.66304348 98.33695652],0
u1,1,0.1035,2.650772,[ 12 160] ; [14 96],[ 15.85815603 156.14184397] ; [10.14184397 99.85815603],0
s7,1,0.106572,2.604335,[ 22 138] ; [22 81],[ 26.76806084 133.23193916] ; [17.23193916 85.76806084],0
b4,1,0.150771,2.064433,[101  71] ; [55 55],[95.14893617 76.85106383] ; [60.85106383 49.14893617],0
a6,1,0.150794,2.064201,[106  66] ; [77 33],[111.61702128  60.38297872] ; [71.38297872 38.61702128],0
b2,1,0.1678,1.902485,[35 65] ; [31 37],[39.28571429 60.71428571] ; [26.71428571 41.28571429],0
b3,1,0.1678,1.902485,[35 65] ; [31 37],[39.28571429 60.71428571] ; [26.71428571 41.28571429],0
n2,1,0.179392,1.80265,[38 29] ; [12  4],[40.36144578 26.63855422] ; [9.63855422 6.36144578],0
u3,1,0.182037,1.780917,[25 42] ; [16 15],[28.03061224 38.96938776] ; [12.96938776 18.03061224],0
a7,1,0.185709,1.751332,[106  65] ; [76 33],[111.15  59.85] ; [70.85 38.15],0
b5,1,0.199735,1.644314,[93 79] ; [68 42],[98.19858156 73.80141844] ; [62.80141844 47.19858156],0
d2,1,0.226262,1.464207,[ 69 100] ; [53 57],[73.89964158 95.10035842] ; [48.10035842 61.89964158],0
d5,1,0.227102,1.458923,[120  52] ; [84 26],[124.42553191  47.57446809] ; [79.57446809 30.42553191],0
