Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000191,13.916086,[28 12] ; [18 39],[18.96907216 21.03092784] ; [27.03092784 29.96907216],1
a4,1,0.002951,8.837367,[12 29] ; [34 23],[19.24489796 21.75510204] ; [26.75510204 30.24489796],0
p2,1,0.010332,6.576761,[36  5] ; [37 20],[30.54081633 10.45918367] ; [42.45918367 14.54081633],0
p3,1,0.033464,4.521879,[22 19] ; [18 38],[16.90721649 24.09278351] ; [23.09278351 32.90721649],0
a5,1,0.043166,4.088904,[33  8] ; [35 22],[28.44897959 12.55102041] ; [39.55102041 17.44897959],0
d2,1,0.058455,3.580675,[11 30] ; [26 31],[15.47959184 25.52040816] ; [21.52040816 35.47959184],0
a7,1,0.063736,3.437402,[33  8] ; [36 21],[28.86734694 12.13265306] ; [40.13265306 16.86734694],0
p4,1,0.06687,3.358223,[22 19] ; [20 37],[17.57142857 23.42857143] ; [24.42857143 32.57142857],0
r4,1,0.087092,2.927323,[36  5] ; [42 15],[32.63265306  8.36734694] ; [45.36734694 11.63265306],0
p6,1,0.1017,2.678683,[15 23] ; [13 42],[11.44086022 26.55913978] ; [16.55913978 38.44086022],0
n2,1,0.104935,2.628889,[9 1] ; [11  7],[7.14285714 2.85714286] ; [12.85714286  5.14285714],0
p9,1,0.117598,2.44903,[33  8] ; [37 19],[29.58762887 11.41237113] ; [40.41237113 15.58762887],0
s2,1,0.121258,2.400998,[14 26] ; [29 28],[17.73195876 22.26804124] ; [25.26804124 31.73195876],0
p10,1,0.146137,2.112113,[28 12] ; [31 25],[24.58333333 15.41666667] ; [34.41666667 21.58333333],0
a6,1,0.165313,1.924941,[28 13] ; [31 26],[24.68367347 16.31632653] ; [34.31632653 22.68367347],0
s8,1,0.171162,1.872737,[12 29] ; [24 32],[15.21649485 25.78350515] ; [20.78350515 35.21649485],0
u3,1,0.175926,1.831705,[7 6] ; [16  5],[8.79411765 4.20588235] ; [14.20588235  6.79411765],0
s3,1,0.17638,1.827864,[17 24] ; [31 25],[20.28865979 20.71134021] ; [27.71134021 28.28865979],0
p11,1,0.191026,1.709688,[31 10] ; [36 21],[28.03061224 12.96938776] ; [38.96938776 18.03061224],0
d4,1,0.201359,1.63249,[32  9] ; [50  7],[34.30612245  6.69387755] ; [47.69387755  9.30612245],0
u2,1,0.207821,1.586538,[7 6] ; [15  5],[8.66666667 4.33333333] ; [13.33333333  6.66666667],0
p12,1,0.22046,1.501375,[ 4 37] ; [ 2 53],[ 2.5625 38.4375] ; [ 3.4375 51.5625],0
n6,1,0.224787,1.473544,[26 14] ; [30 27],[23.09278351 16.90721649] ; [32.90721649 24.09278351],0
n1,1,0.239639,1.382716,[5 5] ; [ 5 13],[3.57142857 6.42857143] ; [ 6.42857143 11.57142857],0
d5,1,0.269131,1.221172,[30 11] ; [47 10],[32.21428571  8.78571429] ; [44.78571429 12.21428571],0
u1,1,0.29868,1.080077,[ 3 38] ; [ 8 49],[ 4.60204082 36.39795918] ; [ 6.39795918 50.60204082],0
r3,1,0.313754,1.014805,[39  2] ; [51  6],[37.65306122  3.34693878] ; [52.34693878  4.65306122],0
b1,1,0.332515,0.93908,[14 27] ; [25 32],[16.31632653 24.68367347] ; [22.68367347 34.31632653],0
d3,1,0.338685,0.915404,[31 10] ; [38 19],[28.86734694 12.13265306] ; [40.13265306 16.86734694],0
p1,1,0.340959,0.906823,[ 6 34] ; [ 5 52],[ 4.53608247 35.46391753] ; [ 6.46391753 50.53608247],0
p5,1,0.40984,0.679265,[ 3 38] ; [ 2 54],[ 2.11340206 38.88659794] ; [ 2.88659794 53.11340206],0
r1,1,0.433072,0.614572,[33  8] ; [42 15],[31.37755102  9.62244898] ; [43.62244898 13.37755102],0
b5,1,0.433858,0.612473,[29 12] ; [36 21],[27.19387755 13.80612245] ; [37.80612245 19.19387755],0
v2,1,0.466452,0.530368,[27 14] ; [31 22],[25.29787234 15.70212766] ; [32.70212766 20.29787234],0
v3,1,0.514443,0.425019,[17 23] ; [19 34],[15.48387097 24.51612903] ; [20.51612903 32.48387097],0
s5,1,0.516058,0.421765,[11 28] ; [18 34],[12.42857143 26.57142857] ; [16.57142857 35.42857143],0
a2,1,0.5475,0.361815,[ 6 35] ; [11 46],[ 7.1122449 33.8877551] ; [ 9.8877551 47.1122449],0
s4,1,0.5475,0.361815,[ 6 35] ; [11 46],[ 7.1122449 33.8877551] ; [ 9.8877551 47.1122449],0
a3,1,0.598341,0.277505,[28 13] ; [36 21],[26.7755102 14.2244898] ; [37.2244898 19.7755102],0
n4,1,0.632176,0.229121,[16 25] ; [25 32],[17.15306122 23.84693878] ; [23.84693878 33.15306122],0
d1,1,0.657707,0.196321,[19 22] ; [29 28],[20.08163265 20.91836735] ; [27.91836735 29.08163265],0
v4,1,0.663217,0.189639,[37  4] ; [51  4],[37.58333333  3.41666667] ; [50.41666667  4.58333333],0
s7,1,0.669654,0.182007,[16 25] ; [23 30],[17.0106383 23.9893617] ; [21.9893617 31.0106383],0
a1,1,0.67568,0.175029,[ 3 38] ; [ 3 54],[ 2.51020408 38.48979592] ; [ 3.48979592 53.51020408],0
s6,1,0.686837,0.162531,[25 14] ; [33 22],[24.06382979 14.93617021] ; [33.93617021 21.06382979],0
s1,1,0.795268,0.067328,[ 3 38] ; [ 5 52],[ 3.34693878 37.65306122] ; [ 4.65306122 52.34693878],0
b3,1,0.798953,0.064873,[10 12] ; [13 18],[ 9.54716981 12.45283019] ; [13.45283019 17.54716981],0
b2,1,0.798953,0.064873,[10 12] ; [13 18],[ 9.54716981 12.45283019] ; [13.45283019 17.54716981],0
n3,1,0.856395,0.032749,[7 3] ; [12  6],[6.78571429 3.21428571] ; [12.21428571  5.78571429],0
a8,1,0.858588,0.031745,[ 3 33] ; [ 5 48],[ 3.23595506 32.76404494] ; [ 4.76404494 48.23595506],0
r2,1,0.910071,0.012757,[36  4] ; [50  6],[35.83333333  4.16666667] ; [50.16666667  5.83333333],0
b4,1,0.911982,0.012219,[24 17] ; [34 23],[24.26530612 16.73469388] ; [33.73469388 23.26530612],0
