Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000182,14.004703,[39  4] ; [44 32],[29.99159664 13.00840336] ; [53.00840336 22.99159664],1
p10,1,0.000244,13.460773,[43  2] ; [50 25],[34.875 10.125] ; [58.125 16.875],1
p5,1,0.005039,7.865378,[12 33] ; [ 6 70],[ 6.69421488 38.30578512] ; [11.30578512 64.69421488],0
s2,1,0.007363,7.182115,[32 13] ; [35 41],[24.91735537 20.08264463] ; [42.08264463 33.91735537],0
s7,1,0.007995,7.034675,[30 12] ; [34 40],[23.17241379 18.82758621] ; [40.82758621 33.17241379],0
b4,1,0.011894,6.326671,[29 16] ; [31 45],[22.31404959 22.68595041] ; [37.68595041 38.31404959],0
p9,1,0.024615,5.050757,[42  3] ; [59 17],[37.56198347  7.43801653] ; [63.43801653 12.56198347],0
s4,1,0.034301,4.479617,[15 28] ; [13 61],[10.29059829 32.70940171] ; [17.70940171 56.29059829],0
a8,1,0.045477,4.00087,[ 2 40] ; [13 60],[ 5.47826087 36.52173913] ; [ 9.52173913 63.47826087],0
n6,1,0.072128,3.233919,[42  3] ; [62 14],[38.67768595  6.32231405] ; [65.32231405 10.67768595],0
r4,1,0.0851,2.964698,[43  2] ; [65 11],[40.16528926  4.83471074] ; [67.83471074  8.16528926],0
p1,1,0.090385,2.867495,[ 9 36] ; [ 7 69],[ 5.95041322 39.04958678] ; [10.04958678 65.95041322],0
a5,1,0.091386,2.849782,[34 11] ; [46 30],[29.75206612 15.24793388] ; [50.24793388 25.75206612],0
s3,1,0.099232,2.71785,[30 15] ; [39 37],[25.66115702 19.33884298] ; [43.33884298 32.66115702],0
v2,1,0.100437,2.698591,[19 25] ; [21 53],[14.91525424 29.08474576] ; [25.08474576 48.91525424],0
p3,1,0.111481,2.533104,[32 13] ; [43 33],[27.89256198 17.10743802] ; [47.10743802 28.89256198],0
a1,1,0.125346,2.349216,[ 5 40] ; [ 3 73],[ 2.97520661 42.02479339] ; [ 5.02479339 70.97520661],0
r2,1,0.126304,2.337351,[44  1] ; [67  7],[41.97478992  3.02521008] ; [69.02521008  4.97478992],0
p12,1,0.173444,1.852923,[ 7 37] ; [ 6 70],[ 4.76666667 39.23333333] ; [ 8.23333333 67.76666667],0
a7,1,0.230139,1.44,[27 18] ; [53 22],[30. 15.] ; [50. 25.],0
u3,1,0.2473,1.33849,[11  4] ; [12 10],[9.32432432 5.67567568] ; [13.67567568  8.32432432],0
n5,1,0.249837,1.324213,[35 10] ; [51 24],[32.25 12.75] ; [53.75 21.25],0
v3,1,0.254435,1.298786,[14 30] ; [17 59],[11.36666667 32.63333333] ; [19.63333333 56.36666667],0
p4,1,0.275854,1.187402,[36  9] ; [54 22],[33.47107438 11.52892562] ; [56.52892562 19.47107438],0
b5,1,0.291093,1.114561,[21 24] ; [43 33],[23.80165289 21.19834711] ; [40.19834711 35.80165289],0
n4,1,0.347427,0.882831,[36  9] ; [55 21],[33.84297521 11.15702479] ; [57.15702479 18.84297521],0
b3,1,0.368019,0.810344,[11 18] ; [20 21],[12.84285714 16.15714286] ; [18.15714286 22.84285714],0
b2,1,0.368019,0.810344,[11 18] ; [20 21],[12.84285714 16.15714286] ; [18.15714286 22.84285714],0
n2,1,0.463956,0.536333,[10  3] ; [15  8],[9.02777778 3.97222222] ; [15.97222222  7.02777778],0
p11,1,0.526168,0.401786,[32 13] ; [58 18],[33.47107438 11.52892562] ; [56.52892562 19.47107438],0
n3,1,0.547838,0.361204,[9 4] ; [18  5],[9.75 3.25] ; [17.25  5.75],0
d2,1,0.554373,0.349541,[20 25] ; [38 38],[21.57024793 23.42975207] ; [36.42975207 39.57024793],0
a4,1,0.559351,0.340828,[22 23] ; [33 43],[20.45454545 24.54545455] ; [34.54545455 41.45454545],0
r1,1,0.590902,0.288938,[34 11] ; [54 22],[32.72727273 12.27272727] ; [55.27272727 20.72727273],0
u2,1,0.598823,0.276774,[11  4] ; [15  8],[10.26315789  4.73684211] ; [15.73684211  7.26315789],0
d3,1,0.652262,0.20306,[31 14] ; [48 26],[29.87394958 15.12605042] ; [49.12605042 24.87394958],0
a2,1,0.662385,0.190639,[ 8 37] ; [16 60],[ 8.92561983 36.07438017] ; [15.07438017 60.92561983],0
d5,1,0.669815,0.181818,[34 11] ; [54 21],[33. 12.] ; [55. 20.],0
p7,1,0.679342,0.170867,[37  7] ; [60 14],[36.16949153  7.83050847] ; [60.83050847 13.16949153],0
a3,1,0.725084,0.123673,[30 15] ; [53 23],[30.8677686 14.1322314] ; [52.1322314 23.8677686],0
r3,1,0.726154,0.122672,[41  3] ; [72  4],[41.43333333  2.56666667] ; [71.56666667  4.43333333],0
b1,1,0.728508,0.120486,[21 24] ; [33 43],[20.08264463 24.91735537] ; [33.91735537 42.08264463],0
