Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,55.363948,[16 63] ; [51 10],[37.80714286 41.19285714] ; [29.19285714 31.80714286],1
s3,1,0.0,46.473863,[19 60] ; [56 14],[39.76510067 39.23489933] ; [35.23489933 34.76510067],1
s6,1,0.0,36.450357,[31 51] ; [58  9],[48.97986577 33.02013423] ; [40.02013423 26.97986577],1
s8,1,0.0,31.872086,[13 69] ; [42 28],[29.67105263 52.32894737] ; [25.32894737 44.67105263],1
s5,1,6.5e-05,15.949002,[14 67] ; [30 32],[24.92307692 56.07692308] ; [19.07692308 42.92307692],1
p4,1,7.4e-05,15.706818,[23 56] ; [43 27],[34.99328859 44.00671141] ; [31.00671141 38.99328859],1
p9,1,9.6e-05,15.205162,[37 41] ; [55 15],[48.48648649 29.51351351] ; [43.51351351 26.48648649],1
v2,1,0.00029,13.13391,[25 55] ; [42 27],[35.97315436 44.02684564] ; [31.02684564 37.97315436],1
p10,1,0.000309,13.012931,[32 47] ; [49 21],[42.94630872 36.05369128] ; [38.05369128 31.94630872],1
r3,1,0.000332,12.882287,[55 27] ; [63  6],[64.0794702 17.9205298] ; [53.9205298 15.0794702],1
r4,1,0.000842,11.146611,[52 30] ; [61  9],[60.96052632 21.03947368] ; [52.03947368 17.96052632],1
p6,1,0.000947,10.929383,[17 62] ; [33 37],[26.51006711 52.48993289] ; [23.48993289 46.51006711],1
p2,1,0.001764,9.780493,[44 37] ; [55 15],[53.10596026 27.89403974] ; [45.89403974 24.10596026],0
d3,1,0.002593,9.073924,[45 37] ; [54 15],[53.7615894 28.2384106] ; [45.2384106 23.7615894],0
r1,1,0.003305,8.631176,[51 30] ; [59 11],[59.00662252 21.99337748] ; [50.99337748 19.00662252],0
s1,1,0.003608,8.471243,[ 1 81] ; [ 9 60],[ 5.43046358 76.56953642] ; [ 4.56953642 64.43046358],0
u1,1,0.010382,6.568224,[ 9 73] ; [19 51],[15.10526316 66.89473684] ; [12.89473684 57.10526316],0
v4,1,0.013343,6.123053,[61 21] ; [63  7],[66.89473684 15.10526316] ; [57.10526316 12.89473684],0
s4,1,0.016015,5.80123,[ 8 74] ; [17 53],[13.48684211 68.51315789] ; [11.51315789 58.48684211],0
v1,1,0.02012,5.401416,[28 54] ; [37 33],[35.06578947 46.93421053] ; [29.93421053 40.06578947],0
u2,1,0.023834,5.106641,[ 7 23] ; [10  8],[10.625 19.375] ; [ 6.375 11.625],0
n6,1,0.029801,4.72073,[55 27] ; [57 12],[60.82119205 21.17880795] ; [51.17880795 17.82119205],0
d4,1,0.029801,4.72073,[55 27] ; [57 12],[60.82119205 21.17880795] ; [51.17880795 17.82119205],0
v3,1,0.032392,4.577634,[23 56] ; [31 36],[29.21917808 49.78082192] ; [24.78082192 42.21917808],0
d2,1,0.059194,3.559831,[38 43] ; [43 26],[43.74 37.26] ; [37.26 31.74],0
a7,1,0.089697,2.879811,[49 33] ; [51 19],[53.94736842 28.05263158] ; [46.05263158 23.94736842],0
d1,1,0.092761,2.825799,[38 44] ; [42 28],[43.15789474 38.84210526] ; [36.84210526 33.15789474],0
r2,1,0.102201,2.670854,[68 11] ; [65  4],[70.99324324  8.00675676] ; [62.00675676  6.99324324],0
p3,1,0.11633,2.466043,[28 53] ; [33 37],[32.7218543 48.2781457] ; [28.2781457 41.7218543],0
p1,1,0.150871,2.063422,[ 5 77] ; [ 9 61],[ 7.55263158 74.44736842] ; [ 6.44736842 63.55263158],0
a3,1,0.199504,1.646003,[51 28] ; [52 18],[54.61073826 24.38926174] ; [48.38926174 21.61073826],0
p8,1,0.206567,1.595326,[22 58] ; [26 44],[25.6 54.4] ; [22.4 47.6],0
u3,1,0.219149,1.509932,[10 21] ; [9 9],[12.02040816 18.97959184] ; [ 6.97959184 11.02040816],0
a1,1,0.247642,1.336557,[ 9 73] ; [ 4 66],[ 7.01315789 74.98684211] ; [ 5.98684211 64.01315789],0
d5,1,0.269484,1.219373,[59 23] ; [55 14],[61.90728477 20.09271523] ; [52.09271523 16.90728477],0
n3,1,0.28322,1.151574,[17 13] ; [15  6],[18.82352941 11.17647059] ; [13.17647059  7.82352941],0
a5,1,0.351744,0.867155,[54 28] ; [51 19],[56.64473684 25.35526316] ; [48.35526316 21.64473684],0
b4,1,0.364178,0.823435,[42 40] ; [41 29],[44.77631579 37.22368421] ; [38.22368421 31.77631579],0
b2,1,0.378556,0.775385,[18 27] ; [12 27],[16.07142857 28.92857143] ; [13.92857143 25.07142857],0
b3,1,0.378556,0.775385,[18 27] ; [12 27],[16.07142857 28.92857143] ; [13.92857143 25.07142857],0
p5,1,0.416243,0.660898,[ 7 73] ; [ 9 61],[ 8.53333333 71.46666667] ; [ 7.46666667 62.53333333],0
p7,1,0.435106,0.609157,[35 44] ; [35 34],[37.36486486 41.63513514] ; [32.63513514 36.36486486],0
b1,1,0.448508,0.574419,[43 39] ; [41 29],[45.31578947 36.68421053] ; [38.68421053 31.31578947],0
n2,1,0.454958,0.558271,[22 11] ; [16  5],[23.22222222  9.77777778] ; [14.77777778  6.22222222],0
n1,1,0.458469,0.549631,[18 13] ; [10 11],[16.69230769 14.30769231] ; [11.30769231  9.69230769],0
p12,1,0.533864,0.387031,[ 2 79] ; [ 3 67],[ 2.68211921 78.31788079] ; [ 2.31788079 67.68211921],0
n5,1,0.642673,0.215264,[68 14] ; [56 14],[66.89473684 15.10526316] ; [57.10526316 12.89473684],0
a2,1,0.715691,0.132659,[19 63] ; [18 52],[19.96052632 62.03947368] ; [17.03947368 52.96052632],0
a8,1,0.718248,0.130178,[11 64] ; [10 49],[11.75373134 63.24626866] ; [ 9.24626866 49.75373134],0
b5,1,0.763101,0.090849,[50 32] ; [41 29],[49.09210526 32.90789474] ; [41.90789474 28.09210526],0
a4,1,0.776343,0.080706,[37 43] ; [34 36],[37.86666667 42.13333333] ; [33.13333333 36.86666667],0
a6,1,0.824221,0.049337,[49 33] ; [40 29],[48.33112583 33.66887417] ; [40.66887417 28.33112583],0
