Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,56.727704,[42 48] ; [269  48],[68.77149877 21.22850123] ; [242.22850123  74.77149877],1
v3,1,0.027542,4.856539,[27 57] ; [139 166],[35.84575835 48.15424165] ; [130.15424165 174.84575835],0
v1,1,0.036388,4.378846,[44 44] ; [191 115],[52.48730964 35.51269036] ; [182.51269036 123.48730964],0
s5,1,0.049581,3.855584,[36 51] ; [160 140],[44.0620155 42.9379845] ; [151.9379845 148.0620155],0
r4,1,0.080067,3.063549,[79 11] ; [297  21],[82.94117647  7.05882353] ; [293.05882353  24.94117647],0
p12,1,0.139955,2.178455,[ 7 83] ; [ 43 274],[11.05651106 78.94348894] ; [ 38.94348894 278.05651106],0
u4,1,0.142952,2.145895,[ 1 89] ; [ 14 304],[ 3.30882353 86.69117647] ; [ 11.69117647 306.30882353],0
d3,1,0.143683,2.138067,[58 31] ; [231  85],[63.50864198 25.49135802] ; [225.49135802  90.50864198],0
a8,1,0.147961,2.093151,[ 9 73] ; [ 52 243],[13.26790451 68.73209549] ; [ 47.73209549 247.26790451],0
p1,1,0.162973,1.946421,[12 77] ; [ 27 289],[ 8.57037037 80.42962963] ; [ 30.42962963 285.57037037],0
s4,1,0.193072,1.694019,[26 63] ; [ 71 244],[21.36881188 67.63118812] ; [ 75.63118812 239.36881188],0
n5,1,0.209987,1.571517,[68 22] ; [256  58],[72.17821782 17.82178218] ; [251.82178218  62.17821782],0
a1,1,0.210603,1.56728,[ 3 87] ; [ 22 296],[ 5.51470588 84.48529412] ; [ 19.48529412 298.51470588],0
n2,1,0.21608,1.530219,[17  2] ; [52 16],[15.06896552  3.93103448] ; [53.93103448 14.06896552],0
a7,1,0.243327,1.361215,[61 27] ; [240  78],[65.24137931 22.75862069] ; [235.75862069  82.24137931],0
r2,1,0.340235,0.909547,[85  4] ; [306   8],[86.34987593  2.65012407] ; [304.65012407   9.34987593],0
p11,1,0.385639,0.752648,[69 21] ; [257  61],[71.91176471 18.08823529] ; [254.08823529  63.91176471],0
p2,1,0.387046,0.748201,[74 15] ; [275  42],[76.50492611 12.49507389] ; [272.49507389  44.50492611],0
s1,1,0.439811,0.596775,[ 5 83] ; [ 12 303],[ 3.71215881 84.28784119] ; [ 13.28784119 301.71215881],0
p8,1,0.46631,0.530706,[45 44] ; [173 142],[48.02475248 40.97524752] ; [169.97524752 145.02475248],0
u3,1,0.466668,0.529855,[30 17] ; [34 14],[31.66315789 15.33684211] ; [32.33684211 15.66315789],0
n3,1,0.475435,0.509316,[13  6] ; [52 16],[14.1954023  4.8045977] ; [50.8045977 17.1954023],0
p7,1,0.539701,0.376095,[56 30] ; [212  97],[58.34936709 27.65063291] ; [209.65063291  99.34936709],0
n1,1,0.629344,0.232951,[ 9 10] ; [28 40],[ 8.08045977 10.91954023] ; [28.91954023 39.08045977],0
p5,1,0.699033,0.149479,[13 74] ; [ 42 273],[11.90298507 75.09701493] ; [ 43.09701493 271.90298507],0
b4,1,0.738585,0.111374,[53 37] ; [181 137],[51.61764706 38.38235294] ; [182.38235294 135.61764706],0
v4,1,0.769282,0.086033,[86  2] ; [307   9],[85.6039604  2.3960396] ; [307.3960396   8.6039604],0
s3,1,0.828148,0.047122,[79 11] ; [280  36],[79.58128079 10.41871921] ; [279.41871921  36.58128079],0
b5,1,0.876682,0.02408,[56 34] ; [195 123],[55.36764706 34.63235294] ; [195.63235294 122.36764706],0
r3,1,0.918458,0.010481,[86  3] ; [307  10],[86.15024631  2.84975369] ; [306.84975369  10.15024631],0
p10,1,0.947937,0.004264,[83  6] ; [295  22],[82.86206897  6.13793103] ; [295.13793103  21.86206897],0
u2,1,0.971569,0.00127,[27 19] ; [28 20],[26.91489362 19.08510638] ; [28.08510638 19.91489362],0
b1,1,0.99422,5.2e-05,[34 56] ; [120 198],[33.97058824 56.02941176] ; [120.02941176 197.97058824],0
