Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,29.666577,[ 82 172] ; [50 24],[102.2195122 151.7804878] ; [29.7804878 44.2195122],1
p7,1,4e-06,21.344885,[102 148] ; [51 20],[119.1588785 130.8411215] ; [33.8411215 37.1588785],1
s8,1,7e-06,20.161531,[ 80 175] ; [44 29],[ 96.40243902 158.59756098] ; [27.59756098 45.40243902],1
n6,1,0.000154,14.319514,[192  60] ; [71  3],[203.3006135  48.6993865] ; [59.6993865 14.3006135],1
v1,1,0.000282,13.183479,[107 142] ; [49 24],[120.63354037 128.36645963] ; [35.36645963 37.63354037],1
s2,1,0.001702,9.846436,[103 149] ; [45 28],[114.75692308 137.24307692] ; [33.24307692 39.75692308],0
s7,1,0.003128,8.731082,[ 96 148] ; [43 30],[106.99053628 137.00946372] ; [32.00946372 40.99053628],0
s6,1,0.004785,7.95885,[147 104] ; [56 17],[157.26234568  93.73765432] ; [45.73765432 27.26234568],0
n5,1,0.006311,7.459153,[174  78] ; [63 11],[183.20245399  68.79754601] ; [53.79754601 20.20245399],0
n4,1,0.006415,7.429832,[184  70] ; [65  9],[192.82317073  61.17682927] ; [56.17682927 17.82317073],0
p9,1,0.008577,6.908926,[187  63] ; [66  8],[195.21604938  54.78395062] ; [57.78395062 16.21604938],0
p2,1,0.0088,6.863021,[183  73] ; [64 10],[191.61212121  64.38787879] ; [55.38787879 18.61212121],0
p10,1,0.012793,6.197473,[178  75] ; [62 11],[186.25766871  66.74233129] ; [53.74233129 19.25766871],0
s5,1,0.012964,6.174049,[ 63 186] ; [28 41],[ 71.25471698 177.74528302] ; [19.74528302 49.25471698],0
p8,1,0.014169,6.016987,[ 86 165] ; [37 37],[ 94.99384615 156.00615385] ; [28.00615385 45.99384615],0
s3,1,0.017472,5.648353,[117 134] ; [45 27],[125.88854489 125.11145511] ; [36.11145511 35.88854489],0
d1,1,0.019156,5.487232,[152 104] ; [55 19],[160.58181818  95.41818182] ; [46.41818182 27.58181818],0
v4,1,0.019842,5.425707,[227  24] ; [73  1],[231.69230769  19.30769231] ; [68.30769231  5.69230769],0
r4,1,0.026244,4.93985,[212  44] ; [69  5],[217.98787879  38.01212121] ; [63.01212121 10.98787879],0
p1,1,0.034916,4.449279,[ 11 244] ; [ 8 66],[ 14.72644377 240.27355623] ; [ 4.27355623 69.72644377],0
d3,1,0.055499,3.667043,[174  81] ; [59 15],[180.59270517  74.40729483] ; [52.40729483 21.59270517],0
r2,1,0.080003,3.064847,[226  22] ; [71  2],[229.45794393  18.54205607] ; [67.54205607  5.45794393],0
a4,1,0.095148,2.785041,[129 126] ; [45 28],[135.27439024 119.72560976] ; [38.72560976 34.27439024],0
s1,1,0.096323,2.765393,[  7 243] ; [ 5 66],[  9.34579439 240.65420561] ; [ 2.65420561 68.34579439],0
u1,1,0.1004,2.699171,[ 41 215] ; [18 56],[ 45.76969697 210.23030303] ; [13.23030303 60.76969697],0
