Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,87.512733,[ 8 58] ; [105  23],[38.44329897 27.55670103] ; [74.55670103 53.44329897],1
n1,1,0.566665,0.328294,[10 22] ; [14 23],[11.13043478 20.86956522] ; [12.86956522 24.13043478],0
u3,1,0.577037,0.311049,[12 14] ; [28 25],[13.16455696 12.83544304] ; [26.83544304 26.16455696],0
d1,1,0.592951,0.285759,[32 35] ; [56 72],[30.23589744 36.76410256] ; [57.76410256 70.23589744],0
d3,1,0.633959,0.226731,[39 28] ; [79 49],[40.54358974 26.45641026] ; [77.45641026 50.54358974],0
a3,1,0.634966,0.225386,[41 25] ; [75 53],[39.46391753 26.53608247] ; [76.53608247 51.46391753],0
u1,1,0.70271,0.145668,[ 8 59] ; [ 13 115],[ 7.21538462 59.78461538] ; [ 13.78461538 114.21538462],0
s4,1,0.70369,0.144662,[ 8 58] ; [ 13 113],[ 7.21875 58.78125] ; [ 13.78125 112.21875],0
s5,1,0.716169,0.132193,[10 56] ; [ 21 101],[10.88297872 55.11702128] ; [ 20.11702128 101.88297872],0
r1,1,0.745915,0.104996,[45 22] ; [83 45],[43.97948718 23.02051282] ; [84.02051282 43.97948718],0
v3,1,0.806656,0.059899,[18 46] ; [37 87],[18.72340426 45.27659574] ; [36.27659574 87.72340426],0
a7,1,0.884642,0.02105,[44 22] ; [84 44],[43.54639175 22.45360825] ; [84.45360825 43.54639175],0
a6,1,0.917998,0.0106,[44 23] ; [85 43],[44.32307692 22.67692308] ; [84.67692308 43.32307692],0
d5,1,0.943187,0.005079,[49 18] ; [93 35],[48.78974359 18.21025641] ; [93.21025641 34.78974359],0
p1,1,0.953358,0.003421,[ 5 61] ; [ 10 118],[ 5.10309278 60.89690722] ; [  9.89690722 118.10309278],0
a4,1,0.979904,0.000635,[29 37] ; [56 72],[28.91752577 37.08247423] ; [56.08247423 71.91752577],0
d4,1,0.997091,1.3e-05,[50 16] ; [97 31],[50.01030928 15.98969072] ; [96.98969072 31.01030928],0
