Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.001823,9.720001,[24 28] ; [100  42],[33.2371134 18.7628866] ; [90.7628866 51.2371134],0
s1,1,0.447061,0.578093,[ 4 48] ; [  7 137],[ 2.91836735 49.08163265] ; [  8.08163265 135.91836735],0
d3,1,0.454904,0.558405,[41 11] ; [106  38],[39. 13.] ; [108.  36.],0
v4,1,0.489526,0.477567,[50  2] ; [141   3],[50.67346939  1.32653061] ; [140.32653061   3.67346939],0
a2,1,0.503572,0.4474,[17 35] ; [ 40 104],[15.12244898 36.87755102] ; [ 41.87755102 102.12244898],0
n4,1,0.507234,0.439768,[44  8] ; [127  17],[45.36734694  6.63265306] ; [125.63265306  18.36734694],0
p10,1,0.518381,0.417112,[44  8] ; [126  17],[45.33333333  6.66666667] ; [124.66666667  18.33333333],0
r4,1,0.534601,0.385639,[47  5] ; [134  10],[48.02040816  3.97959184] ; [132.97959184  11.02040816],0
p3,1,0.559861,0.339944,[38 14] ; [99 45],[36.34693878 15.65306122] ; [100.65306122  43.34693878],0
u3,1,0.587042,0.294987,[8 3] ; [21  5],[8.62162162 2.37837838] ; [20.37837838  5.62162162],0
b2,1,0.598667,0.277012,[16 20] ; [52 53],[17.36170213 18.63829787] ; [50.63829787 54.36170213],0
b3,1,0.598667,0.277012,[16 20] ; [52 53],[17.36170213 18.63829787] ; [50.63829787 54.36170213],0
r3,1,0.63604,0.223959,[49  3] ; [138   6],[49.6122449  2.3877551] ; [137.3877551   6.6122449],0
n1,1,0.647141,0.209524,[8 8] ; [16 12],[8.72727273 7.27272727] ; [15.27272727 12.72727273],0
b4,1,0.648028,0.208395,[29 23] ; [75 69],[27.59183673 24.40816327] ; [76.40816327 67.59183673],0
p1,1,0.653556,0.201446,[ 7 45] ; [ 23 120],[ 8. 44.] ; [ 22. 121.],0
r1,1,0.662843,0.190089,[44  8] ; [118  26],[42.97959184  9.02040816] ; [119.02040816  24.97959184],0
p7,1,0.662863,0.190065,[44  7] ; [118  23],[43.03125  7.96875] ; [118.96875  22.03125],0
s4,1,0.670129,0.181452,[14 38] ; [ 34 108],[12.86597938 39.13402062] ; [ 35.13402062 106.86597938],0
d2,1,0.683056,0.166706,[29 23] ; [85 59],[30.24489796 21.75510204] ; [83.75510204 60.24489796],0
a3,1,0.7347,0.11484,[41 10] ; [118  25],[41.79896907  9.20103093] ; [117.20103093  25.79896907],0
p4,1,0.817915,0.053005,[43  9] ; [117  27],[42.44897959  9.55102041] ; [117.55102041  26.44897959],0
p2,1,0.822618,0.050256,[46  6] ; [129  15],[46.42857143  5.57142857] ; [128.57142857  15.42857143],0
a4,1,0.847849,0.036812,[27 25] ; [77 67],[27.59183673 24.40816327] ; [76.40816327 67.59183673],0
n3,1,0.851399,0.035094,[11  5] ; [20  8],[11.27272727  4.72727273] ; [19.72727273  8.27272727],0
a1,1,0.884942,0.02094,[ 4 48] ; [ 12 132],[ 4.24489796 47.75510204] ; [ 11.75510204 132.24489796],0
b1,1,0.941093,0.005461,[21 31] ; [59 85],[21.2244898 30.7755102] ; [58.7755102 85.2244898],0
a6,1,0.963863,0.002053,[34 18] ; [93 50],[33.86666667 18.13333333] ; [93.13333333 49.86666667],0
