Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,133.60911,[132  23] ; [ 57 171],[76.48825065 78.51174935] ; [112.51174935 115.48825065],1
s6,1,0.0,59.407207,[121  31] ; [ 91 139],[84.35602094 67.64397906] ; [127.64397906 102.35602094],1
s7,1,0.0,59.37563,[91 59] ; [ 47 174],[55.79514825 94.20485175] ; [ 82.20485175 138.79514825],1
s8,1,0.0,46.191977,[76 79] ; [ 39 193],[ 46.05943152 108.94056848] ; [ 68.94056848 163.05943152],1
s5,1,0.0,38.906744,[59 91] ; [ 27 201],[ 34.12698413 115.87301587] ; [ 51.87301587 176.12698413],1
s4,1,7.5e-05,15.67239,[ 42 111] ; [ 27 205],[ 27.42077922 125.57922078] ; [ 41.57922078 190.42077922],1
p10,1,0.000402,12.523593,[122  31] ; [143  85],[106.41732283  46.58267717] ; [158.58267717  69.41732283],1
p7,1,0.00067,11.570295,[100  50] ; [111 116],[83.95225464 66.04774536] ; [127.04774536  99.95225464],1
r4,1,0.003632,8.459067,[133  22] ; [171  62],[121.44329897  33.55670103] ; [182.55670103  50.44329897],0
p6,1,0.005432,7.729834,[ 50 103] ; [ 46 183],[ 38.45026178 114.54973822] ; [ 57.54973822 171.45026178],0
r2,1,0.005455,7.721903,[142  11] ; [191  39],[133.02610966  19.97389034] ; [199.97389034  30.02610966],0
a8,1,0.007082,7.252134,[ 28 120] ; [ 20 197],[ 19.4630137 128.5369863] ; [ 28.5369863 188.4630137],0
r3,1,0.00751,7.146776,[143  10] ; [195  36],[134.671875  18.328125] ; [203.328125  27.671875],0
n2,1,0.011692,6.356952,[32  3] ; [50 22],[26.82242991  8.17757009] ; [55.17757009 16.82242991],0
p9,1,0.01228,6.269955,[123  29] ; [159  70],[112.50393701  39.49606299] ; [169.49606299  59.50393701],0
d4,1,0.0142,6.013165,[100  55] ; [121 112],[88.28608247 66.71391753] ; [132.71391753 100.28608247],0
u3,1,0.027921,4.832955,[36 23] ; [49 64],[29.15697674 29.84302326] ; [55.84302326 57.15697674],0
