Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,31.277984,[73 38] ; [242  28],[91.77165354 19.22834646] ; [223.22834646  46.77165354],1
p3,1,2e-06,22.951867,[36 79] ; [156 113],[57.5 57.5] ; [134.5 134.5],1
p7,1,2e-06,22.662376,[50 62] ; [187  78],[70.40848806 41.59151194] ; [166.59151194  98.40848806],1
n5,1,2e-06,22.579201,[66 48] ; [219  51],[84.609375 29.390625] ; [200.390625  69.609375],1
p2,1,9e-06,19.70302,[73 43] ; [224  44],[89.71875 26.28125] ; [207.28125  60.71875],1
p4,1,1.1e-05,19.258303,[46 68] ; [175  96],[65.43896104 48.56103896] ; [155.56103896 115.43896104],1
n4,1,4.4e-05,16.678988,[68 46] ; [216  55],[84.09350649 29.90649351] ; [199.90649351  71.09350649],1
s8,1,0.000411,12.480271,[35 81] ; [134 136],[50.78756477 65.21243523] ; [118.21243523 151.78756477],1
s7,1,0.000764,11.325511,[38 71] ; [139 118],[52.71311475 56.28688525] ; [124.28688525 132.71311475],1
p8,1,0.001242,10.426825,[43 71] ; [150 119],[57.4464752 56.5535248] ; [135.5535248 133.4464752],0
u3,1,0.001565,10.0,[16 29] ; [40 20],[24. 21.] ; [32. 28.],0
u2,1,0.001833,9.70974,[17 28] ; [41 19],[24.85714286 20.14285714] ; [33.14285714 26.85714286],0
a3,1,0.002122,9.440768,[70 42] ; [210  60],[82.09424084 29.90575916] ; [197.90575916  72.09424084],0
n6,1,0.004093,8.241909,[77 37] ; [218  51],[87.80678851 26.19321149] ; [207.19321149  61.80678851],0
a5,1,0.006731,7.343312,[74 42] ; [209  62],[84.82687339 31.17312661] ; [198.17312661  72.82687339],0
p6,1,0.011119,6.446155,[31 82] ; [110 157],[41.92894737 71.07105263] ; [ 99.07105263 167.92894737],0
s6,1,0.016319,5.768149,[61 53] ; [175  88],[71.36339523 42.63660477] ; [164.63660477  98.36339523],0
v1,1,0.017466,5.648895,[47 67] ; [144 120],[57.6031746 56.3968254] ; [133.3968254 130.6031746],0
s5,1,0.030693,4.670053,[27 81] ; [ 96 166],[35.9027027 72.0972973] ; [ 87.0972973 174.9027027],0
r4,1,0.032455,4.574314,[90 26] ; [234  37],[97.11627907 18.88372093] ; [226.88372093  44.11627907],0
v4,1,0.03267,4.56299,[99 16] ; [250  19],[104.51822917  10.48177083] ; [244.48177083  24.51822917],0
r3,1,0.033437,4.523279,[97 17] ; [248  21],[102.68929504  11.31070496] ; [242.31070496  26.68929504],0
p12,1,0.035579,4.417152,[  2 113] ; [ 19 250],[  6.2890625 108.7109375] ; [ 14.7109375 254.2890625],0
s2,1,0.037616,4.322289,[50 66] ; [147 122],[59.35584416 56.64415584] ; [137.64415584 131.35584416],0
s3,1,0.051346,3.796949,[56 58] ; [160 107],[64.62992126 49.37007874] ; [151.37007874 115.62992126],0
b5,1,0.052808,3.74999,[74 42] ; [144 127],[65.34366925 50.65633075] ; [152.65633075 118.34366925],0
s1,1,0.057104,3.619545,[  9 106] ; [  9 260],[  5.390625 109.609375] ; [ 12.609375 256.390625],0
n1,1,0.095383,2.781098,[15 29] ; [27 26],[19.05154639 24.94845361] ; [22.94845361 30.05154639],0
p5,1,0.098919,2.722884,[  9 106] ; [ 37 231],[ 13.81201044 101.18798956] ; [ 32.18798956 235.81201044],0
n3,1,0.114691,2.488364,[26 17] ; [40 13],[29.5625 13.4375] ; [36.4375 16.5625],0
r1,1,0.118456,2.437622,[82 32] ; [214  56],[87.875 26.125] ; [208.125  61.875],0
d3,1,0.129301,2.300874,[83 33] ; [171  98],[76.52987013 39.47012987] ; [177.47012987  91.52987013],0
a4,1,0.139302,2.185655,[47 68] ; [133 138],[53.62694301 61.37305699] ; [126.37305699 144.62694301],0
a1,1,0.14176,2.158752,[  4 112] ; [ 20 251],[  7.19379845 108.80620155] ; [ 16.80620155 254.19379845],0
s4,1,0.1888,1.726959,[25 91] ; [ 43 226],[20.48831169 95.51168831] ; [ 47.51168831 221.48831169],0
a7,1,0.197337,1.661978,[85 30] ; [181  88],[79.66145833 35.33854167] ; [186.33854167  82.66145833],0
d2,1,0.20198,1.628,[53 63] ; [143 128],[58.74935401 57.25064599] ; [137.25064599 133.74935401],0
d5,1,0.364011,0.824008,[87 29] ; [213  56],[90.38961039 25.61038961] ; [209.61038961  59.38961039],0
a8,1,0.413757,0.66798,[10 91] ; [ 33 220],[12.26836158 88.73163842] ; [ 30.73163842 222.26836158],0
d4,1,0.426869,0.631327,[90 26] ; [219  51],[92.86010363 23.13989637] ; [216.13989637  53.86010363],0
v3,1,0.463028,0.538564,[37 72] ; [101 165],[40.112 68.888] ; [ 97.888 168.112],0
b4,1,0.496183,0.46309,[62 54] ; [155 116],[65.04392765 50.95607235] ; [151.95607235 119.04392765],0
p1,1,0.508926,0.436275,[  8 108] ; [ 24 245],[  9.64155844 106.35844156] ; [ 22.35844156 246.64155844],0
r2,1,0.561895,0.336434,[104   8] ; [244  24],[102.56842105   9.43157895] ; [245.43157895  22.56842105],0
n2,1,0.568409,0.325352,[31 14] ; [40 14],[32.27272727 12.72727273] ; [38.72727273 15.27272727],0
v2,1,0.661042,0.19226,[54 54] ; [136 123],[55.91280654 52.08719346] ; [134.08719346 124.91280654],0
a6,1,0.663787,0.188956,[77 39] ; [173  97],[75.12953368 40.87046632] ; [174.87046632  95.12953368],0
b3,1,0.691408,0.157565,[21 36] ; [ 56 109],[19.77027027 37.22972973] ; [ 57.22972973 107.77027027],0
b2,1,0.691408,0.157565,[21 36] ; [ 56 109],[19.77027027 37.22972973] ; [ 57.22972973 107.77027027],0
d1,1,0.763728,0.090354,[64 52] ; [154 117],[65.34366925 50.65633075] ; [152.65633075 118.34366925],0
u1,1,0.787927,0.072363,[21 95] ; [ 46 225],[20.08268734 95.91731266] ; [ 46.91731266 224.08268734],0
a2,1,0.963739,0.002067,[28 88] ; [ 66 205],[28.17571059 87.82428941] ; [ 65.82428941 205.17571059],0
