Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,63.589285,[ 97 132] ; [152  36],[136.74100719  92.25899281] ; [112.25899281  75.74100719],1
v1,1,0.0,27.905696,[117 109] ; [146  44],[142.87980769  83.12019231] ; [120.12019231  69.87980769],1
p12,1,7.8e-05,15.615641,[ 12 217] ; [ 33 159],[ 24.47743468 204.52256532] ; [ 20.52256532 171.47743468],1
s4,1,0.002585,9.079232,[ 52 174] ; [ 22 167],[ 40.29879518 185.70120482] ; [ 33.70120482 155.29879518],0
s8,1,0.003251,8.660922,[105 125] ; [113  75],[119.95215311 110.04784689] ; [98.04784689 89.95215311],0
r4,1,0.003523,8.514655,[204  26] ; [185   7],[212.01421801  17.98578199] ; [176.98578199  15.01421801],0
p5,1,0.004751,7.97205,[ 33 194] ; [ 49 143],[ 44.424821 182.575179] ; [ 37.575179 154.424821],0
p3,1,0.004888,7.920525,[145  84] ; [146  46],[158.28741093  70.71258907] ; [132.71258907  59.28741093],0
n4,1,0.005951,7.565182,[199  30] ; [182  10],[207.24228029  21.75771971] ; [173.75771971  18.24228029],0
d1,1,0.009592,6.709138,[135  95] ; [136  56],[147.7014218  82.2985782] ; [123.2985782  68.7014218],0
a2,1,0.010685,6.516908,[ 49 181] ; [ 62 130],[ 60.49763033 169.50236967] ; [ 50.50236967 141.49763033],0
s7,1,0.011791,6.341993,[118  99] ; [119  59],[130.2  86.8] ; [106.8  71.2],0
r1,1,0.012207,6.280568,[179  50] ; [168  24],[188.74821853  40.25178147] ; [158.25178147  33.74821853],0
a3,1,0.014553,5.969758,[163  67] ; [155  36],[173.72921615  56.27078385] ; [144.27078385  46.72921615],0
s1,1,0.026437,4.927181,[ 11 216] ; [  2 188],[  7.07673861 219.92326139] ; [  5.92326139 184.07673861],0
s5,1,0.026671,4.911998,[ 78 144] ; [ 85 100],[ 88.90909091 133.09090909] ; [ 74.09090909 110.90909091],0
