Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,59.622831,[106 155] ; [132  36],[144.7972028 116.2027972] ; [93.2027972 74.7972028],1
v1,1,2e-06,22.706754,[111 154] ; [111  59],[135.24137931 129.75862069] ; [86.75862069 83.24137931],1
p12,1,0.001043,10.750505,[  8 263] ; [ 18 154],[ 15.90519187 255.09480813] ; [ 10.09480813 161.90519187],0
d1,1,0.001781,9.762689,[130 143] ; [108  64],[146.00898876 126.99101124] ; [91.99101124 80.00898876],0
p3,1,0.001896,9.647583,[110 162] ; [95 76],[125.86907449 146.13092551] ; [79.13092551 91.86907449],0
s7,1,0.006598,7.379226,[ 99 165] ; [82 79],[112.43294118 151.56705882] ; [68.56705882 92.43294118],0
d2,1,0.006723,7.345441,[104 169] ; [88 84],[117.78876404 155.21123596] ; [74.21123596 97.78876404],0
n4,1,0.010306,6.581211,[200  73] ; [144  28],[211.03820225  61.96179775] ; [132.96179775  39.03820225],0
r4,1,0.01149,6.387905,[228  45] ; [158  14],[236.80449438  36.19550562] ; [149.19550562  22.80449438],0
b3,1,0.016666,5.731181,[ 43 107] ; [50 67],[52.24719101 97.75280899] ; [40.75280899 76.24719101],0
b2,1,0.016666,5.731181,[ 43 107] ; [50 67],[52.24719101 97.75280899] ; [40.75280899 76.24719101],0
r1,1,0.018612,5.537615,[200  72] ; [143  29],[210.12612613  61.87387387] ; [132.87387387  39.12612613],0
n5,1,0.020796,5.343782,[199  71] ; [143  29],[208.91402715  61.08597285] ; [133.08597285  38.91402715],0
a3,1,0.021918,5.252279,[176  97] ; [128  43],[186.91891892  86.08108108] ; [117.08108108  53.91891892],0
a1,1,0.046023,3.980769,[  6 267] ; [ 10 162],[  9.81573034 263.18426966] ; [  6.18426966 165.81573034],0
d4,1,0.046893,3.949239,[207  66] ; [144  28],[215.33258427  57.66741573] ; [135.66741573  36.33258427],0
s8,1,0.050793,3.815081,[ 96 177] ; [76 95],[105.75675676 167.24324324] ; [ 66.24324324 104.75675676],0
u4,1,0.056203,3.646044,[  1 272] ; [  4 168],[  3.06741573 269.93258427] ; [  1.93258427 170.06741573],0
p6,1,0.057931,3.59566,[ 73 196] ; [ 61 110],[ 81.92272727 187.07727273] ; [ 52.07727273 118.92272727],0
r3,1,0.064118,3.427534,[253  19] ; [167   5],[257.2972973  14.7027027] ; [162.7027027   9.2972973],0
s4,1,0.077704,3.112275,[ 39 233] ; [ 15 157],[ 33.08108108 238.91891892] ; [ 20.91891892 151.08108108],0
v4,1,0.084188,2.982129,[253  18] ; [167   5],[256.93002257  14.06997743] ; [163.06997743   8.93002257],0
p7,1,0.11483,2.486451,[160 106] ; [113  54],[167.70900693  98.29099307] ; [105.29099307  61.70900693],0
p1,1,0.137608,2.20451,[ 14 258] ; [ 15 157],[ 17.76576577 254.23423423] ; [ 11.23423423 160.76576577],0
d5,1,0.16814,1.899452,[208  64] ; [141  31],[213.8018018  58.1981982] ; [135.1981982  36.8018018],0
b1,1,0.172087,1.864668,[108 165] ; [ 57 115],[101.2247191 171.7752809] ; [ 63.7752809 108.2247191],0
u1,1,0.194166,1.685722,[ 34 239] ; [ 29 143],[ 38.6494382 234.3505618] ; [ 24.3505618 147.6494382],0
a4,1,0.199591,1.645363,[103 170] ; [75 96],[109.44594595 163.55405405] ; [ 68.55405405 102.44594595],0
r2,1,0.210475,1.568154,[247  23] ; [160   9],[250.31890661  19.68109339] ; [156.68109339  12.31890661],0
n6,1,0.231204,1.433436,[224  48] ; [149  23],[228.5045045  43.4954955] ; [144.4954955  27.5045045],0
d3,1,0.238276,1.390763,[176  95] ; [121  51],[181.68623025  89.31376975] ; [115.31376975  56.68623025],0
s1,1,0.266833,1.232957,[  5 267] ; [  6 164],[  6.76923077 265.23076923] ; [  4.23076923 165.76923077],0
a5,1,0.284647,1.144767,[187  86] ; [126  46],[192.02022472  80.97977528] ; [120.97977528  51.02022472],0
a2,1,0.307171,1.042799,[ 51 222] ; [ 39 133],[ 55.21348315 217.78651685] ; [ 34.78651685 137.21348315],0
b4,1,0.334256,0.932337,[154 119] ; [105  67],[158.89213483 114.10786517] ; [100.10786517  71.89213483],0
p11,1,0.336329,0.924374,[229  44] ; [150  22],[232.51011236  40.48988764] ; [146.48988764  25.51011236],0
s2,1,0.396822,0.717936,[106 166] ; [74 98],[110.27027027 161.72972973] ; [ 69.72972973 102.27027027],0
n3,1,0.411271,0.675125,[47 14] ; [20  9],[45.41111111 15.58888889] ; [21.58888889  7.41111111],0
a6,1,0.444777,0.583928,[195  78] ; [117  55],[191.40674157  81.59325843] ; [120.59325843  51.40674157],0
a8,1,0.447393,0.577249,[ 34 224] ; [ 24 127],[ 36.58679707 221.41320293] ; [ 21.41320293 129.58679707],0
a7,1,0.449009,0.573152,[206  66] ; [124  47],[202.61851016  69.38148984] ; [127.38148984  43.61851016],0
p5,1,0.482486,0.49324,[ 16 255] ; [ 13 158],[ 17.78054299 253.21945701] ; [ 11.21945701 159.78054299],0
s6,1,0.48346,0.491049,[154 118] ; [102  68],[157.53846154 114.46153846] ; [98.46153846 71.53846154],0
b5,1,0.487697,0.481604,[174  99] ; [104  68],[170.54831461 102.45168539] ; [107.45168539  64.54831461],0
