Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.005338,7.76107,[5 6] ; [27  4],[8.38095238 2.61904762] ; [23.61904762  7.38095238],0
n5,1,0.006769,7.333333,[6 5] ; [30  3],[9. 2.] ; [27.  6.],0
s2,1,0.061664,3.492063,[ 1 10] ; [13 20],[3.5 7.5] ; [10.5 22.5],0
d1,1,0.081723,3.030303,[3 8] ; [19 14],[5.5 5.5] ; [16.5 16.5],0
s6,1,0.130169,2.290483,[2 9] ; [14 18],[4.09302326 6.90697674] ; [11.90697674 20.09302326],0
d2,1,0.132118,2.267444,[4 7] ; [20 12],[6.13953488 4.86046512] ; [17.86046512 14.13953488],0
b4,1,0.161989,1.955556,[4 7] ; [20 13],[6. 5.] ; [18. 15.],0
p4,1,0.161989,1.955556,[7 4] ; [13 20],[5. 6.] ; [15. 18.],0
p7,1,0.190969,1.710129,[6 5] ; [10 21],[4.19047619 6.80952381] ; [11.80952381 19.19047619],0
b1,1,0.198672,1.652107,[9 2] ; [20 13],[7.25 3.75] ; [21.75 11.25],0
p9,1,0.238138,1.391585,[4 6] ; [19 12],[5.6097561 4.3902439] ; [17.3902439 13.6097561],0
d4,1,0.262193,1.257143,[9 2] ; [21 12],[7.5 3.5] ; [22.5 10.5],0
n2,1,0.27976,1.168254,[2 3] ; [12  6],[3.04347826 1.95652174] ; [10.95652174  7.04347826],0
s3,1,0.334932,0.929736,[3 8] ; [14 18],[4.34883721 6.65116279] ; [12.65116279 19.34883721],0
v4,1,0.358565,0.842912,[6 5] ; [23 10],[7.25 3.75] ; [21.75 11.25],0
n6,1,0.393813,0.727137,[6 5] ; [22 10],[7.1627907 3.8372093] ; [20.8372093 11.1627907],0
p12,1,0.403318,0.698413,[ 1 10] ; [ 1 32],[ 0.5 10.5] ; [ 1.5 31.5],0
p5,1,0.403867,0.696783,[1 9] ; [ 7 25],[1.9047619 8.0952381] ; [ 6.0952381 25.9047619],0
d5,1,0.43437,0.611111,[7 4] ; [25  8],[8. 3.] ; [24.  9.],0
a3,1,0.454107,0.560381,[10  1] ; [26  6],[9.20930233 1.79069767] ; [26.79069767  5.20930233],0
a1,1,0.475289,0.509653,[ 1 10] ; [ 6 27],[1.75 9.25] ; [ 5.25 27.75],0
b5,1,0.484423,0.488889,[5 6] ; [19 14],[6. 5.] ; [18. 15.],0
s7,1,0.499822,0.455315,[4 5] ; [10 21],[3.15 5.85] ; [10.85 20.15],0
a2,1,0.517413,0.419048,[3 8] ; [ 6 27],[2.25 8.75] ; [ 6.75 26.25],0
b2,1,0.580912,0.304762,[2 5] ; [10 15],[2.625 4.375] ; [ 9.375 15.625],0
b3,1,0.580912,0.304762,[2 5] ; [10 15],[2.625 4.375] ; [ 9.375 15.625],0
d3,1,0.581729,0.303448,[8 3] ; [21 12],[7.25 3.75] ; [21.75 11.25],0
p6,1,0.677856,0.172549,[2 9] ; [ 8 25],[2.5 8.5] ; [ 7.5 25.5],0
a7,1,0.723296,0.125356,[6 5] ; [20 13],[6.5 4.5] ; [19.5 13.5],0
p10,1,0.727724,0.121212,[5 6] ; [17 16],[5.5 5.5] ; [16.5 16.5],0
p8,1,0.74591,0.105,[4 6] ; [11 21],[3.57142857 6.42857143] ; [11.42857143 20.57142857],0
a4,1,0.779405,0.078453,[6 5] ; [19 13],[6.39534884 4.60465116] ; [18.60465116 13.39534884],0
n3,1,0.780512,0.077647,[2 3] ; [8 9],[2.27272727 2.72727273] ; [7.72727273 9.27272727],0
s1,1,0.783892,0.075214,[ 1 10] ; [ 4 29],[1.25 9.75] ; [ 3.75 29.25],0
s4,1,0.82916,0.046561,[2 9] ; [ 7 26],[2.25 8.75] ; [ 6.75 26.25],0
v2,1,0.82916,0.046561,[2 9] ; [ 7 26],[2.25 8.75] ; [ 6.75 26.25],0
v3,1,0.848705,0.036394,[3 8] ; [10 23],[3.25 7.75] ; [ 9.75 23.25],0
a6,1,0.854311,0.033716,[7 4] ; [22 11],[7.25 3.75] ; [21.75 11.25],0
v1,1,0.85813,0.031954,[4 7] ; [13 20],[4.25 6.75] ; [12.75 20.25],0
r1,1,0.861663,0.030366,[5 6] ; [16 17],[5.25 5.75] ; [15.75 17.25],0
p2,1,0.93506,0.006639,[5 6] ; [15 17],[5.11627907 5.88372093] ; [14.88372093 17.11627907],0
p3,1,0.946372,0.004524,[4 7] ; [12 20],[4.09302326 6.90697674] ; [11.90697674 20.09302326],0
n1,1,0.964079,0.002028,[3 2] ; [11  7],[3.04347826 1.95652174] ; [10.95652174  7.04347826],0
u1,1,1.0,0.0,[ 1 10] ; [ 3 30],[ 1. 10.] ; [ 3. 30.],0
p11,1,1.0,0.0,[5 6] ; [15 18],[5. 6.] ; [15. 18.],0
