Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,38.976055,[39 56] ; [ 11 134],[19.79166667 75.20833333] ; [ 30.20833333 114.79166667],1
s1,1,0.530265,0.393884,[ 3 91] ; [  7 137],[ 3.94957983 90.05042017] ; [  6.05042017 137.94957983],0
d2,1,0.531463,0.391594,[36 59] ; [60 83],[38.31932773 56.68067227] ; [57.68067227 85.31932773],0
b2,1,0.538329,0.378646,[17 36] ; [32 54],[18.68345324 34.31654676] ; [30.31654676 55.68345324],0
b3,1,0.538329,0.378646,[17 36] ; [32 54],[18.68345324 34.31654676] ; [30.31654676 55.68345324],0
n2,1,0.546978,0.362759,[18 10] ; [31 23],[16.73170732 11.26829268] ; [32.26829268 21.73170732],0
a4,1,0.70715,0.14114,[32 61] ; [53 91],[33.35443038 59.64556962] ; [51.64556962 92.35443038],0
b5,1,0.745567,0.105293,[55 40] ; [87 58],[56.20833333 38.79166667] ; [85.79166667 59.20833333],0
p1,1,0.760557,0.092872,[ 9 86] ; [ 12 132],[ 8.34728033 86.65271967] ; [ 12.65271967 131.34728033],0
a3,1,0.794329,0.067961,[54 40] ; [84 58],[54.96610169 39.03389831] ; [83.03389831 58.96610169],0
b4,1,0.867462,0.02785,[54 41] ; [84 61],[54.625 40.375] ; [83.375 61.625],0
b1,1,0.911175,0.012445,[40 55] ; [60 85],[39.58333333 55.41666667] ; [60.41666667 84.58333333],0
a7,1,0.959484,0.002581,[58 37] ; [89 56],[58.1875 36.8125] ; [88.8125 56.1875],0
a6,1,1.0,0.0,[57 38] ; [87 58],[57. 38.] ; [87. 58.],0
