Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,192.354299,[ 36 266] ; [186  86],[116.80139373 185.19860627] ; [105.19860627 166.80139373],1
s6,1,0.0,99.243816,[109 194] ; [209  61],[168.15706806 134.84293194] ; [149.84293194 120.15706806],1
s7,1,0.0,63.07075,[ 68 219] ; [149 113],[113.44080146 173.55919854] ; [103.55919854 158.44080146],1
s8,1,0.0,56.406308,[ 64 239] ; [139 133],[106.97217391 196.02782609] ; [ 96.02782609 175.97217391],1
s4,1,0.004701,7.991043,[ 24 278] ; [ 42 229],[ 34.78534031 267.21465969] ; [ 31.21465969 239.78534031],0
r3,1,0.006668,7.36023,[279  25] ; [263   8],[286.55304348  17.44695652] ; [255.44695652  15.55304348],0
p12,1,0.008691,6.885296,[  8 293] ; [ 20 250],[ 14.76007005 286.23992995] ; [ 13.23992995 256.76007005],0
n4,1,0.009661,6.696389,[209  95] ; [213  59],[222.72222222  81.27777778] ; [199.27777778  72.72222222],0
u4,1,0.011334,6.412226,[  2 302] ; [ 10 262],[  6.33333333 297.66666667] ; [  5.66666667 266.33333333],0
r1,1,0.011654,6.362787,[224  79] ; [224  47],[236.48780488  66.51219512] ; [211.51219512  59.48780488],0
r4,1,0.01377,6.067379,[258  46] ; [249  23],[267.58333333  36.41666667] ; [239.41666667  32.58333333],0
r2,1,0.035865,4.403509,[275  25] ; [260  11],[281.08581436  18.91418564] ; [253.91418564  17.08581436],0
p4,1,0.0385,4.282813,[150 152] ; [158 113],[162.33158813 139.66841187] ; [145.66841187 125.33158813],0
u1,1,0.048016,3.909414,[ 35 269] ; [ 47 225],[ 43.27777778 260.72222222] ; [ 38.72222222 233.27777778],0
a8,1,0.05107,3.805978,[ 26 245] ; [ 39 218],[ 33.36174242 237.63825758] ; [ 31.63825758 225.36174242],0
n5,1,0.055644,3.662684,[206  95] ; [205  66],[216.27797203  84.72202797] ; [194.72202797  76.27797203],0
s1,1,0.077284,3.121121,[  5 297] ; [ 11 257],[  8.47719298 293.52280702] ; [  7.52280702 260.47719298],0
p10,1,0.081605,3.032653,[220  80] ; [214  55],[228.82249561  71.17750439] ; [205.17750439  63.82249561],0
p7,1,0.105232,2.624408,[167 132] ; [164  98],[176.41532977 122.58467023] ; [154.58467023 107.41532977],0
p3,1,0.109836,2.556583,[122 180] ; [127 143],[131.46503497 170.53496503] ; [117.53496503 152.46503497],0
d2,1,0.138134,2.198623,[126 178] ; [129 142],[134.8173913 169.1826087] ; [120.1826087 150.8173913],0
p9,1,0.142139,2.154649,[231  68] ; [222  48],[238.04393673  60.95606327] ; [214.95606327  55.04393673],0
b5,1,0.143751,2.137342,[199 105] ; [162 110],[190.52777778 113.47222222] ; [170.47222222 101.52777778],0
a1,1,0.180891,1.790292,[  9 295] ; [ 14 258],[ 12.13888889 291.86111111] ; [ 10.86111111 261.13888889],0
u3,1,0.219148,1.509941,[54 48] ; [52 32],[58.12903226 43.87096774] ; [47.87096774 36.12903226],0
p1,1,0.224592,1.474786,[ 15 288] ; [ 20 251],[ 18.47560976 284.52439024] ; [ 16.52439024 254.47560976],0
n1,1,0.261151,1.262643,[23 57] ; [23 38],[26.09929078 53.90070922] ; [19.90070922 41.09929078],0
p2,1,0.277242,1.180559,[240  62] ; [225  46],[245.07853403  56.92146597] ; [219.92146597  51.07853403],0
b4,1,0.312752,1.019018,[165 139] ; [159 113],[171. 133.] ; [153. 119.],0
a2,1,0.373167,0.793091,[ 59 245] ; [ 61 211],[ 63.33333333 240.66666667] ; [ 56.66666667 215.33333333],0
a6,1,0.407233,0.686863,[215  89] ; [183  88],[210.42086957  93.57913043] ; [187.57913043  83.42086957],0
b1,1,0.416464,0.660271,[114 190] ; [111 161],[118.75 185.25] ; [106.25 165.75],0
d5,1,0.423427,0.640784,[242  61] ; [209  62],[238.07142857  64.92857143] ; [212.92857143  58.07142857],0
p11,1,0.432972,0.614838,[232  72] ; [215  57],[235.91666667  68.08333333] ; [211.08333333  60.91666667],0
p8,1,0.446407,0.579758,[147 150] ; [125 145],[142.47619048 154.52380952] ; [129.52380952 140.47619048],0
p5,1,0.470207,0.521489,[ 15 288] ; [ 17 251],[ 16.98073555 286.01926445] ; [ 15.01926445 252.98073555],0
p6,1,0.503109,0.448372,[ 86 213] ; [ 84 184],[ 89.64726631 209.35273369] ; [ 80.35273369 187.64726631],0
n3,1,0.521318,0.411286,[53 26] ; [44 17],[54.73571429 24.26428571] ; [42.26428571 18.73571429],0
u2,1,0.526343,0.401447,[56 46] ; [50 34],[58.12903226 43.87096774] ; [47.87096774 36.12903226],0
n2,1,0.548989,0.359132,[53 27] ; [44 18],[54.64788732 25.35211268] ; [42.35211268 19.64788732],0
a3,1,0.601603,0.272585,[201 102] ; [186  86],[203.93217391  99.06782609] ; [183.06782609  88.93217391],0
v3,1,0.629686,0.232486,[104 190] ; [ 96 161],[106.71506352 187.28493648] ; [ 93.28493648 163.71506352],0
d1,1,0.655102,0.199528,[162 142] ; [150 122],[164.66666667 139.33333333] ; [147.33333333 124.66666667],0
b3,1,0.660536,0.192873,[ 60 116] ; [ 60 105],[ 61.93548387 114.06451613] ; [ 58.06451613 106.93548387],0
b2,1,0.660536,0.192873,[ 60 116] ; [ 60 105],[ 61.93548387 114.06451613] ; [ 58.06451613 106.93548387],0
a5,1,0.712108,0.136181,[210  94] ; [184  88],[207.94444444  96.05555556] ; [186.05555556  85.94444444],0
d3,1,0.732966,0.116405,[201 101] ; [184  87],[202.91448517  99.08551483] ; [182.08551483  88.91448517],0
d4,1,0.769625,0.08577,[237  67] ; [214  57],[238.44173913  65.55826087] ; [212.55826087  58.44173913],0
a4,1,0.865507,0.028685,[122 181] ; [111 160],[122.99477352 180.00522648] ; [110.00522648 160.99477352],0
n6,1,0.884679,0.021037,[246  58] ; [218  53],[245.31478261  58.68521739] ; [218.68521739  52.31478261],0
v2,1,0.886013,0.020549,[155 139] ; [136 119],[155.83606557 138.16393443] ; [135.16393443 119.83606557],0
v1,1,0.946858,0.004443,[146 156] ; [124 134],[145.60714286 156.39285714] ; [124.39285714 133.60714286],0
a7,1,0.972495,0.001189,[224  79] ; [200  71],[223.81881533  79.18118467] ; [200.18118467  70.81881533],0
