Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,39.114549,[220  50] ; [21 31],[202.08074534  67.91925466] ; [38.91925466 13.08074534],1
s2,1,0.0,32.964708,[207  64] ; [19 33],[189.61609907  81.38390093] ; [36.38390093 15.61609907],1
s7,1,1e-05,19.527615,[213  53] ; [26 25],[200.5488959  65.4511041] ; [38.4511041 12.5488959],1
s5,1,0.002083,9.475001,[119 143] ; [11 39],[109.16666667 152.83333333] ; [20.83333333 29.16666667],0
v3,1,0.005484,7.712448,[119 143] ; [34 17],[128.07028754 133.92971246] ; [24.92971246 26.07028754],0
s4,1,0.024862,5.0335,[ 55 216] ; [ 4 50],[ 49.19692308 221.80307692] ; [ 9.80307692 44.19692308],0
b5,1,0.037436,4.330473,[168 105] ; [25 29],[161.12844037 111.87155963] ; [31.87155963 22.12844037],0
v2,1,0.047872,3.91449,[153 106] ; [39 14],[159.38461538  99.61538462] ; [32.61538462 20.38461538],0
d5,1,0.074296,3.185467,[233  39] ; [41 13],[228.61349693  43.38650307] ; [45.38650307  8.61349693],0
a6,1,0.077596,3.114553,[185  87] ; [30 24],[179.38650307  92.61349693] ; [35.61349693 18.38650307],0
u1,1,0.108703,2.572978,[ 62 211] ; [ 7 47],[ 57.60550459 215.39449541] ; [11.39449541 42.60550459],0
b3,1,0.117202,2.454317,[ 81 109] ; [25 20],[ 85.70212766 104.29787234] ; [20.29787234 24.70212766],0
b2,1,0.117202,2.454317,[ 81 109] ; [25 20],[ 85.70212766 104.29787234] ; [20.29787234 24.70212766],0
a2,1,0.155193,2.020456,[ 76 197] ; [10 44],[ 71.79816514 201.20183486] ; [14.20183486 39.79816514],0
r4,1,0.199698,1.64458,[256  17] ; [48  6],[253.79816514  19.20183486] ; [50.20183486  3.79816514],0
p12,1,0.230005,1.440829,[ 36 235] ; [ 4 50],[ 33.35384615 237.64615385] ; [ 6.64615385 47.35384615],0
p9,1,0.231021,1.434565,[254  18] ; [47  6],[251.91384615  20.08615385] ; [49.08615385  3.91384615],0
p4,1,0.318554,0.994873,[190  82] ; [34 20],[186.89570552  85.10429448] ; [37.10429448 16.89570552],0
p5,1,0.323798,0.973546,[ 46 224] ; [ 6 46],[ 43.60248447 226.39751553] ; [ 8.39751553 43.60248447],0
p10,1,0.324647,0.970131,[247  24] ; [46  7],[245.07098765  25.92901235] ; [47.92901235  5.07098765],0
v4,1,0.331116,0.944526,[264   8] ; [51  3],[262.82208589   9.17791411] ; [52.17791411  1.82208589],0
n3,1,0.340752,0.9076,[35 17] ; [9 2],[36.31746032 15.68253968] ; [7.68253968 3.31746032],0
r2,1,0.366061,0.816992,[256  12] ; [50  4],[254.68322981  13.31677019] ; [51.31677019  2.68322981],0
u4,1,0.382032,0.764154,[ 12 261] ; [ 1 53],[ 10.85321101 262.14678899] ; [ 2.14678899 51.85321101],0
