Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,183.752213,[ 75 274] ; [264 102],[165.46993007 183.53006993] ; [173.53006993 192.46993007],1
s2,1,0.0,142.129898,[105 240] ; [276  92],[184.35483871 160.64516129] ; [196.64516129 171.35483871],1
s6,1,0.0,95.071182,[180 161] ; [313  49],[239.13655761 101.86344239] ; [253.86344239 108.13655761],1
s3,1,0.0,90.865011,[138 206] ; [276  90],[200.58591549 143.41408451] ; [213.41408451 152.58591549],1
a3,1,0.0,48.699405,[211 137] ; [308  59],[252.6041958  95.3958042] ; [266.3958042 100.6041958],1
s5,1,0.0,43.53361,[ 77 257] ; [166 186],[118.31195335 215.68804665] ; [124.68804665 227.31195335],1
p3,1,0.0,27.234644,[143 205] ; [223 145],[177.88826816 170.11173184] ; [188.11173184 179.88826816],1
n4,1,0.0,26.921901,[241 108] ; [313  54],[270.03631285  78.96368715] ; [283.96368715  83.03631285],1
p6,1,0.0,26.604255,[100 243] ; [175 189],[133.41584158 209.58415842] ; [141.58415842 222.41584158],1
p4,1,1e-06,23.552968,[179 167] ; [255 112],[210.60869565 135.39130435] ; [223.39130435 143.60869565],1
u1,1,2.8e-05,17.561026,[ 42 307] ; [ 89 280],[ 63.67548747 285.32451253] ; [ 67.32451253 301.67548747],1
p7,1,2.9e-05,17.513914,[199 142] ; [264  96],[225.2253923 115.7746077] ; [237.7746077 122.2253923],1
d2,1,2.9e-05,17.472739,[140 208] ; [205 162],[167.91608392 180.08391608] ; [177.08391608 189.91608392],1
a5,1,3.6e-05,17.062667,[237 112] ; [300  69],[261.02089136  87.97910864] ; [275.97910864  93.02089136],1
n5,1,3.9e-05,16.920275,[240 106] ; [302  64],[263.38764045  82.61235955] ; [278.61235955  87.38764045],1
v3,1,0.000115,14.874926,[108 226] ; [165 188],[132.72489083 201.27510917] ; [140.27510917 212.72489083],1
p5,1,0.000155,14.305733,[ 26 322] ; [ 61 303],[ 42.52247191 305.47752809] ; [ 44.47752809 319.52247191],1
a2,1,0.001585,9.976575,[ 66 283] ; [107 262],[ 84.09052925 264.90947075] ; [ 88.90947075 280.09052925],0
r1,1,0.001944,9.602076,[262  85] ; [311  56],[278.47478992  68.52521008] ; [294.52521008  72.47478992],0
d1,1,0.006091,7.523326,[192 157] ; [240 129],[209.98328691 139.01671309] ; [222.01671309 146.98328691],0
u3,1,0.007705,7.100791,[70 65] ; [44 17],[78.52040816 56.47959184] ; [35.47959184 25.52040816],0
n6,1,0.011861,6.331471,[288  60] ; [325  39],[299.61235955  48.38764045] ; [313.38764045  50.61235955],0
v1,1,0.013642,6.08384,[172 165] ; [216 142],[188.1381295 148.8618705] ; [199.8618705 158.1381295],0
u4,1,0.01487,5.9318,[  4 345] ; [ 15 354],[  9.23537604 339.76462396] ; [  9.76462396 359.23537604],0
r2,1,0.014911,5.926902,[320  24] ; [354  11],[327.01833568  16.98166432] ; [346.98166432  18.01833568],0
s4,1,0.016232,5.777544,[ 49 294] ; [ 78 290],[ 61.26722925 281.73277075] ; [ 65.73277075 302.26722925],0
s1,1,0.021827,5.259495,[  5 338] ; [ 16 349],[ 10.17372881 332.82627119] ; [ 10.82627119 354.17372881],0
b3,1,0.02265,5.19512,[ 62 121] ; [114 141],[ 73.53424658 109.46575342] ; [102.46575342 152.53424658],0
b2,1,0.02265,5.19512,[ 62 121] ; [114 141],[ 73.53424658 109.46575342] ; [102.46575342 152.53424658],0
p12,1,0.022907,5.175532,[ 22 325] ; [ 41 326],[ 30.61764706 316.38235294] ; [ 32.38235294 334.61764706],0
a4,1,0.023495,5.131552,[146 203] ; [185 183],[161.11436541 187.88563459] ; [169.88563459 198.11436541],0
a8,1,0.025751,4.97268,[ 38 284] ; [ 60 273],[ 48.17709924 273.82290076] ; [ 49.82290076 283.17709924],0
v2,1,0.038912,4.264694,[179 150] ; [222 135],[192.31632653 136.68367347] ; [208.68367347 148.31632653],0
