Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.005444,7.725731,[1 7] ; [50 29],[4.68965517 3.31034483] ; [46.31034483 32.68965517],0
b1,1,0.013399,6.115613,[7 1] ; [33 46],[3.67816092 4.32183908] ; [36.32183908 42.67816092],0
r2,1,0.029531,4.736376,[4 4] ; [62 13],[6.36144578 1.63855422] ; [59.63855422 15.36144578],0
p10,1,0.030926,4.657062,[3 5] ; [57 20],[5.64705882 2.35294118] ; [54.35294118 22.64705882],0
n6,1,0.031739,4.612548,[4 4] ; [65 14],[6.34482759 1.65517241] ; [62.65517241 16.34482759],0
p3,1,0.039633,4.233518,[1 7] ; [39 38],[3.76470588 4.23529412] ; [36.23529412 40.76470588],0
v3,1,0.042849,4.101359,[1 7] ; [39 39],[3.72093023 4.27906977] ; [36.27906977 41.72093023],0
p9,1,0.045742,3.991057,[4 4] ; [63 15],[6.23255814 1.76744186] ; [60.76744186 17.23255814],0
a4,1,0.080188,3.061084,[5 3] ; [25 54],[2.75862069 5.24137931] ; [27.24137931 51.75862069],0
p2,1,0.096487,2.762675,[4 4] ; [60 18],[5.95348837 2.04651163] ; [58.04651163 19.95348837],0
s7,1,0.10604,2.612264,[1 6] ; [34 40],[3.02469136 3.97530864] ; [31.97530864 42.02469136],0
s6,1,0.129435,2.299272,[3 5] ; [48 26],[4.97560976 3.02439024] ; [46.02439024 27.97560976],0
b5,1,0.135013,2.233896,[7 1] ; [48 31],[5.05747126 2.94252874] ; [49.94252874 29.05747126],0
d4,1,0.17881,1.807487,[5 3] ; [65 14],[6.43678161 1.56321839] ; [63.56321839 15.43678161],0
s2,1,0.188281,1.731019,[2 6] ; [39 40],[3.77011494 4.22988506] ; [37.22988506 41.77011494],0
u2,1,0.215869,1.531624,[3 1] ; [10 14],[1.85714286 2.14285714] ; [11.14285714 12.85714286],0
b3,1,0.222552,1.487838,[3 2] ; [16 33],[1.75925926 3.24074074] ; [17.24074074 31.75925926],0
b2,1,0.222552,1.487838,[3 2] ; [16 33],[1.75925926 3.24074074] ; [17.24074074 31.75925926],0
d3,1,0.257666,1.281255,[4 4] ; [55 24],[5.42528736 2.57471264] ; [53.57471264 25.42528736],0
a2,1,0.269784,1.217847,[2 6] ; [ 9 70],[1.01149425 6.98850575] ; [ 9.98850575 69.01149425],0
d2,1,0.292622,1.107516,[2 6] ; [35 44],[3.40229885 4.59770115] ; [33.59770115 45.40229885],0
a3,1,0.293988,1.101266,[4 4] ; [54 25],[5.33333333 2.66666667] ; [52.66666667 26.33333333],0
s5,1,0.297405,1.085795,[1 7] ; [21 49],[2.25641026 5.74358974] ; [19.74358974 50.25641026],0
p11,1,0.354012,0.859023,[5 3] ; [61 18],[6.06896552 1.93103448] ; [59.93103448 19.06896552],0
n2,1,0.418836,0.653579,[1 1] ; [22  7],[1.48387097 0.51612903] ; [21.51612903  7.48387097],0
v1,1,0.41969,0.651184,[4 4] ; [49 27],[5.04761905 2.95238095] ; [47.95238095 28.04761905],0
n4,1,0.456498,0.554467,[5 3] ; [59 20],[5.88505747 2.11494253] ; [58.11494253 20.88505747],0
n1,1,0.462336,0.540234,[1 1] ; [ 7 20],[0.55172414 1.44827586] ; [ 7.44827586 19.55172414],0
a7,1,0.506525,0.44124,[4 4] ; [49 30],[4.87356322 3.12643678] ; [48.12643678 30.87356322],0
u1,1,0.511587,0.430819,[1 7] ; [ 5 74],[0.55172414 7.44827586] ; [ 5.44827586 73.55172414],0
p7,1,0.524976,0.404107,[4 4] ; [48 30],[4.8372093 3.1627907] ; [47.1627907 30.8372093],0
s4,1,0.542091,0.371677,[2 6] ; [13 66],[1.37931034 6.62068966] ; [13.62068966 65.37931034],0
a1,1,0.626941,0.236231,[1 7] ; [ 6 73],[0.64367816 7.35632184] ; [ 6.35632184 72.64367816],0
a5,1,0.653751,0.201204,[4 4] ; [46 33],[4.59770115 3.40229885] ; [45.40229885 33.59770115],0
p8,1,0.671768,0.179541,[3 5] ; [34 41],[3.56626506 4.43373494] ; [33.43373494 41.56626506],0
p6,1,0.682987,0.166783,[4 4] ; [31 42],[3.45679012 4.54320988] ; [31.54320988 41.45679012],0
n5,1,0.698636,0.149895,[6 2] ; [54 25],[5.51724138 2.48275862] ; [54.48275862 24.51724138],0
d1,1,0.70519,0.143129,[4 4] ; [45 34],[4.50574713 3.49425287] ; [44.49425287 34.50574713],0
d5,1,0.709472,0.138805,[7 1] ; [65 14],[6.62068966 1.37931034] ; [65.37931034 13.62068966],0
a6,1,0.757542,0.095302,[4 4] ; [44 35],[4.4137931 3.5862069] ; [43.5862069 35.4137931],0
p4,1,0.806019,0.060302,[4 4] ; [42 35],[4.32941176 3.67058824] ; [41.67058824 35.32941176],0
v4,1,0.828272,0.047054,[7 1] ; [66 12],[6.79069767 1.20930233] ; [66.20930233 11.79069767],0
p5,1,0.925431,0.00876,[1 7] ; [ 9 70],[0.91954023 7.08045977] ; [ 9.08045977 69.91954023],0
u3,1,0.940754,0.005524,[2 2] ; [12 13],[1.93103448 2.06896552] ; [12.06896552 12.93103448],0
b4,1,0.964729,0.001955,[5 3] ; [50 29],[5.05747126 2.94252874] ; [49.94252874 29.05747126],0
