Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,267.09023,[ 61 207] ; [288  35],[158.2605753 109.7394247] ; [190.7394247 132.2605753],1
s7,1,0.0,123.818795,[ 75 179] ; [238  74],[140.46289753 113.53710247] ; [172.53710247 139.46289753],1
s6,1,0.0,96.592953,[135 130] ; [279  38],[188.50515464  76.49484536] ; [225.49484536  91.50515464],1
s8,1,0.0,91.529575,[ 75 194] ; [217 105],[132.90693739 136.09306261] ; [159.09306261 162.90693739],1
s5,1,0.0,59.925014,[ 52 213] ; [157 152],[ 96.48954704 168.51045296] ; [112.51045296 196.48954704],1
d1,1,9.4e-05,15.261009,[140 130] ; [219 105],[163.18181818 106.81818182] ; [195.81818182 128.18181818],1
s4,1,0.000133,14.599607,[ 27 240] ; [ 70 250],[ 44.120954 222.879046] ; [ 52.879046 267.120954],1
d4,1,0.000242,13.47433,[204  66] ; [280  41],[221.11675127  48.88324873] ; [262.88324873  58.11675127],1
p6,1,0.000508,12.08555,[ 91 176] ; [155 166],[111.70408163 155.29591837] ; [134.29591837 186.70408163],1
r2,1,0.001177,10.526154,[243  24] ; [312   9],[252.01530612  14.98469388] ; [302.98469388  18.01530612],0
a3,1,0.001766,9.778201,[184  84] ; [258  65],[200.43316413  67.56683587] ; [241.56683587  81.43316413],0
p12,1,0.003177,8.702886,[ 16 251] ; [ 43 280],[ 26.7 240.3] ; [ 32.3 290.7],0
p4,1,0.00421,8.191086,[163 106] ; [231  91],[179.33333333  89.66666667] ; [214.66666667 107.33333333],0
u4,1,0.012741,6.204688,[  3 267] ; [ 15 309],[  8.18181818 261.81818182] ; [  9.81818182 314.18181818],0
u1,1,0.014781,5.942357,[ 41 229] ; [ 75 249],[ 52.72727273 217.27272727] ; [ 63.27272727 260.72727273],0
r1,1,0.018488,5.54931,[203  66] ; [269  54],[214.47297297  54.52702703] ; [257.52702703  65.47297297],0
s1,1,0.018635,5.535444,[  3 265] ; [ 14 305],[  7.76149915 260.23850085] ; [  9.23850085 309.76149915],0
d2,1,0.023338,5.143142,[121 148] ; [175 147],[134.72758037 134.27241963] ; [161.27241963 160.72758037],0
v3,1,0.02861,4.790936,[102 163] ; [147 162],[114.95644599 150.04355401] ; [134.04355401 174.95644599],0
n4,1,0.037485,4.328232,[231  39] ; [294  29],[239.03878583  30.96121417] ; [285.96121417  37.03878583],0
r4,1,0.045809,3.988589,[239  31] ; [302  22],[245.90909091  24.09090909] ; [295.09090909  28.90909091],0
u3,1,0.050097,3.838225,[41 45] ; [42 24],[46.96052632 39.03947368] ; [36.03947368 29.96052632],0
d3,1,0.050685,3.818639,[171  98] ; [229  93],[182.0642978  86.9357022] ; [217.9357022 104.0642978],0
v1,1,0.056734,3.630365,[149 115] ; [201 112],[160.13864818 103.86135182] ; [189.86135182 123.13864818],0
a4,1,0.057997,3.593766,[118 150] ; [168 156],[129.47297297 138.52702703] ; [156.52702703 167.47297297],0
p7,1,0.058298,3.585147,[168  97] ; [223  92],[178.64655172  86.35344828] ; [212.35344828 102.64655172],0
a2,1,0.076054,3.147282,[ 61 209] ; [ 94 230],[ 70.45454545 199.54545455] ; [ 84.54545455 239.45454545],0
v4,1,0.09371,2.809456,[254  16] ; [313  10],[258.1618887  11.8381113] ; [308.8381113  14.1618887],0
p3,1,0.102403,2.667712,[138 130] ; [188 135],[147.83079526 120.16920474] ; [178.16920474 144.83079526],0
n6,1,0.126633,2.333306,[240  30] ; [297  24],[245.32994924  24.67005076] ; [291.67005076  29.32994924],0
a5,1,0.128094,2.315453,[199  71] ; [256  68],[206.81818182  63.18181818] ; [248.18181818  75.81818182],0
