Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,52.361269,[218  98] ; [102 160],[174.94809689 141.05190311] ; [145.05190311 116.94809689],1
v3,1,1e-06,23.945078,[154 163] ; [ 77 191],[125.17435897 191.82564103] ; [105.82564103 162.17435897],1
p10,1,4e-06,21.184644,[282  38] ; [201  73],[260.2020202  59.7979798] ; [222.7979798  51.2020202],1
r4,1,7e-06,20.156608,[303  23] ; [222  53],[284.77537438  41.22462562] ; [240.22462562  34.77537438],1
p2,1,9e-06,19.713067,[285  39] ; [203  72],[263.95993322  60.04006678] ; [224.04006678  50.95993322],1
p9,1,1.1e-05,19.260968,[288  33] ; [206  64],[268.31472081  52.68527919] ; [225.68527919  44.31472081],1
p7,1,1.5e-05,18.769408,[220  95] ; [142 129],[194.59044369 120.40955631] ; [167.40955631 103.59044369],1
r3,1,1.7e-05,18.50874,[313  11] ; [238  35],[299.03517588  24.96482412] ; [251.96482412  21.03517588],1
p4,1,2.1e-05,18.09385,[212 112] ; [132 142],[186.3812709 137.6187291] ; [157.6187291 116.3812709],1
p3,1,3.5e-05,17.127741,[176 149] ; [102 172],[150.83472454 174.16527546] ; [127.16527546 146.83472454],1
r2,1,0.000203,13.799314,[313  10] ; [243  29],[301.82857143  21.17142857] ; [254.17142857  17.82857143],1
p6,1,0.000431,12.394557,[131 187] ; [ 75 199],[110.65540541 207.34459459] ; [ 95.34459459 178.65540541],1
p8,1,0.000461,12.26913,[180 136] ; [116 157],[158.80475382 157.19524618] ; [137.19524618 135.80475382],1
r1,1,0.000572,11.864288,[271  53] ; [198  77],[253.68280467  70.31719533] ; [215.31719533  59.68280467],1
a5,1,0.000992,10.842929,[258  68] ; [185  90],[240.29617304  85.70382696] ; [202.70382696  72.29617304],1
s8,1,0.001473,10.111893,[158 165] ; [ 99 176],[138.81438127 184.18561873] ; [118.18561873 156.81438127],0
v4,1,0.001667,9.883897,[312  13] ; [245  29],[302.21202003  22.78797997] ; [254.78797997  19.21202003],0
s6,1,0.001802,9.740841,[227  94] ; [159 113],[208.94772344 112.05227656] ; [177.05227656  94.94772344],0
a3,1,0.004816,7.947172,[246  77] ; [180  94],[230.48241206  92.51758794] ; [195.51758794  78.48241206],0
p11,1,0.005304,7.772588,[269  57] ; [201  74],[254.94176373  71.05823627] ; [215.05823627  59.94176373],0
b5,1,0.011141,6.442753,[211 115] ; [150 125],[195.81697171 130.18302829] ; [165.18302829 109.81697171],0
d4,1,0.011306,6.41651,[270  55] ; [203  69],[257.4958124  67.5041876] ; [215.5041876  56.4958124],0
d5,1,0.017433,5.652238,[272  53] ; [208  66],[260.43405676  64.56594324] ; [219.56594324  54.43405676],0
d1,1,0.022398,5.214608,[202 124] ; [145 130],[188.22296173 137.77703827] ; [158.77703827 116.22296173],0
n6,1,0.023254,5.149396,[295  30] ; [233  42],[286.  39.] ; [242.  33.],0
s5,1,0.025465,4.99199,[108 211] ; [ 68 200],[ 95.64565588 223.35434412] ; [ 80.35434412 187.64565588],0
u1,1,0.033797,4.504934,[ 72 254] ; [ 42 233],[ 61.83693844 264.16306156] ; [ 52.16306156 222.83693844],0
s2,1,0.035935,4.400203,[173 147] ; [124 149],[160.2698145 159.7301855] ; [136.7301855 136.2698145],0
u4,1,0.041029,4.174828,[ 10 316] ; [  2 273],[  6.50915141 319.49084859] ; [  5.49084859 269.50915141],0
d3,1,0.047777,3.917829,[228  98] ; [170 103],[216.60767947 109.39232053] ; [181.39232053  91.60767947],0
s1,1,0.064269,3.423644,[  5 313] ; [ 11 260],[  8.63837012 309.36162988] ; [  7.36162988 263.63837012],0
a2,1,0.079766,3.069656,[ 94 232] ; [ 62 213],[ 84.61896839 241.38103161] ; [ 71.38103161 203.61896839],0
n3,1,0.09006,2.873307,[45 13] ; [52 29],[40.47482014 17.52517986] ; [56.52517986 24.47482014],0
u3,1,0.106731,2.601968,[46 34] ; [43 52],[40.68571429 39.31428571] ; [48.31428571 46.68571429],0
a7,1,0.11876,2.433593,[235  90] ; [182  92],[226.25208681  98.74791319] ; [190.74791319  83.25208681],0
n4,1,0.158941,1.984271,[287  38] ; [232  43],[281.125  43.875] ; [237.875  37.125],0
s7,1,0.169057,1.891288,[157 152] ; [118 144],[148.8178634 160.1821366] ; [126.1821366 135.8178634],0
b1,1,0.171307,1.87147,[122 204] ; [118 157],[130.18302829 195.81697171] ; [109.81697171 165.18302829],0
n2,1,0.196212,1.670345,[48 10] ; [61 22],[44.83687943 13.16312057] ; [64.16312057 18.83687943],0
s4,1,0.200064,1.641911,[ 49 273] ; [ 52 219],[ 54.84317032 267.15682968] ; [ 46.15682968 224.84317032],0
a4,1,0.312524,1.019978,[156 167] ; [121 153],[149.86767169 173.13232831] ; [127.13232831 146.86767169],0
b2,1,0.371939,0.797177,[ 82 127] ; [ 53 100],[ 77.94198895 131.05801105] ; [57.05801105 95.94198895],0
