Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.000212,13.721669,[2 4] ; [ 1 64],[0.25352113 5.74647887] ; [ 2.74647887 62.25352113],1
r4,1,0.000281,13.193844,[1 5] ; [55 12],[4.60273973 1.39726027] ; [51.39726027 15.60273973],1
r3,1,0.001546,10.022727,[3 3] ; [61  5],[5.33333333 0.66666667] ; [58.66666667  7.33333333],0
a7,1,0.011894,6.326543,[1 5] ; [45 21],[3.83333333 2.16666667] ; [42.16666667 23.83333333],0
r2,1,0.012539,6.232974,[3 3] ; [59  8],[5.09589041 0.90410959] ; [56.90410959 10.09589041],0
s3,1,0.013053,6.161891,[1 5] ; [44 21],[3.8028169 2.1971831] ; [41.1971831 23.8028169],0
s2,1,0.023454,5.134549,[1 5] ; [41 23],[3.6 2.4] ; [38.4 25.6],0
d4,1,0.059552,3.549809,[1 5] ; [38 29],[3.20547945 2.79452055] ; [35.79452055 31.20547945],0
a6,1,0.081906,3.02667,[1 5] ; [36 31],[3.04109589 2.95890411] ; [33.95890411 33.04109589],0
p9,1,0.092407,2.831932,[3 3] ; [52 13],[4.64788732 1.35211268] ; [50.35211268 14.64788732],0
r1,1,0.136587,2.215999,[2 4] ; [43 24],[3.69863014 2.30136986] ; [41.30136986 25.69863014],0
b1,1,0.136587,2.215999,[4 2] ; [24 43],[2.30136986 3.69863014] ; [25.69863014 41.30136986],0
b5,1,0.161513,1.960004,[5 1] ; [36 31],[3.36986301 2.63013699] ; [37.63013699 29.36986301],0
p2,1,0.162445,1.951318,[3 3] ; [51 16],[4.43835616 1.56164384] ; [49.56164384 17.43835616],0
s6,1,0.19735,1.66188,[3 3] ; [47 16],[4.34782609 1.65217391] ; [45.65217391 17.34782609],0
b4,1,0.239406,1.384086,[2 4] ; [39 28],[3.36986301 2.63013699] ; [37.63013699 29.36986301],0
n4,1,0.239406,1.384086,[2 4] ; [39 28],[3.36986301 2.63013699] ; [37.63013699 29.36986301],0
n3,1,0.259177,1.273148,[2 2] ; [14  4],[2.90909091 1.09090909] ; [13.09090909  4.90909091],0
v2,1,0.259955,1.268996,[1 5] ; [26 39],[2.28169014 3.71830986] ; [24.71830986 40.28169014],0
p11,1,0.268378,1.225018,[3 3] ; [48 19],[4.19178082 1.80821918] ; [46.80821918 20.19178082],0
p10,1,0.280167,1.166281,[3 3] ; [47 19],[4.16666667 1.83333333] ; [45.83333333 20.16666667],0
d5,1,0.319019,0.992964,[2 4] ; [36 30],[3.16666667 2.83333333] ; [34.83333333 31.16666667],0
p1,1,0.320344,0.98754,[1 5] ; [ 4 63],[0.4109589 5.5890411] ; [ 4.5890411 62.4109589],0
d3,1,0.434192,0.611583,[2 4] ; [33 33],[2.91666667 3.08333333] ; [32.08333333 33.91666667],0
s8,1,0.494316,0.467117,[1 5] ; [20 47],[1.7260274 4.2739726] ; [19.2739726 47.7260274],0
n5,1,0.538444,0.378431,[5 1] ; [48 19],[4.35616438 1.64383562] ; [48.64383562 18.35616438],0
p3,1,0.540368,0.374858,[3 3] ; [25 42],[2.30136986 3.69863014] ; [25.69863014 41.30136986],0
v1,1,0.612051,0.257199,[3 3] ; [26 40],[2.41666667 3.58333333] ; [26.58333333 39.41666667],0
p8,1,0.61543,0.252342,[2 4] ; [29 37],[2.58333333 3.41666667] ; [28.41666667 37.58333333],0
a4,1,0.635484,0.224697,[1 5] ; [17 50],[1.47945205 4.52054795] ; [16.52054795 50.47945205],0
a5,1,0.636647,0.223155,[2 4] ; [29 38],[2.54794521 3.45205479] ; [28.45205479 38.54794521],0
p4,1,0.643565,0.21411,[3 3] ; [27 40],[2.46575342 3.53424658] ; [27.53424658 39.46575342],0
p7,1,0.655775,0.198696,[3 3] ; [38 26],[3.51428571 2.48571429] ; [37.48571429 26.51428571],0
n6,1,0.73244,0.116883,[5 1] ; [51 15],[4.66666667 1.33333333] ; [51.33333333 14.66666667],0
n1,1,0.746188,0.104762,[1 3] ; [ 6 12],[1.27272727 2.72727273] ; [ 5.72727273 12.27272727],0
u3,1,0.748479,0.102814,[2 1] ; [20 15],[1.73684211 1.26315789] ; [20.26315789 14.73684211],0
d2,1,0.909061,0.013047,[1 5] ; [10 57],[0.90410959 5.09589041] ; [10.09589041 56.90410959],0
a3,1,0.916246,0.011059,[3 3] ; [32 35],[2.87671233 3.12328767] ; [32.12328767 34.87671233],0
s7,1,1.0,0.0,[3 3] ; [33 33],[3. 3.] ; [33. 33.],0
