Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,61.692013,[297  16] ; [3 7],[290.7120743  22.2879257] ; [9.2879257 0.7120743],1
r2,1,0.0,28.597511,[297  11] ; [6 4],[293.47169811  14.52830189] ; [9.52830189 0.47169811],1
r1,1,1e-06,24.490829,[269  41] ; [3 7],[263.5  46.5] ; [8.5 1.5],1
v4,1,3e-06,21.941937,[302   8] ; [7 3],[299.34375  10.65625] ; [9.65625 0.34375],1
n4,1,0.000209,13.752007,[263  48] ; [4 6],[258.68224299  52.31775701] ; [8.31775701 1.68224299],1
d5,1,0.002718,8.987501,[265  46] ; [5 5],[261.58878505  49.41121495] ; [8.41121495 1.58878505],0
s8,1,0.003409,8.574622,[176 134] ; [1 9],[171.46875 138.53125] ; [5.53125 4.46875],0
b1,1,0.008598,6.904549,[121 192] ; [8 2],[125.00619195 187.99380805] ; [3.99380805 6.00619195],0
d2,1,0.00905,6.8129,[162 150] ; [1 9],[157.9378882 154.0621118] ; [5.0621118 4.9378882],0
s3,1,0.015599,5.84749,[180 128] ; [2 8],[176.27672956 131.72327044] ; [5.72327044 4.27672956],0
s6,1,0.023453,5.134667,[222  83] ; [4 6],[218.82539683  86.17460317] ; [7.17460317 2.82539683],0
d1,1,0.027233,4.875958,[201 112] ; [3 7],[197.68421053 115.31578947] ; [6.31578947 3.68421053],0
p9,1,0.031704,4.614438,[282  29] ; [7 3],[279.99688474  31.00311526] ; [9.00311526 0.99688474],0
p10,1,0.044671,4.031029,[277  31] ; [7 3],[275.06918239  32.93081761] ; [8.93081761 1.06918239],0
n6,1,0.050442,3.826689,[277  32] ; [7 3],[275.09717868  33.90282132] ; [8.90282132 1.09717868],0
s7,1,0.084039,2.984998,[172 127] ; [3 7],[169.33656958 129.66343042] ; [5.66343042 4.33656958],0
a7,1,0.127546,2.322115,[225  87] ; [5 5],[222.85714286  89.14285714] ; [7.14285714 2.85714286],0
s5,1,0.132684,2.260812,[134 171] ; [2 8],[131.68253968 173.31746032] ; [4.31746032 5.68253968],0
v3,1,0.149826,2.074024,[162 143] ; [3 7],[159.76190476 145.23809524] ; [5.23809524 4.76190476],0
n5,1,0.152458,2.047481,[267  43] ; [7 3],[265.4375  44.5625] ; [8.5625 1.4375],0
v2,1,0.157692,1.996218,[218  90] ; [5 5],[215.98742138  92.01257862] ; [7.01257862 2.98742138],0
p11,1,0.19721,1.662919,[266  47] ; [7 3],[264.54798762  48.45201238] ; [8.45201238 1.54798762],0
p2,1,0.217303,1.522096,[285  27] ; [8 2],[283.90062112  28.09937888] ; [9.09937888 0.90062112],0
a2,1,0.226926,1.460024,[ 85 228] ; [1 9],[ 83.3374613 229.6625387] ; [2.6625387 7.3374613],0
u1,1,0.362801,0.828175,[ 69 244] ; [1 9],[ 67.83281734 245.16718266] ; [2.16718266 7.83281734],0
d3,1,0.402278,0.701506,[225  87] ; [6 4],[223.82608696  88.17391304] ; [7.17391304 2.82608696],0
b3,1,0.428682,0.626391,[ 88 121] ; [4 3],[ 89.01851852 119.98148148] ; [2.98148148 4.01851852],0
b2,1,0.428682,0.626391,[ 88 121] ; [4 3],[ 89.01851852 119.98148148] ; [2.98148148 4.01851852],0
a5,1,0.551836,0.354039,[244  69] ; [7 3],[243.22910217  69.77089783] ; [7.77089783 2.22910217],0
d4,1,0.556641,0.345553,[269  42] ; [8 2],[268.37071651  42.62928349] ; [8.62928349 1.37071651],0
b4,1,0.593097,0.285534,[183 130] ; [5 5],[182.17956656 130.82043344] ; [5.82043344 4.17956656],0
a4,1,0.594198,0.283836,[151 160] ; [4 6],[150.17133956 160.82866044] ; [4.82866044 5.17133956],0
a1,1,0.648519,0.207773,[ 20 293] ; [1 9],[ 20.3498452 292.6501548] ; [0.6501548 9.3498452],0
a6,1,0.665657,0.186725,[207 104] ; [6 4],[206.36448598 104.63551402] ; [6.63551402 3.36448598],0
p4,1,0.682911,0.166868,[231  80] ; [8 2],[231.55451713  79.44548287] ; [7.44548287 2.55451713],0
p3,1,0.714259,0.134061,[204 107] ; [6 4],[203.45794393 107.54205607] ; [6.54205607 3.45794393],0
s4,1,0.721394,0.127161,[ 49 261] ; [2 8],[ 49.40625 260.59375] ; [1.59375 8.40625],0
p5,1,0.781221,0.077133,[ 52 260] ; [2 8],[ 52.32298137 259.67701863] ; [1.67701863 8.32298137],0
p6,1,0.79209,0.069484,[167 141] ; [5 5],[166.59119497 141.40880503] ; [5.40880503 4.59119497],0
s2,1,0.801834,0.062988,[168 143] ; [5 5],[167.6105919 143.3894081] ; [5.3894081 4.6105919],0
u3,1,0.808442,0.058776,[41 29] ; [1 1],[40.83333333 29.16666667] ; [1.16666667 0.83333333],0
n3,1,0.844576,0.038433,[38 10] ; [3 1],[37.84615385 10.15384615] ; [3.15384615 0.84615385],0
n1,1,0.872405,0.025794,[22 26] ; [2 2],[22.15384615 25.84615385] ; [1.84615385 2.15384615],0
a3,1,0.888204,0.019762,[243  68] ; [8 2],[243.18068536  67.81931464] ; [7.81931464 2.18068536],0
b5,1,0.915313,0.011308,[193 120] ; [6 4],[192.83900929 120.16099071] ; [6.16099071 3.83900929],0
p8,1,0.947109,0.004401,[220  90] ; [7 3],[219.90625  90.09375] ; [7.09375 2.90625],0
u2,1,0.983878,0.000408,[35 34] ; [1 1],[34.98591549 34.01408451] ; [1.01408451 0.98591549],0
p12,1,0.997334,1.1e-05,[ 31 280] ; [1 9],[ 31.00311526 279.99688474] ; [0.99688474 9.00311526],0
