Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,27.58741,[27 20] ; [ 7 57],[14.3963964 32.6036036] ; [19.6036036 44.3963964],1
s6,1,4.9e-05,16.489083,[33 14] ; [20 44],[22.44144144 24.55855856] ; [30.55855856 33.44144144],1
s8,1,0.003002,8.806518,[16 31] ; [ 7 57],[ 9.73873874 37.26126126] ; [13.26126126 50.73873874],0
p7,1,0.003984,8.290943,[27 18] ; [21 44],[19.63636364 25.36363636] ; [28.36363636 36.63636364],0
s7,1,0.007083,7.251712,[20 25] ; [12 48],[13.71428571 31.28571429] ; [18.28571429 41.71428571],0
r4,1,0.017029,5.693414,[41  6] ; [44 21],[35.66964286 11.33035714] ; [49.33035714 15.66964286],0
p8,1,0.018466,5.551428,[22 24] ; [17 48],[16.16216216 29.83783784] ; [22.83783784 42.16216216],0
p4,1,0.024418,5.064702,[27 20] ; [23 41],[21.17117117 25.82882883] ; [28.82882883 35.17117117],0
p2,1,0.047026,3.944447,[34 13] ; [35 30],[28.95535714 18.04464286] ; [40.04464286 24.95535714],0
r1,1,0.052569,3.757574,[40  7] ; [45 20],[35.66964286 11.33035714] ; [49.33035714 15.66964286],0
a2,1,0.052569,3.757574,[ 7 40] ; [20 45],[11.33035714 35.66964286] ; [15.66964286 49.33035714],0
p11,1,0.059533,3.550361,[28 19] ; [27 38],[23.08035714 23.91964286] ; [31.91964286 33.08035714],0
p6,1,0.094729,2.792122,[13 32] ; [10 54],[ 9.49541284 35.50458716] ; [13.50458716 50.49541284],0
r3,1,0.096014,2.77054,[44  3] ; [54 11],[41.125  5.875] ; [56.875  8.125],0
s1,1,0.096141,2.768422,[ 5 41] ; [ 2 63],[ 2.9009009 43.0990991] ; [ 4.0990991 60.9009009],0
n5,1,0.108953,2.56934,[31 16] ; [33 32],[26.85714286 20.14285714] ; [37.14285714 27.85714286],0
v4,1,0.137494,2.205783,[43  4] ; [53 12],[40.28571429  6.71428571] ; [55.71428571  9.28571429],0
r2,1,0.142177,2.154238,[44  3] ; [55 10],[41.54464286  5.45535714] ; [57.45535714  7.54464286],0
a4,1,0.15166,2.055472,[14 33] ; [28 37],[17.625 29.375] ; [24.375 40.625],0
s4,1,0.213374,1.548387,[ 8 38] ; [ 6 58],[ 5.85454545 40.14545455] ; [ 8.14545455 55.85454545],0
p10,1,0.218504,1.514171,[16 31] ; [15 49],[13.12612613 33.87387387] ; [17.87387387 46.12612613],0
n1,1,0.241279,1.373108,[8 7] ; [ 9 17],[6.2195122 8.7804878] ; [10.7804878 15.2195122],0
v1,1,0.289782,1.120633,[19 28] ; [20 45],[16.36607143 30.63392857] ; [22.63392857 42.36607143],0
u3,1,0.300587,1.07159,[11  5] ; [12 11],[9.43589744 6.56410256] ; [13.56410256  9.43589744],0
n4,1,0.303655,1.058076,[34 13] ; [41 24],[31.47321429 15.52678571] ; [43.52678571 21.47321429],0
u2,1,0.349731,0.874432,[9 7] ; [ 9 13],[7.57894737 8.42105263] ; [10.42105263 11.57894737],0
d3,1,0.366126,0.81677,[31 16] ; [48 17],[33.15178571 13.84821429] ; [45.84821429 19.15178571],0
p3,1,0.38025,0.769892,[16 29] ; [18 47],[13.90909091 31.09090909] ; [20.09090909 44.90909091],0
p1,1,0.402647,0.700407,[ 5 42] ; [ 4 60],[ 3.81081081 43.18918919] ; [ 5.18918919 58.81081081],0
s5,1,0.44333,0.587649,[ 8 37] ; [ 8 56],[ 6.60550459 38.39449541] ; [ 9.39449541 54.60550459],0
d5,1,0.487781,0.481416,[35 12] ; [52 13],[36.50892857 10.49107143] ; [50.49107143 14.50892857],0
b3,1,0.502844,0.448929,[10 17] ; [12 29],[ 8.73529412 18.26470588] ; [13.26470588 27.73529412],0
b2,1,0.502844,0.448929,[10 17] ; [12 29],[ 8.73529412 18.26470588] ; [13.26470588 27.73529412],0
d2,1,0.565688,0.329951,[22 25] ; [34 31],[23.5 23.5] ; [32.5 32.5],0
d1,1,0.650923,0.204739,[24 23] ; [36 29],[25.17857143 21.82142857] ; [34.82142857 30.17857143],0
b1,1,0.658356,0.195526,[28 19] ; [36 29],[26.85714286 20.14285714] ; [37.14285714 27.85714286],0
v2,1,0.683337,0.166394,[19 26] ; [30 35],[20.04545455 24.95454545] ; [28.95454545 36.04545455],0
p5,1,0.72341,0.125249,[ 2 44] ; [ 2 63],[ 1.65765766 44.34234234] ; [ 2.34234234 62.65765766],0
d4,1,0.761485,0.092131,[38  9] ; [54 11],[38.60714286  8.39285714] ; [53.39285714 11.60714286],0
a1,1,0.790607,0.070502,[ 3 44] ; [ 5 60],[ 3.35714286 43.64285714] ; [ 4.64285714 60.35714286],0
v3,1,0.801394,0.063274,[15 32] ; [19 45],[14.3963964 32.6036036] ; [19.6036036 44.3963964],0
n3,1,0.849727,0.035897,[10  6] ; [17  9],[10.28571429  5.71428571] ; [16.71428571  9.28571429],0
a6,1,0.855861,0.032995,[34 13] ; [46 19],[33.57142857 13.42857143] ; [46.42857143 18.57142857],0
a5,1,0.882096,0.021997,[29 18] ; [41 24],[29.375 17.625] ; [40.625 24.375],0
n6,1,0.92049,0.009963,[32 15] ; [43 21],[31.75675676 15.24324324] ; [43.24324324 20.75675676],0
b5,1,0.931762,0.007332,[30 17] ; [42 23],[30.21428571 16.78571429] ; [41.78571429 23.21428571],0
b4,1,0.934947,0.006662,[30 17] ; [41 24],[29.79464286 17.20535714] ; [41.20535714 23.79464286],0
a8,1,0.936559,0.006335,[ 4 38] ; [ 6 54],[ 4.11764706 37.88235294] ; [ 5.88235294 54.11764706],0
n2,1,0.950312,0.003883,[10  6] ; [16 10],[9.9047619 6.0952381] ; [16.0952381  9.9047619],0
a3,1,0.970905,0.00133,[31 16] ; [42 22],[30.90990991 16.09009009] ; [42.09009009 21.90990991],0
u1,1,0.989097,0.000187,[ 8 39] ; [11 54],[ 7.97321429 39.02678571] ; [11.02678571 53.97321429],0
