Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.002774,8.950427,[18  8] ; [17 34],[11.81818182 14.18181818] ; [23.18181818 27.81818182],0
b4,1,0.018648,5.534181,[11 15] ; [37 16],[15.79746835 10.20253165] ; [32.20253165 20.79746835],0
p2,1,0.044716,4.029322,[13 11] ; [40 12],[16.73684211  7.26315789] ; [36.26315789 15.73684211],0
b1,1,0.045926,3.984324,[16 10] ; [20 33],[11.84810127 14.15189873] ; [24.15189873 28.84810127],0
p3,1,0.046309,3.970324,[ 4 20] ; [21 32],[ 7.79220779 16.20779221] ; [17.20779221 35.79220779],0
p11,1,0.052143,3.771175,[14 12] ; [40 13],[17.7721519  8.2278481] ; [36.2278481 16.7721519],0
n4,1,0.065401,3.394841,[11 15] ; [34 19],[14.81012658 11.18987342] ; [30.18987342 22.81012658],0
n3,1,0.074908,3.17205,[6 7] ; [16  5],[8.41176471 4.58823529] ; [13.58823529  7.41176471],0
u2,1,0.081262,3.039474,[7 4] ; [ 7 15],[4.66666667 6.33333333] ; [ 9.33333333 12.66666667],0
n5,1,0.107448,2.591362,[11 15] ; [32 20],[14.33333333 11.66666667] ; [28.66666667 23.33333333],0
v3,1,0.120798,2.406943,[ 3 23] ; [14 38],[ 5.66666667 20.33333333] ; [11.33333333 40.66666667],0
n1,1,0.184346,1.762238,[ 2 11] ; [ 8 14],[3.71428571 9.28571429] ; [ 6.28571429 15.71428571],0
b3,1,0.198726,1.651712,[ 2 14] ; [ 8 19],[ 3.72093023 12.27906977] ; [ 6.27906977 20.72093023],0
b2,1,0.198726,1.651712,[ 2 14] ; [ 8 19],[ 3.72093023 12.27906977] ; [ 6.27906977 20.72093023],0
s3,1,0.226691,1.461504,[15 11] ; [22 29],[12.49350649 13.50649351] ; [24.50649351 26.49350649],0
a4,1,0.231393,1.432277,[ 5 21] ; [17 36],[ 7.24050633 18.75949367] ; [14.75949367 38.24050633],0
s8,1,0.231393,1.432277,[ 5 21] ; [17 36],[ 7.24050633 18.75949367] ; [14.75949367 38.24050633],0
p9,1,0.323904,0.973119,[16 10] ; [37 14],[17.8961039  8.1038961] ; [35.1038961 15.8961039],0
s2,1,0.330879,0.945455,[13 13] ; [20 32],[11. 15.] ; [22. 30.],0
s4,1,0.382612,0.762293,[ 6 20] ; [ 8 45],[ 4.60759494 21.39240506] ; [ 9.39240506 43.60759494],0
v4,1,0.445933,0.580969,[16  9] ; [37 14],[17.43421053  7.56578947] ; [35.56578947 15.43421053],0
b5,1,0.455033,0.558086,[17  9] ; [30 23],[15.46835443 10.53164557] ; [31.53164557 21.46835443],0
a1,1,0.455373,0.557242,[ 2 24] ; [ 2 51],[ 1.3164557 24.6835443] ; [ 2.6835443 50.3164557],0
s1,1,0.455373,0.557242,[ 2 24] ; [ 2 51],[ 1.3164557 24.6835443] ; [ 2.6835443 50.3164557],0
a6,1,0.470381,0.52108,[15 11] ; [26 27],[13.49367089 12.50632911] ; [27.50632911 25.49367089],0
s5,1,0.513259,0.427418,[ 6 19] ; [ 9 42],[ 4.93421053 20.06578947] ; [10.06578947 40.93421053],0
p5,1,0.513269,0.427397,[ 1 25] ; [ 4 48],[ 1.66666667 24.33333333] ; [ 3.33333333 48.66666667],0
r1,1,0.539086,0.377236,[ 7 19] ; [11 42],[ 5.92405063 20.07594937] ; [12.07594937 40.92405063],0
d3,1,0.552413,0.353012,[15 10] ; [28 25],[13.78205128 11.21794872] ; [29.21794872 23.78205128],0
a7,1,0.56502,0.331087,[16 10] ; [29 24],[14.81012658 11.18987342] ; [30.18987342 22.81012658],0
