Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,98.681124,[344  67] ; [151 157],[282.95549374 128.04450626] ; [212.04450626  95.95549374],1
p3,1,0.0,44.098018,[262 154] ; [119 193],[217.71428571 198.28571429] ; [163.28571429 148.71428571],1
p4,1,0.0,42.367089,[308 108] ; [158 154],[266.28571429 149.71428571] ; [199.71428571 112.28571429],1
p6,1,0.0,34.762593,[199 212] ; [ 83 227],[160.7517337 250.2482663] ; [121.2482663 188.7517337],1
p5,1,1e-06,23.900477,[ 71 346] ; [ 16 295],[ 49.83379121 367.16620879] ; [ 37.16620879 273.83379121],1
p11,1,2e-06,22.694011,[365  52] ; [230  82],[340.34979424  76.65020576] ; [254.65020576  57.34979424],1
s8,1,0.00012,14.797875,[212 202] ; [115 197],[186.47107438 227.52892562] ; [140.52892562 171.47107438],1
p10,1,0.000249,13.421026,[363  50] ; [240  69],[344.92936288  68.07063712] ; [258.07063712  50.92936288],1
n5,1,0.000341,12.833062,[331  83] ; [211  98],[310.35684647 103.64315353] ; [231.64315353  77.35684647],1
p1,1,0.000385,12.601895,[ 48 367] ; [ 13 298],[ 34.86914601 380.13085399] ; [ 26.13085399 284.86914601],1
v1,1,0.002059,9.496178,[248 161] ; [147 153],[227.86318759 181.13681241] ; [167.13681241 132.86318759],0
v3,1,0.00378,8.386404,[179 228] ; [100 201],[160.38559322 246.61440678] ; [118.61440678 182.38559322],0
p9,1,0.004558,8.047089,[372  41] ; [257  53],[359.30428769  53.69571231] ; [269.69571231  40.30428769],0
s7,1,0.005129,7.833458,[217 181] ; [131 168],[198.71449067 199.28550933] ; [149.28550933 149.71449067],0
s5,1,0.006237,7.48043,[153 247] ; [ 86 217],[135.9886202 264.0113798] ; [103.0113798 199.9886202],0
r4,1,0.011065,6.454898,[395  22] ; [280  32],[386.11111111  30.88888889] ; [288.88888889  23.11111111],0
p12,1,0.011217,6.430599,[ 41 373] ; [ 15 296],[ 31.97793103 382.02206897] ; [ 24.02206897 286.97793103],0
n4,1,0.013274,6.132232,[338  78] ; [228  82],[324.31955923  91.68044077] ; [241.68044077  68.31955923],0
d1,1,0.022149,5.234065,[261 156] ; [169 143],[245.96707819 171.03292181] ; [184.03292181 127.96707819],0
r1,1,0.023226,5.151489,[351  64] ; [241  68],[339.33701657  75.66298343] ; [252.66298343  56.33701657],0
n6,1,0.024139,5.084601,[364  50] ; [254  56],[353.38674033  60.61325967] ; [264.61325967  45.38674033],0
a5,1,0.028014,4.827211,[319  98] ; [216  96],[306.02880658 110.97119342] ; [228.97119342  83.02880658],0
b5,1,0.038446,4.28517,[237 180] ; [201 111],[250.54320988 166.45679012] ; [187.45679012 124.54320988],0
s6,1,0.038608,4.278032,[288 115] ; [199 111],[275.26086957 127.73913043] ; [211.73913043  98.26086957],0
a6,1,0.078841,3.088625,[276 140] ; [226  86],[286.85714286 129.14285714] ; [215.14285714  96.85714286],0
d4,1,0.097332,2.748725,[355  61] ; [251  60],[346.76203576  69.23796424] ; [259.23796424  51.76203576],0
u4,1,0.102729,2.66265,[ 11 406] ; [  3 309],[  8.00823045 408.99176955] ; [  5.99176955 306.00823045],0
a1,1,0.113397,2.506223,[ 22 395] ; [  9 303],[ 17.73251029 399.26748971] ; [ 13.26748971 298.73251029],0
a2,1,0.220802,1.499152,[ 92 325] ; [ 81 231],[ 98.95884774 318.04115226] ; [ 74.04115226 237.95884774],0
