Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3.4e-05,17.207386,[31 63] ; [42 21],[43.70700637 50.29299363] ; [29.29299363 33.70700637],1
s3,1,0.000129,14.662121,[34 60] ; [43 21],[45.81012658 48.18987342] ; [31.18987342 32.81012658],1
s8,1,0.002093,9.466242,[26 69] ; [32 30],[35.0955414 59.9044586] ; [22.9044586 39.0955414],0
s6,1,0.005093,7.845956,[47 48] ; [44 17],[55.41666667 39.58333333] ; [35.58333333 25.41666667],0
v4,1,0.007426,7.166944,[79 16] ; [62  2],[84.24528302 10.75471698] ; [56.75471698  7.24528302],0
u3,1,0.00745,7.161109,[17 19] ; [21  5],[22.06451613 13.93548387] ; [15.93548387 10.06451613],0
p6,1,0.024696,5.045081,[16 79] ; [20 42],[21.78343949 73.21656051] ; [14.21656051 47.78343949],0
s7,1,0.053153,3.739105,[29 60] ; [29 31],[34.6442953 54.3557047] ; [23.3557047 36.6442953],0
p9,1,0.056118,3.648558,[54 39] ; [46 17],[59.61538462 33.38461538] ; [40.38461538 22.61538462],0
s5,1,0.056196,3.646224,[21 69] ; [22 36],[26.14864865 63.85135135] ; [16.85135135 41.14864865],0
v2,1,0.105545,2.619693,[43 45] ; [38 23],[47.83892617 40.16107383] ; [33.16107383 27.83892617],0
p11,1,0.111942,2.526594,[55 40] ; [45 19],[59.74842767 35.25157233] ; [40.25157233 23.74842767],0
p7,1,0.119359,2.425714,[30 64] ; [27 34],[34.56774194 59.43225806] ; [22.43225806 38.56774194],0
p5,1,0.161563,1.959537,[ 4 91] ; [ 6 55],[ 6.08974359 88.91025641] ; [ 3.91025641 57.08974359],0
p4,1,0.166182,1.917051,[27 66] ; [25 38],[31. 62.] ; [21. 42.],0
n5,1,0.172131,1.864288,[53 41] ; [43 21],[57.11392405 36.88607595] ; [38.88607595 25.11392405],0
r1,1,0.179825,1.799066,[65 30] ; [50 14],[68.71069182 26.28930818] ; [46.28930818 17.71069182],0
b2,1,0.191983,1.702331,[15 38] ; [18 26],[18.03092784 34.96907216] ; [14.96907216 29.03092784],0
b3,1,0.191983,1.702331,[15 38] ; [18 26],[18.03092784 34.96907216] ; [14.96907216 29.03092784],0
b1,1,0.219639,1.506732,[48 47] ; [26 38],[44.21383648 50.78616352] ; [29.78616352 34.21383648],0
a4,1,0.235555,1.407002,[37 58] ; [31 33],[40.62893082 54.37106918] ; [27.37106918 36.62893082],0
b5,1,0.237314,1.396479,[55 40] ; [43 21],[58.55345912 36.44654088] ; [39.44654088 24.55345912],0
p10,1,0.278541,1.174194,[54 39] ; [42 21],[57.23076923 35.76923077] ; [38.76923077 24.23076923],0
n2,1,0.296377,1.090424,[25 11] ; [18  4],[26.68965517  9.31034483] ; [16.31034483  5.68965517],0
v3,1,0.305991,1.047902,[28 60] ; [24 36],[30.91891892 57.08108108] ; [21.08108108 38.91891892],0
n6,1,0.312371,1.020622,[67 28] ; [49 14],[69.74683544 25.25316456] ; [46.25316456 16.74683544],0
p3,1,0.318759,0.994033,[28 67] ; [23 39],[30.85987261 64.14012739] ; [20.14012739 41.85987261],0
r4,1,0.384872,0.755082,[80 15] ; [57  7],[81.85534591 13.14465409] ; [55.14465409  8.85534591],0
