Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,63.083525,[ 34 111] ; [306 197],[76.08024691 68.91975309] ; [263.91975309 239.08024691],1
d1,1,0.0,57.528076,[51 94] ; [354 153],[90.0690184 54.9309816] ; [314.9309816 192.0690184],1
a3,1,0.0,54.906319,[72 71] ; [410  96],[106.20338983  36.79661017] ; [375.79661017 130.20338983],1
a4,1,0.0,54.04393,[ 31 113] ; [284 221],[69.89214176 74.10785824] ; [245.10785824 259.89214176],1
u1,1,0.0,30.768659,[  6 139] ; [128 379],[ 29.8006135 115.1993865] ; [104.1993865 402.8006135],1
r1,1,0.0,25.907933,[107  37] ; [458  48],[125.16923077  18.83076923] ; [439.83076923  66.16923077],1
a6,1,1e-06,24.628551,[76 69] ; [373 131],[100.31587057  44.68412943] ; [348.68412943 155.31587057],1
d5,1,2e-06,22.797361,[102  43] ; [439  65],[120.87057011  24.12942989] ; [420.12942989  83.87057011],1
d4,1,3e-06,22.09735,[102  43] ; [438  66],[120.64714946  24.35285054] ; [419.35285054  84.64714946],1
d3,1,0.000175,14.079101,[83 62] ; [371 134],[101.27692308  43.72307692] ; [352.72307692 152.27692308],1
r2,1,0.000202,13.807878,[137   8] ; [499   4],[142.31481481   2.68518519] ; [493.68518519   9.31481481],1
s7,1,0.003305,8.630815,[58 79] ; [273 210],[73.14032258 63.85967742] ; [257.85967742 225.14032258],0
v2,1,0.00508,7.850574,[65 71] ; [301 191],[79.2611465 56.7388535] ; [286.7388535 205.2611465],0
v4,1,0.006958,7.283886,[137   8] ; [498   8],[141.43625192   3.56374808] ; [493.56374808  12.43625192],0
s8,1,0.008102,7.010767,[56 89] ; [256 245],[70.03095975 74.96904025] ; [241.96904025 259.03095975],0
b2,1,0.013599,6.089507,[25 64] ; [139 188],[35.08653846 53.91346154] ; [128.91346154 198.08653846],0
b3,1,0.013599,6.089507,[25 64] ; [139 188],[35.08653846 53.91346154] ; [128.91346154 198.08653846],0
s5,1,0.014498,5.976506,[ 37 100] ; [186 299],[49.11736334 87.88263666] ; [173.88263666 311.11736334],0
p10,1,0.019574,5.449479,[112  32] ; [431  71],[121.04024768  22.95975232] ; [421.95975232  80.04024768],0
p2,1,0.034258,4.481802,[115  29] ; [439  66],[122.92141757  21.07858243] ; [431.07858243  73.92141757],0
p4,1,0.084769,2.971005,[84 60] ; [332 170],[92.73065015 51.26934985] ; [323.26934985 178.73065015],0
p9,1,0.088297,2.90515,[117  26] ; [437  63],[123.20684292  19.79315708] ; [430.79315708  69.20684292],0
a7,1,0.098324,2.732518,[98 46] ; [380 127],[105.73271889  38.26728111] ; [372.26728111 134.73271889],0
a1,1,0.09885,2.724007,[  3 142] ; [ 27 480],[  6.67177914 138.32822086] ; [ 23.32822086 483.67177914],0
p3,1,0.118833,2.43263,[70 74] ; [282 222],[78.22222222 65.77777778] ; [273.77777778 230.22222222],0
n1,1,0.173452,1.852853,[15 11] ; [37 50],[11.96460177 14.03539823] ; [40.03539823 46.96460177],0
s2,1,0.201858,1.628879,[69 74] ; [272 229],[75.7189441 67.2810559] ; [265.2810559 235.7189441],0
u3,1,0.214678,1.539593,[39 34] ; [61 36],[42.94117647 30.05882353] ; [57.05882353 39.94117647],0
v3,1,0.225537,1.468785,[56 85] ; [221 265],[62.29186603 78.70813397] ; [214.70813397 271.29186603],0
p8,1,0.232852,1.423354,[73 70] ; [280 214],[79.24489796 63.75510204] ; [273.75510204 220.24489796],0
u4,1,0.292643,1.107423,[  2 143] ; [ 15 492],[  3.78067485 141.21932515] ; [ 13.21932515 493.78067485],0
s1,1,0.332301,0.939911,[  7 135] ; [ 16 482],[  5.103125 136.896875] ; [ 17.896875 480.103125],0
s6,1,0.34804,0.880591,[95 47] ; [350 143],[99.51181102 42.48818898] ; [345.48818898 147.51181102],0
v1,1,0.353972,0.859166,[77 65] ; [290 205],[81.81161695 60.18838305] ; [285.18838305 209.81161695],0
p11,1,0.365846,0.817727,[116  29] ; [422  85],[119.64723926  25.35276074] ; [418.35276074  88.64723926],0
p12,1,0.397479,0.715939,[ 11 133] ; [ 50 451],[ 13.61860465 130.38139535] ; [ 47.38139535 453.61860465],0
a8,1,0.427398,0.629884,[ 26 109] ; [ 74 379],[ 22.95918367 112.04081633] ; [ 77.04081633 375.95918367],0
p5,1,0.428443,0.62704,[ 22 120] ; [ 65 438],[ 19.15348837 122.84651163] ; [ 67.84651163 435.15348837],0
p1,1,0.428959,0.62564,[ 16 128] ; [ 45 459],[ 13.55555556 130.44444444] ; [ 47.44444444 456.55555556],0
s3,1,0.448459,0.574543,[87 55] ; [288 211],[83.07332293 58.92667707] ; [291.92667707 207.07332293],0
u2,1,0.524041,0.405933,[39 34] ; [56 40],[41.03550296 31.96449704] ; [53.96449704 42.03550296],0
n5,1,0.616479,0.250847,[122  22] ; [437  69],[123.84  20.16] ; [435.16  70.84],0
p6,1,0.627328,0.235702,[55 86] ; [206 293],[57.5015625 83.4984375] ; [203.4984375 295.5015625],0
b1,1,0.709385,0.138892,[55 90] ; [201 306],[56.93251534 88.06748466] ; [199.06748466 307.93251534],0
s4,1,0.735766,0.113883,[ 22 121] ; [ 71 427],[ 20.74726989 122.25273011] ; [ 72.25273011 425.74726989],0
b5,1,0.790817,0.070357,[89 56] ; [305 202],[87.62269939 57.37730061] ; [306.37730061 200.62269939],0
n3,1,0.793979,0.068198,[20  6] ; [69 18],[20.47787611  5.52212389] ; [68.52212389 18.47787611],0
n2,1,0.88587,0.020602,[20  6] ; [68 22],[19.72413793  6.27586207] ; [68.27586207 21.72413793],0
p7,1,0.898531,0.016261,[93 48] ; [330 166],[93.6310832 47.3689168] ; [329.3689168 166.6310832],0
n6,1,0.905793,0.014006,[129  15] ; [455  51],[129.37846154  14.62153846] ; [454.62153846  51.37846154],0
b4,1,0.922526,0.009458,[84 61] ; [296 211],[84.50920245 60.49079755] ; [295.49079755 211.50920245],0
r3,1,0.94977,0.003968,[141   3] ; [496  11],[140.90322581   3.09677419] ; [496.09677419  10.90322581],0
