Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,45.599812,[191 164] ; [ 75 202],[149.41455696 205.58544304] ; [116.58544304 160.41455696],1
v2,1,0.0,42.038952,[248 108] ; [119 152],[208.37639553 147.62360447] ; [158.62360447 112.37639553],1
n5,1,1.7e-05,18.495525,[308  59] ; [196  85],[285.44444444  81.55555556] ; [218.55555556  62.44444444],1
p4,1,4.9e-05,16.475692,[250 114] ; [149 132],[225.17209302 138.82790698] ; [173.82790698 107.17209302],1
p6,1,0.00022,13.647903,[160 197] ; [ 86 196],[137.43661972 219.56338028] ; [108.56338028 173.43661972],1
s8,1,0.000247,13.433809,[189 175] ; [106 177],[165.96599691 198.03400309] ; [129.03400309 153.96599691],1
p3,1,0.000281,13.190043,[213 152] ; [124 158],[190.11591963 174.88408037] ; [146.88408037 135.11591963],1
p9,1,0.001308,10.331555,[335  29] ; [234  45],[322.1088647  41.8911353] ; [246.8911353  32.1088647],0
p8,1,0.001635,9.91946,[226 132] ; [142 138],[206.49529781 151.50470219] ; [161.50470219 118.49529781],0
a5,1,0.002435,9.188534,[293  75] ; [196  87],[276.42396313  91.57603687] ; [212.57603687  70.42396313],0
b2,1,0.002453,9.175309,[113 137] ; [ 48 111],[ 98.41075795 151.58924205] ; [62.58924205 96.41075795],0
b3,1,0.002453,9.175309,[113 137] ; [ 48 111],[ 98.41075795 151.58924205] ; [62.58924205 96.41075795],0
p10,1,0.002478,9.156922,[328  36] ; [231  51],[314.97832817  49.02167183] ; [244.02167183  37.97832817],0
n4,1,0.003166,8.709116,[311  57] ; [213  70],[296.20890937  71.79109063] ; [227.79109063  55.20890937],0
a3,1,0.003418,8.569874,[283  84] ; [189  94],[266.49846154 100.50153846] ; [205.50153846  77.49846154],0
v4,1,0.005116,7.83787,[365   2] ; [274  10],[360.23502304   6.76497696] ; [278.76497696   5.23502304],0
s5,1,0.006643,7.367137,[141 215] ; [ 80 194],[124.88253968 231.11746032] ; [ 96.11746032 177.88253968],0
d1,1,0.008117,7.007541,[236 132] ; [153 131],[219.55828221 148.44171779] ; [169.44171779 114.55828221],0
s2,1,0.01167,6.36026,[198 164] ; [126 156],[182.1242236 179.8757764] ; [141.8757764 140.1242236],0
p7,1,0.012891,6.18403,[256  99] ; [174 103],[241.53481013 113.46518987] ; [188.46518987  88.53481013],0
b5,1,0.017358,5.659834,[231 137] ; [152 132],[216.17177914 151.82822086] ; [166.82822086 117.17177914],0
p5,1,0.020037,5.408699,[ 54 309] ; [ 25 258],[ 44.39164087 318.60835913] ; [ 34.60835913 248.39164087],0
r1,1,0.0226,5.199001,[325  43] ; [232  51],[314.86328725  53.13671275] ; [242.13671275  40.86328725],0
d5,1,0.028525,4.796053,[306  60] ; [218  66],[295.05230769  70.94769231] ; [228.94769231  55.05230769],0
s7,1,0.032879,4.552088,[185 167] ; [120 153],[171.776 180.224] ; [133.224 139.776],0
u4,1,0.038505,4.282584,[ 11 357] ; [  2 282],[  7.33742331 360.66257669] ; [  5.66257669 278.33742331],0
u1,1,0.040289,4.205657,[ 76 292] ; [ 41 243],[ 66.03680982 301.96319018] ; [ 50.96319018 233.03680982],0
a4,1,0.04497,4.019783,[175 191] ; [113 170],[162.41602465 203.58397535] ; [125.58397535 157.41602465],0
r2,1,0.045398,4.003783,[360   6] ; [271  12],[355.84899846  10.15100154] ; [275.15100154   7.84899846],0
s6,1,0.046321,3.9699,[255 106] ; [175 102],[243.30721003 117.69278997] ; [186.69278997  90.30721003],0
u3,1,0.049062,3.873247,[57 28] ; [50 45],[50.52777778 34.47222222] ; [56.47222222 38.52777778],0
d4,1,0.056653,3.63275,[313  53] ; [226  57],[303.96610169  62.03389831] ; [235.03389831  47.96610169],0
p2,1,0.059768,3.543799,[322  43] ; [235  48],[313.74228395  51.25771605] ; [243.25771605  39.74228395],0
n1,1,0.062652,3.465746,[24 29] ; [19 47],[19.1512605 33.8487395] ; [23.8487395 42.1512605],0
d2,1,0.06984,3.286771,[184 182] ; [122 161],[172.56702619 193.43297381] ; [133.43297381 149.56702619],0
p1,1,0.094076,2.803202,[ 37 329] ; [ 18 263],[ 31.11282844 334.88717156] ; [ 23.88717156 257.11282844],0
a2,1,0.125182,2.351257,[ 94 274] ; [ 58 226],[ 85.79141104 282.20858896] ; [ 66.20858896 217.79141104],0
n6,1,0.145573,2.11804,[327  39] ; [243  41],[320.95384615  45.04615385] ; [249.04615385  34.95384615],0
a8,1,0.227556,1.456074,[ 54 276] ; [ 34 231],[ 48.80672269 281.19327731] ; [ 39.19327731 225.80672269],0
b4,1,0.290693,1.116409,[225 143] ; [162 122],[218.42944785 149.57055215] ; [168.57055215 115.42944785],0
s1,1,0.296395,1.090344,[  8 354] ; [ 10 269],[ 10.16536661 351.83463339] ; [  7.83463339 271.16536661],0
p12,1,0.326439,0.962972,[ 38 325] ; [ 23 258],[ 34.38354037 328.61645963] ; [ 26.61645963 254.38354037],0
u2,1,0.427694,0.629076,[52 33] ; [52 42],[49.38547486 35.61452514] ; [54.61452514 39.38547486],0
n3,1,0.430086,0.622591,[38 15] ; [53 15],[39.85950413 13.14049587] ; [51.14049587 16.85950413],0
s3,1,0.439604,0.597316,[207 154] ; [152 128],[202.1825273 158.8174727] ; [156.8174727 123.1825273],0
a6,1,0.471425,0.518634,[253 113] ; [203  80],[257.1587057 108.8412943] ; [198.8412943  84.1587057],0
s4,1,0.521258,0.411404,[ 53 309] ; [ 46 233],[ 55.90951638 306.09048362] ; [ 43.09048362 235.90951638],0
b1,1,0.568418,0.325337,[123 245] ; [101 183],[126.42944785 241.57055215] ; [ 97.57055215 186.42944785],0
a1,1,0.576927,0.311229,[ 19 349] ; [ 12 272],[ 17.49693252 350.50306748] ; [ 13.50306748 270.49693252],0
d3,1,0.606993,0.264577,[261 106] ; [196  87],[258.02923077 108.97076923] ; [198.97076923  84.02923077],0
n2,1,0.728509,0.120485,[41 12] ; [50 17],[40.19166667 12.80833333] ; [50.80833333 16.19166667],0
a7,1,0.947153,0.004393,[268  99] ; [206  77],[267.62769231  99.37230769] ; [206.37230769  76.62769231],0
r3,1,0.956943,0.002915,[363   5] ; [280   4],[362.9202454   5.0797546] ; [280.0797546   3.9202454],0
