Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.002475,9.158874,[12 30] ; [29 19],[19.13333333 22.86666667] ; [21.86666667 26.13333333],0
d5,1,0.005014,7.874231,[ 9 33] ; [24 24],[15.4 26.6] ; [17.6 30.4],0
a3,1,0.007504,7.148133,[14 28] ; [29 18],[20.29213483 21.70786517] ; [22.70786517 24.29213483],0
a6,1,0.01123,6.428571,[15 27] ; [30 18],[21. 21.] ; [24. 24.],0
p4,1,0.012367,6.25744,[11 31] ; [25 23],[16.8 25.2] ; [19.2 28.8],0
p1,1,0.012921,6.179901,[ 2 40] ; [11 36],[ 6.13483146 35.86516854] ; [ 6.86516854 40.13483146],0
p10,1,0.014561,5.968838,[16 25] ; [30 16],[21.67816092 19.32183908] ; [24.32183908 21.67816092],0
p3,1,0.020527,5.366547,[ 9 33] ; [21 26],[14.15730337 27.84269663] ; [15.84269663 31.15730337],0
r4,1,0.02528,5.004596,[21 21] ; [35 13],[26.13333333 15.86666667] ; [29.86666667 18.13333333],0
r3,1,0.025325,5.001554,[26 16] ; [39  8],[30.6741573 11.3258427] ; [34.3258427 12.6741573],0
r1,1,0.029417,4.743031,[14 28] ; [27 21],[19.13333333 22.86666667] ; [21.86666667 26.13333333],0
v3,1,0.035955,4.399239,[ 6 35] ; [16 31],[10.25 30.75] ; [11.75 35.25],0
a4,1,0.044778,4.026989,[ 7 35] ; [17 31],[11.2 30.8] ; [12.8 35.2],0
d3,1,0.050535,3.823606,[ 6 36] ; [15 32],[ 9.91011236 32.08988764] ; [11.08988764 35.91011236],0
p9,1,0.082652,3.011956,[19 21] ; [31 16],[22.98850575 17.01149425] ; [27.01149425 19.98850575],0
p8,1,0.088218,2.906601,[13 29] ; [22 23],[16.89655172 25.10344828] ; [18.10344828 26.89655172],0
b1,1,0.10091,2.691104,[23 19] ; [18 30],[19.13333333 22.86666667] ; [21.86666667 26.13333333],0
n6,1,0.116166,2.468269,[24 18] ; [35 13],[27.53333333 14.46666667] ; [31.46666667 16.53333333],0
p2,1,0.133187,2.254954,[25 17] ; [35 12],[28.31460674 13.68539326] ; [31.68539326 15.31460674],0
v1,1,0.136029,2.222317,[12 30] ; [21 27],[15.4 26.6] ; [17.6 30.4],0
r2,1,0.169636,1.886161,[31 11] ; [41  7],[33.6  8.4] ; [38.4  9.6],0
s7,1,0.20201,1.627779,[ 4 35] ; [ 9 35],[ 6.10843373 32.89156627] ; [ 6.89156627 37.10843373],0
n1,1,0.217597,1.520149,[ 8 14] ; [7 5],[ 9.70588235 12.29411765] ; [5.29411765 6.70588235],0
b4,1,0.223908,1.479147,[22 20] ; [19 29],[19.13333333 22.86666667] ; [21.86666667 26.13333333],0
b5,1,0.223908,1.479147,[20 22] ; [29 19],[22.86666667 19.13333333] ; [26.13333333 21.86666667],0
p11,1,0.352525,0.864346,[24 18] ; [32 16],[26.13333333 15.86666667] ; [29.86666667 18.13333333],0
n5,1,0.377577,0.778576,[27 15] ; [35 13],[28.93333333 13.06666667] ; [33.06666667 14.93333333],0
p6,1,0.403966,0.696488,[ 9 32] ; [14 33],[10.71590909 30.28409091] ; [12.28409091 34.71590909],0
n3,1,0.442695,0.589286,[15  6] ; [10  2],[15.90909091  5.09090909] ; [9.09090909 2.90909091],0
u2,1,0.497561,0.460135,[10 18] ; [ 5 14],[ 8.93617021 19.06382979] ; [ 6.06382979 12.93617021],0
s5,1,0.498006,0.459184,[ 2 40] ; [ 4 44],[ 2.8 39.2] ; [ 3.2 44.8],0
b3,1,0.512593,0.42877,[ 8 18] ; [11 17],[ 9.14814815 16.85185185] ; [ 9.85185185 18.14814815],0
b2,1,0.512593,0.42877,[ 8 18] ; [11 17],[ 9.14814815 16.85185185] ; [ 9.85185185 18.14814815],0
p7,1,0.52822,0.397815,[20 22] ; [25 21],[21.47727273 20.52272727] ; [23.52272727 22.47727273],0
v4,1,0.558987,0.341461,[32  9] ; [39  8],[33.07954545  7.92045455] ; [37.92045455  9.07954545],0
p5,1,0.611546,0.25793,[ 1 41] ; [ 2 44],[ 1.43181818 40.56818182] ; [ 1.56818182 44.43181818],0
d2,1,0.722412,0.126194,[10 32] ; [13 35],[10.73333333 31.26666667] ; [12.26666667 35.73333333],0
s1,1,0.74023,0.109924,[ 2 40] ; [ 3 44],[ 2.35955056 39.64044944] ; [ 2.64044944 44.35955056],0
n4,1,0.792495,0.069207,[26 16] ; [31 17],[26.6 15.4] ; [30.4 17.6],0
s2,1,0.803653,0.061813,[ 6 36] ; [ 6 42],[ 5.6 36.4] ; [ 6.4 41.6],0
