Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n3,1,0.059739,3.544615,[9 4] ; [1 4],[7.22222222 5.77777778] ; [2.77777778 2.22222222],0
a3,1,0.089245,2.887944,[15 11] ; [8 1],[17.08571429  8.91428571] ; [5.91428571 3.08571429],0
s1,1,0.08964,2.880832,[ 1 25] ; [2 7],[ 2.22857143 23.77142857] ; [0.77142857 8.22857143],0
s6,1,0.094001,2.804487,[ 9 17] ; [6 3],[11.14285714 14.85714286] ; [3.85714286 5.14285714],0
v2,1,0.135788,2.225053,[ 5 21] ; [4 5],[ 6.68571429 19.31428571] ; [2.31428571 6.68571429],0
b5,1,0.143201,2.143219,[16 10] ; [3 6],[14.11428571 11.88571429] ; [4.88571429 4.11428571],0
d2,1,0.143201,2.143219,[10 16] ; [6 3],[11.88571429 14.11428571] ; [4.11428571 4.88571429],0
p5,1,0.176118,1.830077,[ 4 22] ; [3 5],[ 5.35294118 20.64705882] ; [1.64705882 6.35294118],0
v1,1,0.207596,1.58811,[11 15] ; [6 3],[12.62857143 13.37142857] ; [4.37142857 4.62857143],0
p11,1,0.207596,1.58811,[15 11] ; [3 6],[13.37142857 12.62857143] ; [4.62857143 4.37142857],0
a2,1,0.237663,1.394403,[ 2 24] ; [2 7],[ 2.97142857 23.02857143] ; [1.02857143 7.97142857],0
b3,1,0.244551,1.354167,[ 5 15] ; [3 3],[ 6.15384615 13.84615385] ; [1.84615385 4.15384615],0
b2,1,0.244551,1.354167,[ 5 15] ; [3 3],[ 6.15384615 13.84615385] ; [1.84615385 4.15384615],0
p1,1,0.245952,1.346154,[ 4 22] ; [3 6],[ 5.2 20.8] ; [1.8 7.2],0
s7,1,0.306702,1.044825,[ 9 16] ; [5 4],[10.29411765 14.70588235] ; [3.70588235 5.29411765],0
p6,1,0.329111,0.952393,[ 7 19] ; [4 5],[ 8.17142857 17.82857143] ; [2.82857143 6.17142857],0
s5,1,0.329111,0.952393,[ 7 19] ; [4 5],[ 8.17142857 17.82857143] ; [2.82857143 6.17142857],0
b4,1,0.329111,0.952393,[19  7] ; [5 4],[17.82857143  8.17142857] ; [6.17142857 2.82857143],0
r1,1,0.386997,0.748355,[13 13] ; [6 3],[14.11428571 11.88571429] ; [4.88571429 4.11428571],0
a1,1,0.41835,0.654947,[ 1 25] ; [1 8],[ 1.48571429 24.51428571] ; [0.51428571 8.48571429],0
p4,1,0.418741,0.653846,[12 14] ; [5 3],[13. 13.] ; [4. 4.],0
s3,1,0.442695,0.589286,[10 15] ; [2 6],[ 9.09090909 15.90909091] ; [2.90909091 5.09090909],0
a4,1,0.456308,0.554936,[ 8 18] ; [4 5],[ 8.91428571 17.08571429] ; [3.08571429 5.91428571],0
n2,1,0.472766,0.515503,[10  3] ; [3 2],[9.38888889 3.61111111] ; [3.61111111 1.38888889],0
n6,1,0.490021,0.47648,[17  9] ; [7 2],[17.82857143  8.17142857] ; [6.17142857 2.82857143],0
d5,1,0.490021,0.47648,[17  9] ; [7 2],[17.82857143  8.17142857] ; [6.17142857 2.82857143],0
d1,1,0.49169,0.472827,[11 15] ; [5 4],[11.88571429 14.11428571] ; [4.11428571 4.88571429],0
p8,1,0.502944,0.448718,[14 12] ; [6 3],[14.85714286 11.14285714] ; [5.14285714 3.85714286],0
r2,1,0.532723,0.389194,[22  4] ; [6 2],[21.41176471  4.58823529] ; [6.58823529 1.41176471],0
p9,1,0.548624,0.359788,[20  5] ; [8 1],[20.58823529  4.41176471] ; [7.41176471 1.58823529],0
p2,1,0.565867,0.329647,[19  7] ; [5 3],[18.35294118  7.64705882] ; [5.64705882 2.35294118],0
s4,1,0.577484,0.31032,[ 5 21] ; [1 8],[ 4.45714286 21.54285714] ; [1.54285714 7.45714286],0
n1,1,0.598725,0.276923,[7 6] ; [2 3],[6.5 6.5] ; [2.5 2.5],0
n5,1,0.6247,0.239316,[18  8] ; [7 2],[18.57142857  7.42857143] ; [6.42857143 2.57142857],0
n4,1,0.635738,0.224359,[15 11] ; [6 3],[15.6 10.4] ; [5.4 3.6],0
b1,1,0.635738,0.224359,[15 11] ; [6 3],[15.6 10.4] ; [5.4 3.6],0
r4,1,0.713694,0.134615,[ 7 19] ; [3 6],[ 7.42857143 18.57142857] ; [2.57142857 6.42857143],0
d4,1,0.713694,0.134615,[19  7] ; [6 3],[18.57142857  7.42857143] ; [6.42857143 2.57142857],0
v4,1,0.752172,0.099715,[22  4] ; [8 1],[22.28571429  3.71428571] ; [7.71428571 1.28571429],0
a7,1,0.773795,0.082607,[13 13] ; [5 4],[13.37142857 12.62857143] ; [4.62857143 4.37142857],0
d3,1,0.783758,0.075309,[16 10] ; [6 3],[16.34285714  9.65714286] ; [5.65714286 3.34285714],0
a5,1,0.783758,0.075309,[16 10] ; [6 3],[16.34285714  9.65714286] ; [5.65714286 3.34285714],0
p3,1,0.809076,0.058379,[11 15] ; [3 5],[10.70588235 15.29411765] ; [3.29411765 4.70588235],0
s8,1,0.886436,0.020396,[ 8 18] ; [3 6],[ 8.17142857 17.82857143] ; [2.82857143 6.17142857],0
p7,1,0.889275,0.019383,[11 13] ; [3 4],[10.83870968 13.16129032] ; [3.16129032 3.83870968],0
a6,1,0.9293,0.007872,[12 14] ; [4 5],[11.88571429 14.11428571] ; [4.11428571 4.88571429],0
s2,1,0.944322,0.004877,[ 9 17] ; [3 6],[ 8.91428571 17.08571429] ; [3.08571429 5.91428571],0
