Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,39.72949,[78  4] ; [3 8],[71.41935484 10.58064516] ; [9.58064516 1.41935484],1
n6,1,0.003203,8.688189,[77  3] ; [8 3],[74.72527473  5.27472527] ; [10.27472527  0.72527473],0
a4,1,0.012789,6.198053,[40 42] ; [ 1 10],[36.15053763 45.84946237] ; [4.84946237 6.15053763],0
v1,1,0.018915,5.509353,[56 22] ; [4 7],[52.58426966 25.41573034] ; [7.41573034 3.58426966],0
p6,1,0.020337,5.382775,[54 26] ; [3 7],[50.66666667 29.33333333] ; [6.33333333 3.66666667],0
p4,1,0.024066,5.089847,[72  9] ; [7 4],[69.55434783 11.44565217] ; [9.44565217 1.55434783],0
s2,1,0.049143,3.870476,[47 33] ; [3 8],[43.95604396 36.04395604] ; [6.04395604 4.95604396],0
d2,1,0.078067,3.104683,[45 36] ; [3 8],[42.26086957 38.73913043] ; [5.73913043 5.26086957],0
p8,1,0.103347,2.653121,[68 13] ; [7 4],[66.0326087 14.9673913] ; [8.9673913 2.0326087],0
a7,1,0.120728,2.407848,[56 26] ; [10  1],[58.19354839 23.80645161] ; [7.80645161 3.19354839],0
s3,1,0.124831,2.355632,[48 31] ; [4 7],[45.64444444 33.35555556] ; [6.35555556 4.64444444],0
s6,1,0.138863,2.190513,[62 13] ; [7 4],[60.1744186 14.8255814] ; [8.8255814 2.1744186],0
d1,1,0.187123,1.740128,[54 28] ; [5 6],[52.02150538 29.97849462] ; [6.97849462 4.02150538],0
b1,1,0.231652,1.430692,[38 44] ; [3 8],[36.15053763 45.84946237] ; [4.84946237 6.15053763],0
s7,1,0.239146,1.385622,[54 21] ; [6 5],[52.3255814 22.6744186] ; [7.6744186 3.3255814],0
p7,1,0.252435,1.309776,[68 11] ; [8 3],[66.71111111 12.28888889] ; [9.28888889 1.71111111],0
r2,1,0.256329,1.288474,[74  7] ; [8 2],[72.98901099  8.01098901] ; [9.01098901 0.98901099],0
b4,1,0.325452,0.96691,[50 32] ; [5 6],[48.49462366 33.50537634] ; [6.50537634 4.49462366],0
u1,1,0.401065,0.705131,[16 66] ; [ 1 10],[14.98924731 67.01075269] ; [2.01075269 8.98924731],0
a3,1,0.41116,0.675444,[68 14] ; [8 3],[67.01075269 14.98924731] ; [8.98924731 2.01075269],0
b5,1,0.484287,0.489194,[39 43] ; [4 7],[37.91397849 44.08602151] ; [5.08602151 5.91397849],0
d4,1,0.490056,0.476402,[67 14] ; [10  1],[67.79347826 13.20652174] ; [9.20652174 1.79347826],0
d5,1,0.492241,0.471623,[66 15] ; [8 3],[65.15217391 15.84782609] ; [8.84782609 2.15217391],0
r1,1,0.492241,0.471623,[66 15] ; [8 3],[65.15217391 15.84782609] ; [8.84782609 2.15217391],0
a8,1,0.50224,0.450201,[ 9 64] ; [2 8],[ 9.6746988 63.3253012] ; [1.3253012 8.6746988],0
s5,1,0.55151,0.354619,[52 23] ; [6 4],[51.17647059 23.82352941] ; [6.82352941 3.17647059],0
p3,1,0.563207,0.334182,[65 16] ; [8 3],[64.27173913 16.72826087] ; [8.72826087 2.27173913],0
v3,1,0.566032,0.329367,[47 32] ; [5 5],[46.15730337 32.84269663] ; [5.84269663 4.15730337],0
v4,1,0.576657,0.31167,[76  4] ; [10  1],[75.6043956  4.3956044] ; [10.3956044  0.6043956],0
r4,1,0.578102,0.309313,[72 10] ; [9 2],[71.41935484 10.58064516] ; [9.58064516 1.41935484],0
a1,1,0.618595,0.247847,[12 70] ; [ 1 10],[11.46236559 70.53763441] ; [1.53763441 9.46236559],0
d3,1,0.631006,0.230699,[53 28] ; [8 3],[53.70652174 27.29347826] ; [7.29347826 3.70652174],0
b2,1,0.650709,0.205007,[31 28] ; [4 5],[30.36764706 28.63235294] ; [4.63235294 4.36764706],0
b3,1,0.650709,0.205007,[31 28] ; [4 5],[30.36764706 28.63235294] ; [4.63235294 4.36764706],0
a6,1,0.712599,0.135695,[56 25] ; [7 4],[55.4673913 25.5326087] ; [7.5326087 3.4673913],0
p2,1,0.754899,0.09746,[71 10] ; [10  1],[71.31521739  9.68478261] ; [9.68478261 1.31521739],0
s8,1,0.816795,0.053671,[46 33] ; [6 5],[45.64444444 33.35555556] ; [6.35555556 4.64444444],0
s4,1,0.819988,0.051784,[ 9 70] ; [ 1 10],[ 8.77777778 70.22222222] ; [1.22222222 9.77777778],0
n2,1,0.827472,0.0475,[12  3] ; [3 1],[11.84210526  3.15789474] ; [3.15789474 0.84210526],0
s1,1,0.834142,0.043845,[ 6 76] ; [ 1 10],[ 6.17204301 75.82795699] ; [ 0.82795699 10.17204301],0
v2,1,0.901166,0.015423,[49 30] ; [6 4],[48.82022472 30.17977528] ; [6.17977528 3.82022472],0
a5,1,0.916479,0.010998,[66 16] ; [9 2],[66.12903226 15.87096774] ; [8.87096774 2.12903226],0
p12,1,0.93817,0.006017,[23 58] ; [3 8],[22.89130435 58.10869565] ; [3.10869565 7.89130435],0
