Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0033,8.633644,[ 8 19] ; [30 16],[14.05479452 12.94520548] ; [23.94520548 22.05479452],0
a6,1,0.021503,5.285597,[ 8 19] ; [28 21],[12.78947368 14.21052632] ; [23.21052632 25.78947368],0
p11,1,0.038654,4.276004,[11 16] ; [32 17],[15.27631579 11.72368421] ; [27.72368421 21.27631579],0
b1,1,0.043266,4.084992,[17 10] ; [19 30],[12.78947368 14.21052632] ; [23.21052632 25.78947368],0
d3,1,0.044049,4.054674,[13 14] ; [35 14],[17.05263158  9.94736842] ; [30.94736842 18.05263158],0
s7,1,0.046919,3.948292,[ 4 22] ; [18 30],[ 7.72972973 18.27027027] ; [14.27027027 33.72972973],0
n3,1,0.053019,3.743316,[6 8] ; [11  3],[8.5 5.5] ; [8.5 5.5],0
d5,1,0.073275,3.208093,[15 12] ; [37 12],[18.47368421  8.52631579] ; [33.52631579 15.47368421],0
v3,1,0.085259,2.961684,[ 3 23] ; [14 34],[ 5.97297297 20.02702703] ; [11.02702703 36.97297297],0
b5,1,0.087885,2.912684,[14 13] ; [35 14],[17.40789474  9.59210526] ; [31.59210526 17.40789474],0
v1,1,0.105009,2.627779,[ 5 21] ; [18 30],[ 8.08108108 17.91891892] ; [14.91891892 33.08108108],0
r3,1,0.129551,2.297878,[20  7] ; [43  6],[22.38157895  4.61842105] ; [40.61842105  8.38157895],0
p9,1,0.13017,2.290472,[14 13] ; [32 14],[17.01369863  9.98630137] ; [28.98630137 17.01369863],0
a3,1,0.210821,1.565781,[12 14] ; [30 19],[14.56 11.44] ; [27.44 21.56],0
d4,1,0.212985,1.55102,[18  9] ; [39 10],[20.25  6.75] ; [36.75 12.25],0
p1,1,0.220988,1.497943,[ 4 23] ; [ 3 45],[ 2.52 24.48] ; [ 4.48 43.52],0
p7,1,0.227274,1.457841,[16 11] ; [21 26],[13.5 13.5] ; [23.5 23.5],0
s4,1,0.31428,1.012605,[ 7 20] ; [ 8 41],[ 5.32894737 21.67105263] ; [ 9.67105263 39.32894737],0
p4,1,0.332103,0.94068,[12 14] ; [17 32],[10.05333333 15.94666667] ; [18.94666667 30.05333333],0
n1,1,0.356981,0.848485,[ 4 10] ; [ 2 12],[ 3. 11.] ; [ 3. 11.],0
v4,1,0.401541,0.703707,[21  6] ; [41  7],[22.32  4.68] ; [39.68  8.32],0
p2,1,0.407111,0.687222,[16 11] ; [33 15],[17.64  9.36] ; [31.36 16.64],0
s5,1,0.411652,0.674023,[ 9 17] ; [12 35],[ 7.47945205 18.52054795] ; [13.52054795 33.47945205],0
d1,1,0.416253,0.66087,[ 9 18] ; [21 28],[10.65789474 16.34210526] ; [19.34210526 29.65789474],0
n4,1,0.431279,0.619377,[ 7 20] ; [17 32],[ 8.52631579 18.47368421] ; [15.47368421 33.52631579],0
a1,1,0.440189,0.595789,[ 3 24] ; [ 3 46],[ 2.13157895 24.86842105] ; [ 3.86842105 45.13157895],0
s1,1,0.452939,0.563287,[ 1 26] ; [ 4 45],[ 1.77631579 25.22368421] ; [ 3.22368421 45.77631579],0
s3,1,0.455483,0.556971,[11 13] ; [18 31],[ 9.53424658 14.46575342] ; [19.46575342 29.53424658],0
a5,1,0.506504,0.441284,[10 17] ; [22 27],[11.36842105 15.63157895] ; [20.63157895 28.36842105],0
d2,1,0.510478,0.433087,[12 15] ; [18 31],[10.65789474 16.34210526] ; [19.34210526 29.65789474],0
u3,1,0.514863,0.424172,[7 8] ; [11  8],[7.94117647 7.05882353] ; [10.05882353  8.94117647],0
p3,1,0.521198,0.411523,[11 16] ; [16 32],[ 9.72 17.28] ; [17.28 30.72],0
b4,1,0.603002,0.270491,[16 11] ; [26 23],[14.92105263 12.07894737] ; [27.07894737 21.92105263],0
a4,1,0.62626,0.237167,[ 8 19] ; [12 37],[ 7.10526316 19.89473684] ; [12.89473684 36.10526316],0
s2,1,0.630315,0.231634,[12 15] ; [19 30],[11.01315789 15.98684211] ; [19.98684211 29.01315789],0
a8,1,0.634028,0.226638,[ 1 25] ; [ 3 43],[ 1.44444444 24.55555556] ; [ 2.55555556 43.44444444],0
s8,1,0.678044,0.172336,[ 6 21] ; [13 36],[ 6.75 20.25] ; [12.25 36.75],0
r4,1,0.681721,0.168195,[13 14] ; [26 23],[13.85526316 13.14473684] ; [25.14473684 23.85526316],0
r2,1,0.738362,0.111572,[19  7] ; [36 11],[19.5890411  6.4109589] ; [35.4109589 11.5890411],0
p6,1,0.776935,0.080268,[ 6 20] ; [12 34],[ 6.5 19.5] ; [11.5 34.5],0
u2,1,0.79026,0.070742,[8 7] ; [11  8],[8.38235294 6.61764706] ; [10.61764706  8.38235294],0
p8,1,0.795054,0.067472,[10 16] ; [17 31],[ 9.48648649 16.51351351] ; [17.51351351 30.48648649],0
v2,1,0.838141,0.041727,[10 17] ; [17 32],[ 9.59210526 17.40789474] ; [17.40789474 31.59210526],0
b2,1,0.868573,0.027381,[ 6 12] ; [10 18],[ 6.26086957 11.73913043] ; [ 9.73913043 18.26086957],0
b3,1,0.868573,0.027381,[ 6 12] ; [10 18],[ 6.26086957 11.73913043] ; [ 9.73913043 18.26086957],0
s6,1,0.907671,0.013451,[12 15] ; [22 26],[12.24 14.76] ; [21.76 26.24],0
n6,1,0.979137,0.000684,[17 10] ; [31 18],[17.05263158  9.94736842] ; [30.94736842 18.05263158],0
n2,1,1.0,0.0,[9 5] ; [9 5],[9. 5.] ; [9. 5.],0
