Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,71.092514,[ 45 205] ; [154 136],[ 92.12962963 157.87037037] ; [106.87037037 183.12962963],1
v1,1,0.0,60.237125,[ 76 172] ; [189 106],[121.03130755 126.96869245] ; [143.96869245 151.03130755],1
r1,1,2.9e-05,17.457124,[174  79] ; [253  49],[194.65045045  58.34954955] ; [232.34954955  69.65045045],1
d1,1,0.000675,11.556911,[119 135] ; [185 117],[138.87769784 115.12230216] ; [165.12230216 136.87769784],1
d3,1,0.000828,11.177032,[150 101] ; [221  81],[168.39240506  82.60759494] ; [202.60759494  99.39240506],1
p10,1,0.000843,11.14467,[172  79] ; [241  57],[188.82149362  62.17850638] ; [224.17850638  73.82149362],1
d4,1,0.002175,9.39533,[186  67] ; [254  48],[200.57657658  52.42342342] ; [239.42342342  62.57657658],0
p9,1,0.003654,8.448425,[186  66] ; [250  48],[199.76727273  52.23272727] ; [236.23272727  61.76727273],0
a5,1,0.005915,7.576082,[160  94] ; [223  79],[174.9676259  79.0323741] ; [208.0323741  93.9676259],0
a3,1,0.006345,7.449616,[155  98] ; [218  84],[170.03423423  82.96576577] ; [202.96576577  99.03423423],0
d5,1,0.018063,5.590041,[186  66] ; [248  54],[197.41516245  54.58483755] ; [236.58483755  65.41516245],0
p3,1,0.02748,4.860395,[ 97 156] ; [143 157],[109.80108499 143.19891501] ; [130.19891501 169.80108499],0
b1,1,0.028523,4.796198,[107 147] ; [100 202],[ 94.5647482 159.4352518] ; [112.4352518 189.5647482],0
a7,1,0.046479,3.964139,[177  76] ; [233  68],[187.23826715  65.76173285] ; [222.76173285  78.23826715],0
s4,1,0.048074,3.907397,[ 36 215] ; [ 27 274],[ 28.64673913 222.35326087] ; [ 34.35326087 266.64673913],0
p12,1,0.048545,3.891032,[  7 245] ; [ 19 280],[ 11.89110708 240.10889292] ; [ 14.10889292 284.89110708],0
b4,1,0.050869,3.81259,[133 121] ; [183 119],[144.35971223 109.64028777] ; [171.64028777 130.35971223],0
p11,1,0.059129,3.561657,[192  62] ; [248  54],[201.00719424  52.99280576] ; [238.99280576  63.00719424],0
p4,1,0.06012,3.534063,[127 126] ; [174 125],[137.95833333 115.04166667] ; [163.04166667 135.95833333],0
p7,1,0.063702,3.438287,[137 113] ; [186 111],[147.62340037 102.37659963] ; [175.37659963 121.62340037],0
n4,1,0.064945,3.406382,[181  73] ; [235  66],[190.38558559  63.61441441] ; [225.61441441  75.38558559],0
s1,1,0.071066,3.258225,[ 12 240] ; [  6 292],[  8.24727273 243.75272727] ; [  9.75272727 288.24727273],0
a6,1,0.077078,3.125463,[165  88] ; [218  84],[174.59279279  78.40720721] ; [208.40720721  93.59279279],0
p6,1,0.085326,2.960424,[ 68 184] ; [100 196],[ 77.25547445 174.74452555] ; [ 90.74452555 205.25547445],0
d2,1,0.087855,2.913238,[104 149] ; [146 156],[113.96396396 139.03603604] ; [136.03603604 165.96396396],0
a2,1,0.093994,2.804604,[ 45 209] ; [ 71 231],[ 52.99280576 201.00719424] ; [ 63.00719424 238.99280576],0
s8,1,0.120888,2.405784,[ 81 173] ; [115 186],[ 89.7009009 164.2990991] ; [106.2990991 194.7009009],0
r2,1,0.122002,2.391424,[227  24] ; [280  18],[231.79781421  19.20218579] ; [275.20218579  22.79781421],0
s6,1,0.193962,1.687263,[135 118] ; [176 123],[142.54166667 110.45833333] ; [168.45833333 130.54166667],0
n3,1,0.214618,1.54,[44 22] ; [46 14],[47.14285714 18.85714286] ; [42.85714286 17.14285714],0
a4,1,0.234237,1.414944,[ 95 158] ; [128 173],[101.83935018 151.16064982] ; [121.16064982 179.83935018],0
a1,1,0.246769,1.341503,[  7 247] ; [ 14 288],[  9.59352518 244.40647482] ; [ 11.40647482 290.59352518],0
p8,1,0.253657,1.30305,[115 138] ; [149 147],[121.66120219 131.33879781] ; [142.33879781 153.66120219],0
n1,1,0.258834,1.274981,[22 45] ; [14 45],[19.14285714 47.85714286] ; [16.85714286 42.14285714],0
r4,1,0.263288,1.251384,[223  31] ; [274  28],[227.04676259  26.95323741] ; [269.95323741  32.04676259],0
b5,1,0.266238,1.236027,[168  86] ; [186 116],[161.71942446  92.28057554] ; [192.28057554 109.71942446],0
n6,1,0.27665,1.183473,[201  52] ; [250  51],[205.96209386  47.03790614] ; [245.03790614  55.96209386],0
s7,1,0.277036,1.181575,[ 90 153] ; [120 168],[ 96.10169492 146.89830508] ; [113.89830508 174.10169492],0
p5,1,0.281961,1.157615,[ 16 236] ; [ 13 289],[ 13.19133574 238.80866426] ; [ 15.80866426 286.19133574],0
u1,1,0.29841,1.081285,[ 34 220] ; [ 50 252],[ 38.37410072 215.62589928] ; [ 45.62589928 256.37410072],0
u4,1,0.385247,0.753891,[  4 250] ; [  8 294],[  5.48201439 248.51798561] ; [  6.51798561 295.48201439],0
p2,1,0.443877,0.58624,[202  51] ; [248  53],[205.50541516  47.49458484] ; [244.49458484  56.50541516],0
u3,1,0.458083,0.550574,[55 42] ; [43 41],[52.51933702 44.48066298] ; [45.48066298 38.51933702],0
s2,1,0.524706,0.404634,[ 94 159] ; [119 180],[ 97.625 155.375] ; [115.375 183.625],0
n2,1,0.544371,0.367499,[45 23] ; [42 17],[46.58267717 21.41732283] ; [40.41732283 18.58267717],0
n5,1,0.544859,0.366609,[177  75] ; [217  82],[180.19600726  71.80399274] ; [213.80399274  85.19600726],0
a8,1,0.558388,0.342504,[ 30 207] ; [ 39 231],[ 32.25443787 204.74556213] ; [ 36.74556213 233.25443787],0
u2,1,0.57759,0.310147,[56 42] ; [44 39],[54.14364641 43.85635359] ; [45.85635359 37.14364641],0
b2,1,0.856159,0.032857,[ 48 101] ; [ 61 123],[ 48.77177177 100.22822823] ; [ 60.22822823 123.77177177],0
b3,1,0.856159,0.032857,[ 48 101] ; [ 61 123],[ 48.77177177 100.22822823] ; [ 60.22822823 123.77177177],0
v4,1,0.866534,0.028245,[237  16] ; [283  18],[237.47292419  15.52707581] ; [282.52707581  18.47292419],0
s3,1,0.883652,0.021416,[119 135] ; [141 156],[119.85480944 134.14519056] ; [140.14519056 156.85480944],0
p1,1,0.987399,0.000249,[ 16 237] ; [ 19 283],[ 15.95495495 237.04504505] ; [ 19.04504505 282.95495495],0
