Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.547637,[180 145] ; [192  53],[212.10526316 112.89473684] ; [159.89473684  85.10526316],1
s7,1,2e-06,22.2034,[164 151] ; [169  66],[190.71818182 124.28181818] ; [142.28181818  92.71818182],1
p5,1,3e-06,21.725877,[ 24 300] ; [ 51 195],[ 42.63157895 281.36842105] ; [ 32.36842105 213.63157895],1
s4,1,0.000333,12.876473,[ 50 274] ; [ 67 174],[ 67.09380531 256.90619469] ; [ 49.90619469 191.09380531],1
p6,1,0.001024,10.784055,[111 213] ; [116 126],[129.9434629 194.0565371] ; [ 97.0565371 144.9434629],0
a3,1,0.002116,9.44568,[218 109] ; [192  53],[234.38811189  92.61188811] ; [175.61188811  69.38811189],0
p7,1,0.002199,9.37531,[198 121] ; [177  61],[214.76660682 104.23339318] ; [160.23339318  77.76660682],0
a5,1,0.004401,8.110551,[232  95] ; [200  46],[246.53403141  80.46596859] ; [185.46596859  60.53403141],0
p12,1,0.005021,7.871772,[ 22 303] ; [ 34 212],[ 31.87390543 293.12609457] ; [ 24.12609457 221.87390543],0
s8,1,0.009131,6.79704,[166 160] ; [151  93],[181.30175439 144.69824561] ; [135.69824561 108.30175439],0
p9,1,0.010026,6.630231,[273  52] ; [221  21],[283.15696649  41.84303351] ; [210.84303351  31.15696649],0
p3,1,0.010738,6.508234,[157 170] ; [144 101],[172.07517483 154.92482517] ; [128.92482517 116.07517483],0
s3,1,0.01384,6.058491,[214 110] ; [183  59],[227.25795053  96.74204947] ; [169.74204947  72.25795053],0
a4,1,0.015289,5.882877,[132 193] ; [125 121],[146.27845884 178.72154116] ; [110.72154116 135.27845884],0
p8,1,0.0182,5.576834,[158 164] ; [143  99],[171.84751773 150.15248227] ; [129.15248227 112.84751773],0
p1,1,0.023794,5.109578,[ 20 305] ; [ 28 216],[ 27.41652021 297.58347979] ; [ 20.58347979 223.41652021],0
d4,1,0.027,4.890839,[265  61] ; [215  29],[274.52631579  51.47368421] ; [205.47368421  38.52631579],0
p10,1,0.027353,4.868416,[261  62] ; [214  30],[270.59082892  52.40917108] ; [204.40917108  39.59082892],0
b5,1,0.035592,4.416531,[213 114] ; [139 107],[200.87958115 126.12041885] ; [151.12041885  94.87958115],0
n6,1,0.040562,4.194217,[273  53] ; [218  25],[281.31107206  44.68892794] ; [209.68892794  33.31107206],0
d1,1,0.048069,3.907572,[186 141] ; [160  86],[197.45549738 129.54450262] ; [148.54450262  97.45549738],0
b2,1,0.060148,3.533297,[ 64 134] ; [62 85],[ 72.31304348 125.68695652] ; [53.68695652 93.31304348],0
b3,1,0.060148,3.533297,[ 64 134] ; [62 85],[ 72.31304348 125.68695652] ; [53.68695652 93.31304348],0
a6,1,0.060948,3.511394,[230  96] ; [154  90],[219.62105263 106.37894737] ; [164.37894737  79.62105263],0
d2,1,0.077463,3.117348,[148 178] ; [129 115],[158.4245614 167.5754386] ; [118.5754386 125.4245614],0
a1,1,0.080086,3.063157,[ 13 314] ; [ 18 228],[ 17.69109948 309.30890052] ; [ 13.30890052 232.69109948],0
a2,1,0.085791,2.951635,[ 75 252] ; [ 72 174],[ 83.89005236 243.10994764] ; [ 63.10994764 182.89005236],0
n1,1,0.086532,2.937737,[23 45] ; [27 28],[27.64227642 40.35772358] ; [22.35772358 32.64227642],0
r2,1,0.089407,2.88501,[304  19] ; [237   7],[308.18871252  14.81128748] ; [232.81128748  11.18871252],0
r4,1,0.09345,2.813915,[301  26] ; [235  11],[305.88481675  21.11518325] ; [230.11518325  15.88481675],0
p4,1,0.094138,2.802143,[204 123] ; [168  75],[213.41052632 113.58947368] ; [158.58947368  84.41052632],0
v1,1,0.094307,2.799267,[169 144] ; [149  95],[178.69658887 134.30341113] ; [139.30341113 104.69658887],0
u1,1,0.103794,2.646253,[ 59 268] ; [ 58 188],[ 66.76963351 260.23036649] ; [ 50.23036649 195.76963351],0
u2,1,0.104985,2.628128,[69 37] ; [28 26],[64.2625 41.7375] ; [32.7375 21.2625],0
n2,1,0.13487,2.235533,[48 20] ; [46 10],[51.5483871 16.4516129] ; [42.4516129 13.5483871],0
r1,1,0.154714,2.025145,[266  60] ; [210  34],[272.23859649  53.76140351] ; [203.76140351  40.23859649],0
d3,1,0.193936,1.68746,[226 100] ; [182  63],[232.93870403  93.06129597] ; [175.06129597  69.93870403],0
v3,1,0.197464,1.661035,[121 191] ; [107 135],[128.40433213 183.59566787] ; [ 99.59566787 142.40433213],0
a7,1,0.204981,1.606524,[246  80] ; [174  72],[239.37062937  86.62937063] ; [180.62937063  65.37062937],0
v4,1,0.283847,1.148576,[311  15] ; [238   7],[313.43957968  12.56042032] ; [235.56042032   9.43957968],0
u4,1,0.338316,0.916802,[ 11 316] ; [  5 241],[  9.13089005 317.86910995] ; [  6.86910995 239.13089005],0
d5,1,0.404924,0.693654,[268  58] ; [207  37],[271.66666667  54.33333333] ; [203.33333333  40.66666667],0
n3,1,0.448292,0.574968,[50 18] ; [37 18],[48.09756098 19.90243902] ; [38.90243902 16.09756098],0
n4,1,0.502849,0.448919,[257  70] ; [186  58],[253.69702277  73.30297723] ; [189.30297723  54.69702277],0
v2,1,0.544071,0.368047,[176 135] ; [142  98],[179.48820327 131.51179673] ; [138.51179673 101.48820327],0
p11,1,0.544739,0.366827,[262  65] ; [192  54],[259.08900524  67.91099476] ; [194.91099476  51.08900524],0
b4,1,0.567975,0.326083,[193 134] ; [151  95],[196.31413613 130.68586387] ; [147.68586387  98.31413613],0
u3,1,0.583851,0.30005,[66 40] ; [36 18],[67.575 38.425] ; [34.425 19.575],0
b1,1,0.634106,0.226534,[126 201] ; [ 90 156],[123.26701571 203.73298429] ; [ 92.73298429 153.26701571],0
n5,1,0.769788,0.085646,[250  75] ; [191  54],[251.44736842  73.55263158] ; [189.55263158  55.44736842],0
s1,1,0.841863,0.039805,[ 11 312] ; [  9 233],[ 11.43362832 311.56637168] ; [  8.56637168 233.43362832],0
a8,1,0.922707,0.009414,[ 43 255] ; [ 33 191],[ 43.38697318 254.61302682] ; [ 32.61302682 191.38697318],0
p2,1,0.958213,0.002745,[274  51] ; [207  39],[273.77408056  51.22591944] ; [207.22591944  38.77408056],0
