Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,33.465745,[78 88] ; [62  9],[98.05907173 67.94092827] ; [41.94092827 29.05907173],1
p4,1,5e-06,21.039014,[ 63 104] ; [51 22],[79.325 87.675] ; [34.675 38.325],1
p8,1,1.1e-05,19.338314,[ 62 108] ; [49 24],[77.65432099 92.34567901] ; [33.34567901 39.65432099],1
s8,1,3.3e-05,17.221388,[ 41 129] ; [37 35],[ 54.79338843 115.20661157] ; [23.20661157 48.79338843],1
p5,1,4e-05,16.850383,[  8 161] ; [16 57],[ 16.76033058 152.23966942] ; [ 7.23966942 65.76033058],1
s7,1,0.000403,12.518029,[ 56 107] ; [41 28],[68.15086207 94.84913793] ; [28.84913793 40.15086207],1
p3,1,0.000976,10.872862,[ 57 113] ; [41 32],[ 68.55967078 101.44032922] ; [29.44032922 43.55967078],1
s6,1,0.002035,9.518035,[93 75] ; [53 16],[103.49367089  64.50632911] ; [42.50632911 26.49367089],0
p11,1,0.00437,8.123451,[117  53] ; [63 10],[125.92592593  44.07407407] ; [54.07407407 18.92592593],0
p2,1,0.005498,7.707807,[127  43] ; [66  7],[135.02057613  34.97942387] ; [57.97942387 15.02057613],0
s2,1,0.008831,6.856667,[ 68 102] ; [42 30],[77.27272727 92.72727273] ; [32.72727273 39.27272727],0
r3,1,0.018055,5.590811,[152  17] ; [72  1],[156.42975207  12.57024793] ; [67.57024793  5.42975207],0
n6,1,0.029375,4.745525,[123  45] ; [62 10],[129.5  38.5] ; [55.5 16.5],0
v2,1,0.032352,4.579757,[71 91] ; [43 30],[78.58723404 83.41276596] ; [35.41276596 37.58723404],0
s5,1,0.035494,4.421256,[ 44 121] ; [28 41],[ 50.76923077 114.23076923] ; [21.23076923 47.76923077],0
r4,1,0.037629,4.321698,[135  35] ; [66  7],[140.61728395  29.38271605] ; [60.38271605 12.61728395],0
v1,1,0.048471,3.893584,[71 94] ; [41 31],[77.97468354 87.02531646] ; [34.02531646 37.97468354],0
a2,1,0.054302,3.703386,[  6 164] ; [ 7 66],[  9.09465021 160.90534979] ; [ 3.90534979 69.09465021],0
n5,1,0.056552,3.635714,[104  63] ; [54 18],[110.40167364  56.59832636] ; [47.59832636 24.40167364],0
