Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,139.029498,[282  55] ; [114 184],[210.16062992 126.83937008] ; [185.83937008 112.16062992],1
p7,1,0.0,55.096799,[265  68] ; [148 140],[221.46376812 111.53623188] ; [191.53623188  96.46376812],1
p8,1,0.0,48.568559,[234  99] ; [125 168],[190.96964856 142.03035144] ; [168.03035144 124.96964856],1
p6,1,0.0,35.228861,[165 167] ; [ 79 218],[128.78855326 203.21144674] ; [115.21144674 181.78855326],1
p5,1,0.0,34.308887,[ 70 264] ; [ 15 283],[ 44.92088608 289.07911392] ; [ 40.07911392 257.92088608],1
p10,1,1e-06,23.338465,[313  21] ; [240  56],[293.17777778  40.82222222] ; [259.82222222  36.17777778],1
s7,1,3e-06,21.967753,[190 132] ; [117 175],[161. 161.] ; [146. 146.],1
p9,1,4.1e-05,16.812905,[316  19] ; [248  46],[300.38155803  34.61844197] ; [263.61844197  30.38155803],1
s8,1,4.6e-05,16.625214,[178 156] ; [111 188],[152.48973144 181.51026856] ; [136.51026856 162.48973144],1
n4,1,5.5e-05,16.281686,[297  40] ; [227  72],[277.65408805  59.34591195] ; [246.34591195  52.65408805],1
u1,1,0.000105,15.041971,[ 82 255] ; [ 37 263],[ 62.95604396 274.04395604] ; [ 56.04395604 243.95604396],1
n5,1,0.000221,13.642226,[292  44] ; [225  73],[273.99369085  62.00630915] ; [243.00630915  54.99369085],1
v3,1,0.000272,13.25725,[159 167] ; [ 99 190],[136.76097561 189.23902439] ; [121.23902439 167.76097561],1
v1,1,0.000347,12.796,[204 121] ; [142 151],[181.9579288 143.0420712] ; [164.0420712 128.9579288],1
a5,1,0.000461,12.267114,[271  66] ; [205  95],[251.82417582  85.17582418] ; [224.17582418  75.82417582],1
s5,1,0.001877,9.666356,[132 190] ; [ 84 206],[113.64705882 208.35294118] ; [102.35294118 187.64705882],0
b1,1,0.001945,9.600429,[130 207] ; [ 81 219],[111.62794349 225.37205651] ; [ 99.37205651 200.62794349],0
p1,1,0.00258,9.083229,[ 41 294] ; [ 16 282],[ 30.16587678 304.83412322] ; [ 26.83412322 271.16587678],0
p2,1,0.002709,8.993469,[302  33] ; [245  54],[289.02996845  45.97003155] ; [257.97003155  41.02996845],0
p12,1,0.003682,8.434545,[ 43 291] ; [ 18 280],[ 32.23734177 301.76265823] ; [ 28.76265823 269.23734177],0
v2,1,0.00531,7.770876,[208 119] ; [149 135],[191.06219313 135.93780687] ; [165.93780687 118.06219313],0
d5,1,0.006648,7.36572,[285  51] ; [229  71],[271.54716981  64.45283019] ; [242.45283019  57.54716981],0
s6,1,0.007827,7.072564,[238  90] ; [184 110],[222.53376206 105.46623794] ; [199.46623794  94.53376206],0
a2,1,0.011407,6.400836,[ 94 243] ; [ 58 242],[ 80.4144427 256.5855573] ; [ 71.5855573 228.4144427],0
s3,1,0.015906,5.813241,[199 132] ; [148 145],[184.06570513 146.93429487] ; [162.93429487 130.06570513],0
a3,1,0.016647,5.733227,[256  80] ; [203  97],[242.49056604  93.50943396] ; [216.50943396  83.49056604],0
s2,1,0.032386,4.577938,[182 151] ; [136 159],[168.62101911 164.37898089] ; [149.37898089 145.62101911],0
r2,1,0.035715,4.410659,[320  12] ; [275  22],[314.05405405  17.94594595] ; [280.94594595  16.05405405],0
