Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000123,14.742907,[ 3 44] ; [11 14],[ 9.13888889 37.86111111] ; [ 4.86111111 20.13888889],1
p3,1,0.001188,10.508936,[ 5 42] ; [11 14],[10.44444444 36.55555556] ; [ 5.55555556 19.44444444],0
s3,1,0.003929,8.316413,[11 33] ; [15 10],[16.57971014 27.42028986] ; [ 9.42028986 15.57971014],0
r3,1,0.004267,8.166433,[31 16] ; [24  1],[35.90277778 11.09722222] ; [19.09722222  5.90277778],0
p6,1,0.004492,8.073251,[ 4 42] ; [ 9 16],[ 8.42253521 37.57746479] ; [ 4.57746479 20.42253521],0
s8,1,0.008137,7.00304,[ 6 41] ; [10 15],[10.44444444 36.55555556] ; [ 5.55555556 19.44444444],0
s2,1,0.009257,6.772514,[10 36] ; [13 12],[14.90140845 31.09859155] ; [ 8.09859155 16.90140845],0
p10,1,0.01636,5.76372,[15 29] ; [16  9],[19.76811594 24.23188406] ; [11.23188406 13.76811594],0
v4,1,0.02926,4.752236,[30 17] ; [22  3],[33.94444444 13.05555556] ; [18.05555556  6.94444444],0
r4,1,0.034323,4.47852,[28 19] ; [21  4],[31.98611111 15.01388889] ; [17.01388889  7.98611111],0
p11,1,0.040558,4.194383,[22 25] ; [18  7],[26.11111111 20.88888889] ; [13.88888889 11.11111111],0
b3,1,0.059048,3.563937,[10 15] ; [ 2 14],[ 7.31707317 17.68292683] ; [ 4.68292683 11.31707317],0
b2,1,0.059048,3.563937,[10 15] ; [ 2 14],[ 7.31707317 17.68292683] ; [ 4.68292683 11.31707317],0
v2,1,0.070546,3.270281,[12 31] ; [12 12],[15.40298507 27.59701493] ; [ 8.59701493 15.40298507],0
r1,1,0.086249,2.943027,[24 23] ; [18  7],[27.41666667 19.58333333] ; [14.58333333 10.41666667],0
v1,1,0.109578,2.560296,[12 35] ; [11 14],[15.01388889 31.98611111] ; [ 7.98611111 17.01388889],0
p4,1,0.145537,2.118419,[ 8 39] ; [ 8 17],[10.44444444 36.55555556] ; [ 5.55555556 19.44444444],0
