Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,2.5e-05,17.734467,[21 18] ; [14 69],[11.18852459 27.81147541] ; [23.81147541 59.18852459],1
p6,1,0.001681,9.869063,[22 16] ; [23 59],[14.25 23.75] ; [30.75 51.25],0
v3,1,0.004226,8.184029,[22 14] ; [27 55],[14.94915254 21.05084746] ; [34.05084746 47.94915254],0
a3,1,0.020568,5.363012,[31  7] ; [50 33],[25.43801653 12.56198347] ; [55.56198347 27.43801653],0
s2,1,0.041041,4.174305,[13 26] ; [14 69],[ 8.63114754 30.36885246] ; [18.36885246 64.63114754],0
a8,1,0.050511,3.824429,[ 7 25] ; [ 6 67],[ 3.96190476 28.03809524] ; [ 9.03809524 63.96190476],0
b3,1,0.069549,3.293642,[15 12] ; [19 36],[11.19512195 15.80487805] ; [22.80487805 32.19512195],0
b2,1,0.069549,3.293642,[15 12] ; [19 36],[11.19512195 15.80487805] ; [22.80487805 32.19512195],0
u1,1,0.075593,3.157197,[ 9 30] ; [ 9 74],[ 5.75409836 33.24590164] ; [12.24590164 70.75409836],0
p7,1,0.105543,2.619728,[33  6] ; [59 24],[29.40983607  9.59016393] ; [62.59016393 20.40983607],0
s3,1,0.110612,2.545455,[15 24] ; [20 62],[11.28099174 27.71900826] ; [23.71900826 58.28099174],0
r1,1,0.154068,2.031501,[32  7] ; [58 25],[28.7704918 10.2295082] ; [61.2295082 21.7704918],0
p1,1,0.172339,1.862481,[ 3 36] ; [14 69],[ 5.43442623 33.56557377] ; [11.56557377 71.43442623],0
v2,1,0.176371,1.827944,[26 12] ; [46 37],[22.61157025 15.38842975] ; [49.38842975 33.61157025],0
a2,1,0.188811,1.726868,[10 29] ; [13 70],[ 7.35245902 31.64754098] ; [15.64754098 67.35245902],0
d4,1,0.218522,1.514049,[33  6] ; [62 21],[30.36885246  8.63114754] ; [64.63114754 18.36885246],0
p2,1,0.266877,1.232728,[35  4] ; [68 15],[32.92622951  6.07377049] ; [70.07377049 12.92622951],0
p4,1,0.285678,1.13988,[30  9] ; [56 27],[27.49180328 11.50819672] ; [58.50819672 24.49180328],0
n1,1,0.291699,1.111765,[2 2] ; [ 4 13],[1.14285714 2.85714286] ; [ 4.85714286 12.14285714],0
v4,1,0.301507,1.067518,[38  1] ; [77  6],[36.76229508  2.23770492] ; [78.23770492  4.76229508],0
p12,1,0.331372,0.94353,[ 3 36] ; [ 3 80],[ 1.91803279 37.08196721] ; [ 4.08196721 78.91803279],0
p10,1,0.33807,0.917736,[33  6] ; [64 19],[31.00819672  7.99180328] ; [65.99180328 17.00819672],0
d3,1,0.386611,0.749574,[28 11] ; [53 30],[25.89344262 13.10655738] ; [55.10655738 27.89344262],0
p5,1,0.419698,0.651161,[ 5 33] ; [ 7 76],[ 3.76859504 34.23140496] ; [ 8.23140496 74.76859504],0
r4,1,0.421321,0.646629,[35  4] ; [70 13],[33.56557377  5.43442623] ; [71.43442623 11.56557377],0
s5,1,0.44488,0.583663,[ 8 29] ; [13 69],[ 6.52941176 30.47058824] ; [14.47058824 67.52941176],0
a4,1,0.510541,0.432959,[17 22] ; [31 52],[15.3442623 23.6557377] ; [32.6557377 50.3442623],0
s4,1,0.5697,0.323185,[ 4 35] ; [ 6 77],[ 3.19672131 35.80327869] ; [ 6.80327869 76.19672131],0
a7,1,0.587385,0.294447,[30  9] ; [60 23],[28.7704918 10.2295082] ; [61.2295082 21.7704918],0
b1,1,0.621747,0.24342,[16 23] ; [38 45],[17.26229508 21.73770492] ; [36.73770492 46.26229508],0
p8,1,0.682736,0.167062,[25 14] ; [50 33],[23.97540984 15.02459016] ; [51.02459016 31.97540984],0
u3,1,0.684204,0.165431,[5 3] ; [18 15],[4.48780488 3.51219512] ; [18.51219512 14.48780488],0
a1,1,0.694096,0.154687,[ 2 37] ; [ 3 80],[ 1.59836066 37.40163934] ; [ 3.40163934 79.59836066],0
a6,1,0.706759,0.141536,[29 10] ; [59 24],[28.13114754 10.86885246] ; [59.86885246 23.13114754],0
r3,1,0.726325,0.122513,[36  3] ; [75  8],[35.48360656  3.51639344] ; [75.51639344  7.48360656],0
n3,1,0.736152,0.113538,[3 1] ; [14  3],[3.23809524 0.76190476] ; [13.76190476  3.23809524],0
d5,1,0.739358,0.110692,[29 10] ; [64 19],[29.7295082  9.2704918] ; [63.2704918 19.7295082],0
p9,1,0.742723,0.107748,[32  7] ; [66 17],[31.32786885  7.67213115] ; [66.67213115 16.32786885],0
v1,1,0.756896,0.095827,[22 16] ; [45 37],[21.21666667 16.78333333] ; [45.78333333 36.21666667],0
b4,1,0.773089,0.083138,[21 18] ; [47 36],[21.73770492 17.26229508] ; [46.26229508 36.73770492],0
n5,1,0.810322,0.057605,[29 10] ; [60 23],[28.45081967 10.54918033] ; [60.54918033 22.45081967],0
n6,1,0.815213,0.054619,[33  6] ; [68 14],[32.55371901  6.44628099] ; [68.44628099 13.55371901],0
u2,1,0.817079,0.053502,[4 4] ; [15 18],[3.70731707 4.29268293] ; [15.29268293 17.70731707],0
d1,1,0.858377,0.031841,[20 19] ; [44 39],[20.45901639 18.54098361] ; [43.54098361 39.45901639],0
p11,1,0.882707,0.021768,[32  7] ; [69 14],[32.28688525  6.71311475] ; [68.71311475 14.28688525],0
r2,1,0.889274,0.019383,[36  3] ; [76  7],[35.80327869  3.19672131] ; [76.19672131  6.80327869],0
a5,1,0.91932,0.01026,[29 10] ; [61 22],[28.7704918 10.2295082] ; [61.2295082 21.7704918],0
b5,1,0.931375,0.007416,[21 18] ; [44 39],[20.77868852 18.22131148] ; [44.22131148 38.77868852],0
d2,1,0.934749,0.006703,[16 23] ; [33 49],[15.79338843 23.20661157] ; [33.20661157 48.79338843],0
n2,1,0.950458,0.00386,[3 1] ; [13  4],[3.04761905 0.95238095] ; [12.95238095  4.04761905],0
s1,1,0.959027,0.002639,[ 1 38] ; [ 2 81],[ 0.95901639 38.04098361] ; [ 2.04098361 80.95901639],0
n4,1,0.986791,0.000274,[32  7] ; [68 15],[31.96721311  7.03278689] ; [68.03278689 14.96721311],0
