Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.788947,[24 29] ; [53  6],[36.4375 16.5625] ; [40.5625 18.4375],1
v3,1,0.00038,12.628626,[ 4 48] ; [20 35],[11.6635514 40.3364486] ; [12.3364486 42.6635514],1
v2,1,0.001066,10.709695,[ 7 44] ; [23 31],[14.57142857 36.42857143] ; [15.42857143 38.57142857],0
s6,1,0.00208,9.477157,[17 36] ; [35 22],[25.05454545 27.94545455] ; [26.94545455 30.05454545],0
r2,1,0.003287,8.641099,[37 16] ; [54  5],[43.0625  9.9375] ; [47.9375 11.0625],0
a5,1,0.006106,7.518744,[16 37] ; [33 26],[23.1875 29.8125] ; [25.8125 33.1875],0
r3,1,0.009251,6.773769,[36 17] ; [52  7],[41.64285714 11.35714286] ; [46.35714286 12.64285714],0
a7,1,0.010055,6.625166,[19 33] ; [36 23],[25.76576577 26.23423423] ; [29.23423423 29.76576577],0
s5,1,0.011179,6.436672,[ 7 46] ; [19 37],[12.64220183 40.35779817] ; [13.35779817 42.64220183],0
v4,1,0.014712,5.950645,[40 12] ; [55  4],[44.5045045  7.4954955] ; [50.4954955  8.5045045],0
p3,1,0.015778,5.827444,[13 40] ; [27 31],[19.0990991 33.9009009] ; [20.9009009 37.0990991],0
p10,1,0.027032,4.888777,[24 26] ; [40 18],[29.62962963 20.37037037] ; [34.37037037 23.62962963],0
a3,1,0.036376,4.379406,[17 36] ; [30 28],[22.44144144 30.55855856] ; [24.55855856 33.44144144],0
n4,1,0.045127,4.0139,[28 25] ; [42 17],[33.125 19.875] ; [36.875 22.125],0
p11,1,0.045169,4.012309,[29 24] ; [43 16],[34.07142857 18.92857143] ; [37.92857143 21.07142857],0
u3,1,0.051075,3.80582,[ 9 27] ; [14 15],[12.73846154 23.26153846] ; [10.26153846 18.73846154],0
n2,1,0.05659,3.634615,[10 11] ; [16  5],[13.  8.] ; [13.  8.],0
p4,1,0.10386,2.645246,[18 35] ; [29 30],[22.24107143 30.75892857] ; [24.75892857 34.24107143],0
s7,1,0.116597,2.462449,[12 39] ; [20 33],[15.69230769 35.30769231] ; [16.30769231 36.69230769],0
p5,1,0.123052,2.378044,[ 2 49] ; [ 7 51],[ 4.21100917 46.78899083] ; [ 4.78899083 53.21100917],0
s2,1,0.139396,2.184613,[14 39] ; [23 35],[17.66666667 35.33333333] ; [19.33333333 38.66666667],0
s8,1,0.140422,2.173333,[10 43] ; [18 40],[13.36936937 39.63063063] ; [14.63063063 43.36936937],0
n5,1,0.160081,1.973456,[34 19] ; [45 14],[37.38392857 15.61607143] ; [41.61607143 17.38392857],0
b5,1,0.185245,1.755037,[30 23] ; [26 33],[26.5 26.5] ; [29.5 29.5],0
d1,1,0.210617,1.567181,[ 1 52] ; [ 4 55],[ 2.36607143 50.63392857] ; [ 2.63392857 56.36607143],0
s3,1,0.214086,1.543581,[19 33] ; [28 30],[22.21818182 29.78181818] ; [24.78181818 33.21818182],0
d3,1,0.23717,1.397337,[ 9 42] ; [16 43],[11.59090909 39.40909091] ; [13.40909091 45.59090909],0
n6,1,0.324261,0.971683,[36 17] ; [45 14],[38.33035714 14.66964286] ; [42.66964286 16.33035714],0
p9,1,0.363791,0.824762,[30 20] ; [39 18],[32.24299065 17.75700935] ; [36.75700935 20.24299065],0
p12,1,0.366456,0.815645,[ 3 50] ; [ 6 52],[ 4.2972973 48.7027027] ; [ 4.7027027 53.2972973],0
n1,1,0.392919,0.72989,[ 6 14] ; [ 9 12],[ 7.31707317 12.68292683] ; [ 7.68292683 13.31707317],0
d5,1,0.420101,0.650033,[19 33] ; [26 33],[21.08108108 30.91891892] ; [23.91891892 35.08108108],0
p8,1,0.463193,0.538168,[21 31] ; [27 30],[22.89908257 29.10091743] ; [25.10091743 31.89908257],0
s4,1,0.473272,0.514327,[ 9 44] ; [13 45],[10.5045045 42.4954955] ; [11.4954955 46.5045045],0
p7,1,0.480426,0.497895,[27 25] ; [34 24],[28.83636364 23.16363636] ; [32.16363636 25.83636364],0
a2,1,0.480552,0.49761,[ 2 51] ; [ 4 55],[ 2.83928571 50.16071429] ; [ 3.16071429 55.83928571],0
a1,1,0.561285,0.337484,[ 3 50] ; [ 2 57],[ 2.36607143 50.63392857] ; [ 2.63392857 56.36607143],0
d2,1,0.588356,0.29292,[14 39] ; [13 46],[12.77678571 40.22321429] ; [14.22321429 44.77678571],0
a6,1,0.622934,0.241765,[29 24] ; [35 24],[30.28571429 22.71428571] ; [33.71428571 25.28571429],0
b1,1,0.622934,0.241765,[24 29] ; [24 35],[22.71428571 30.28571429] ; [25.28571429 33.71428571],0
a8,1,0.626871,0.236328,[ 6 44] ; [ 5 50],[ 5.23809524 44.76190476] ; [ 5.76190476 49.23809524],0
b2,1,0.653135,0.20197,[ 7 22] ; [ 6 25],[ 6.28333333 22.71666667] ; [ 6.71666667 24.28333333],0
b3,1,0.653135,0.20197,[ 7 22] ; [ 6 25],[ 6.28333333 22.71666667] ; [ 6.71666667 24.28333333],0
a4,1,0.67879,0.171492,[10 43] ; [13 46],[10.88392857 42.11607143] ; [12.11607143 46.88392857],0
s1,1,0.707839,0.140445,[ 2 51] ; [ 3 54],[ 2.40909091 50.59090909] ; [ 2.59090909 54.40909091],0
b4,1,0.712554,0.135739,[26 27] ; [31 28],[26.97321429 26.02678571] ; [30.02678571 28.97321429],0
u2,1,0.714437,0.133885,[14 22] ; [10 19],[13.29230769 22.70769231] ; [10.70769231 18.29230769],0
p2,1,0.82202,0.050601,[36 16] ; [42 17],[36.54054054 15.45945946] ; [41.45945946 17.54054054],0
n3,1,0.905829,0.013995,[14  7] ; [13  6],[14.175  6.825] ; [12.825  6.175],0
p1,1,0.922333,0.009505,[ 5 47] ; [ 6 53],[ 5.15315315 46.84684685] ; [ 5.84684685 53.15315315],0
p6,1,0.937855,0.006079,[14 38] ; [16 42],[14.18181818 37.81818182] ; [15.81818182 42.18181818],0
