Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,34.067661,[12 33] ; [59 14],[27.07627119 17.92372881] ; [43.92372881 29.07627119],1
d2,1,0.015558,5.852168,[12 33] ; [35 36],[18.23275862 26.76724138] ; [28.76724138 42.23275862],0
p6,1,0.01925,5.478661,[ 3 40] ; [17 53],[ 7.61061947 35.38938053] ; [12.38938053 57.61061947],0
s8,1,0.020489,5.369716,[ 4 41] ; [19 53],[ 8.84615385 36.15384615] ; [14.15384615 57.84615385],0
a7,1,0.020869,5.337697,[28 17] ; [29 43],[21.92307692 23.07692308] ; [35.07692308 36.92307692],0
s7,1,0.021192,5.310955,[ 6 36] ; [23 44],[11.17431193 30.82568807] ; [17.82568807 49.17431193],0
p10,1,0.03447,4.471236,[17 26] ; [42 28],[22.45132743 20.54867257] ; [36.54867257 33.45132743],0
a5,1,0.039699,4.23072,[19 26] ; [45 28],[24.40677966 20.59322034] ; [39.59322034 33.40677966],0
a3,1,0.052818,3.749678,[22 22] ; [49 23],[26.93103448 17.06896552] ; [44.06896552 27.93103448],0
v3,1,0.061256,3.503041,[ 7 37] ; [23 50],[11.28205128 32.71794872] ; [18.71794872 54.28205128],0
n1,1,0.067361,3.346173,[ 4 16] ; [16 20],[ 7.14285714 12.85714286] ; [12.85714286 23.14285714],0
n2,1,0.072703,3.220915,[ 9 11] ; [25 11],[12.14285714  7.85714286] ; [21.85714286 14.14285714],0
a1,1,0.073401,3.205272,[ 2 43] ; [11 62],[ 4.95762712 40.04237288] ; [ 8.04237288 64.95762712],0
p5,1,0.103886,2.644849,[ 2 42] ; [10 61],[ 4.59130435 39.40869565] ; [ 7.40869565 63.59130435],0
p9,1,0.108381,2.577674,[22 22] ; [45 24],[26.08849558 17.91150442] ; [40.91150442 28.08849558],0
r2,1,0.136813,2.213439,[21 21] ; [45 25],[24.75 17.25] ; [41.25 28.75],0
r3,1,0.169393,1.888303,[29 16] ; [36 34],[25.43478261 19.56521739] ; [39.56521739 30.43478261],0
n3,1,0.186806,1.742628,[12  7] ; [16 20],[9.67272727 9.32727273] ; [18.32727273 17.67272727],0
p2,1,0.200981,1.635234,[28 16] ; [36 34],[24.70175439 19.29824561] ; [39.29824561 30.70175439],0
d1,1,0.202249,1.62606,[15 30] ; [33 40],[18.30508475 26.69491525] ; [29.69491525 43.30508475],0
n6,1,0.24852,1.331604,[23 22] ; [44 27],[25.99137931 19.00862069] ; [41.00862069 29.99137931],0
s5,1,0.250919,1.318182,[ 9 35] ; [ 9 63],[ 6.82758621 37.17241379] ; [11.17241379 60.82758621],0
s2,1,0.251009,1.317681,[ 9 36] ; [21 50],[11.63793103 33.36206897] ; [18.36206897 52.63793103],0
d4,1,0.288555,1.126349,[33 12] ; [46 26],[30.38461538 14.61538462] ; [48.61538462 23.38461538],0
b5,1,0.299185,1.077822,[26 19] ; [35 38],[23.26271186 21.73728814] ; [37.73728814 35.26271186],0
u1,1,0.306475,1.045806,[ 2 43] ; [ 7 66],[ 3.43220339 41.56779661] ; [ 5.56779661 67.43220339],0
a6,1,0.315597,1.007108,[21 24] ; [41 32],[23.6440678 21.3559322] ; [38.3559322 34.6440678],0
p1,1,0.341257,0.905704,[ 3 41] ; [ 9 64],[ 4.51282051 39.48717949] ; [ 7.48717949 65.51282051],0
p11,1,0.343313,0.898021,[20 25] ; [39 34],[22.5 22.5] ; [36.5 36.5],0
v4,1,0.354469,0.857395,[28 15] ; [40 31],[25.64912281 17.35087719] ; [42.35087719 28.64912281],0
u2,1,0.359466,0.839757,[10 13] ; [ 7 16],[ 8.5 14.5] ; [ 8.5 14.5],0
d3,1,0.380438,0.769287,[25 20] ; [34 38],[22.69230769 22.30769231] ; [36.30769231 35.69230769],0
b2,1,0.408911,0.681965,[ 7 17] ; [18 28],[ 8.57142857 15.42857143] ; [16.42857143 29.57142857],0
b3,1,0.408911,0.681965,[ 7 17] ; [18 28],[ 8.57142857 15.42857143] ; [16.42857143 29.57142857],0
d5,1,0.432466,0.616191,[27 18] ; [49 24],[28.98305085 16.01694915] ; [47.01694915 25.98305085],0
u3,1,0.450475,0.569457,[ 7 16] ; [ 5 19],[ 5.87234043 17.12765957] ; [ 6.12765957 17.87234043],0
s1,1,0.474259,0.512035,[ 4 41] ; [ 4 69],[ 3.05084746 41.94915254] ; [ 4.94915254 68.05084746],0
v1,1,0.513532,0.426863,[18 25] ; [25 45],[16.36283186 26.63716814] ; [26.63716814 43.36283186],0
a2,1,0.54193,0.371975,[ 5 40] ; [11 62],[ 6.10169492 38.89830508] ; [ 9.89830508 63.10169492],0
p12,1,0.564515,0.331947,[ 1 44] ; [ 3 68],[ 1.55172414 43.44827586] ; [ 2.44827586 68.55172414],0
a4,1,0.579098,0.307695,[14 31] ; [26 46],[15.38461538 29.61538462] ; [24.61538462 47.38461538],0
r1,1,0.600803,0.273787,[15 30] ; [21 52],[13.72881356 31.27118644] ; [22.27118644 50.72881356],0
a8,1,0.609643,0.260696,[ 2 39] ; [ 5 63],[ 2.63302752 38.36697248] ; [ 4.36697248 63.63302752],0
b4,1,0.650528,0.205235,[29 16] ; [44 29],[27.83898305 17.16101695] ; [45.16101695 27.83898305],0
p8,1,0.674886,0.17594,[13 32] ; [18 53],[12.02586207 32.97413793] ; [18.97413793 52.02586207],0
p3,1,0.689483,0.159646,[12 32] ; [17 54],[11.09565217 32.90434783] ; [17.90434783 53.09565217],0
p7,1,0.820957,0.051218,[16 28] ; [24 46],[15.43859649 28.56140351] ; [24.56140351 45.43859649],0
s3,1,0.839197,0.041177,[14 28] ; [25 46],[14.49557522 27.50442478] ; [24.50442478 46.49557522],0
p4,1,0.846545,0.037453,[16 29] ; [24 47],[15.51724138 29.48275862] ; [24.48275862 46.51724138],0
s6,1,0.924866,0.008894,[14 31] ; [23 49],[14.23076923 30.76923077] ; [22.76923077 49.23076923],0
v2,1,0.931893,0.007304,[17 27] ; [28 43],[17.2173913 26.7826087] ; [27.7826087 43.2173913],0
b1,1,0.935659,0.006517,[25 20] ; [40 33],[24.78813559 20.21186441] ; [40.21186441 32.78813559],0
