Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,54.02702,[316  64] ; [30 40],[292.17777778  87.82222222] ; [53.82222222 16.17777778],1
n4,1,0.0,44.461353,[330  51] ; [37 33],[310.03769401  70.96230599] ; [56.96230599 13.03769401],1
p11,1,1.3e-05,19.011067,[316  65] ; [42 28],[302.4345898  78.5654102] ; [55.5654102 14.4345898],1
p10,1,1.7e-05,18.516833,[318  60] ; [42 26],[305.11210762  72.88789238] ; [54.88789238 13.11210762],1
p9,1,0.000162,14.226865,[326  47] ; [48 21],[315.61538462  57.38461538] ; [58.38461538 10.61538462],1
r4,1,0.000211,13.726977,[350  31] ; [54 16],[341.29490022  39.70509978] ; [62.70509978  7.29490022],1
p2,1,0.000941,10.940792,[323  56] ; [46 21],[313.56726457  65.43273543] ; [55.43273543 11.56726457],1
p6,1,0.000998,10.831543,[145 232] ; [11 53],[133.36054422 243.63945578] ; [22.63945578 41.36054422],1
s7,1,0.001018,10.79382,[192 171] ; [20 45],[179.80373832 183.19626168] ; [32.19626168 32.80373832],0
v4,1,0.002,9.549711,[365  15] ; [60  9],[359.68819599  20.31180401] ; [65.31180401  3.68819599],0
r3,1,0.00208,9.477699,[367  12] ; [62  8],[362.11804009  16.88195991] ; [66.88195991  3.11804009],0
v3,1,0.002173,9.397034,[173 189] ; [17 46],[161.83529412 200.16470588] ; [28.16470588 34.83529412],0
p4,1,0.002653,9.031952,[245 133] ; [31 37],[233.91928251 144.08071749] ; [42.08071749 25.91928251],0
p3,1,0.003698,8.42638,[203 176] ; [23 44],[192.04932735 186.95067265] ; [33.95067265 33.04932735],0
p8,1,0.004488,8.075008,[208 167] ; [25 43],[197.23476298 177.76523702] ; [35.76523702 32.23476298],0
s8,1,0.013189,6.143514,[185 193] ; [23 47],[175.5 202.5] ; [32.5 37.5],0
u1,1,0.015487,5.860259,[107 274] ; [10 60],[ 98.84035477 282.15964523] ; [18.15964523 51.84035477],0
a8,1,0.018066,5.589735,[ 55 281] ; [ 3 59],[ 48.96482412 287.03517588] ; [ 9.03517588 52.96482412],0
p7,1,0.029076,4.763133,[238 133] ; [33 33],[230.07093822 140.92906178] ; [40.92906178 25.07093822],0
s5,1,0.03596,4.398995,[125 244] ; [14 53],[117.63990826 251.36009174] ; [21.36009174 45.63990826],0
s1,1,0.045935,3.983982,[  7 370] ; [ 4 63],[  9.34009009 367.65990991] ; [ 1.65990991 65.34009009],0
s2,1,0.049519,3.857687,[196 181] ; [27 42],[188.5 188.5] ; [34.5 34.5],0
v1,1,0.055056,3.680403,[214 154] ; [31 37],[206.78899083 161.21100917] ; [38.21100917 29.78899083],0
p12,1,0.059464,3.552275,[ 38 341] ; [ 2 66],[ 33.91498881 345.08501119] ; [ 6.08501119 61.91498881],0
b3,1,0.066099,3.377325,[106 142] ; [13 33],[100.38095238 147.61904762] ; [18.61904762 27.38095238],0
b2,1,0.066099,3.377325,[106 142] ; [13 33],[100.38095238 147.61904762] ; [18.61904762 27.38095238],0
s6,1,0.103213,2.655176,[242 133] ; [38 32],[235.95505618 139.04494382] ; [44.04494382 25.95505618],0
b1,1,0.109363,2.563401,[141 240] ; [33 37],[146.99334812 234.00665188] ; [27.00665188 42.99334812],0
