Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.0,27.692825,[35 28] ; [57  2],[47.50819672 15.49180328] ; [44.49180328 14.50819672],1
v3,1,0.11622,2.467532,[13 50] ; [19 38],[16.8 46.2] ; [15.2 41.8],0
a7,1,0.172502,1.861068,[33 31] ; [37 21],[36.72131148 27.27868852] ; [33.27868852 24.72131148],0
d2,1,0.18765,1.735973,[28 35] ; [19 39],[24.47107438 38.52892562] ; [22.52892562 35.47107438],0
p3,1,0.191539,1.705738,[10 53] ; [15 44],[12.90983607 50.09016393] ; [12.09016393 46.90983607],0
n1,1,0.218142,1.516555,[ 6 23] ; [ 7 12],[ 7.85416667 21.14583333] ; [ 5.14583333 13.85416667],0
s4,1,0.268806,1.222829,[12 52] ; [16 43],[14.56910569 49.43089431] ; [13.43089431 45.56910569],0
n3,1,0.295101,1.096201,[16 13] ; [14  6],[17.75510204 11.24489796] ; [12.24489796  7.75510204],0
a6,1,0.307734,1.040377,[31 33] ; [34 25],[33.82113821 30.17886179] ; [31.17886179 27.82113821],0
d4,1,0.332672,0.93847,[38 26] ; [40 19],[40.58536585 23.41463415] ; [37.41463415 21.58536585],0
s1,1,0.358669,0.842549,[ 3 61] ; [ 1 57],[ 2.09836066 61.90163934] ; [ 1.90163934 56.09836066],0
a4,1,0.405184,0.692886,[15 48] ; [18 41],[17.04098361 45.95901639] ; [15.95901639 43.04098361],0
d3,1,0.423267,0.641227,[28 35] ; [30 28],[30.19834711 32.80165289] ; [27.80165289 30.19834711],0
a5,1,0.438383,0.600512,[27 37] ; [29 30],[29.13821138 34.86178862] ; [26.86178862 32.13821138],0
p12,1,0.520595,0.412713,[ 1 62] ; [ 2 57],[ 1.54918033 61.45081967] ; [ 1.45081967 57.54918033],0
a8,1,0.527306,0.399581,[ 5 55] ; [ 3 53],[ 4.13793103 55.86206897] ; [ 3.86206897 52.13793103],0
v1,1,0.545425,0.365577,[16 43] ; [19 40],[17.5 41.5] ; [17.5 41.5],0
s7,1,0.560513,0.338817,[14 47] ; [16 42],[15.37815126 45.62184874] ; [14.62184874 43.37815126],0
b3,1,0.584076,0.299691,[15 21] ; [12 22],[13.88571429 22.11428571] ; [13.11428571 20.88571429],0
b2,1,0.584076,0.299691,[15 21] ; [12 22],[13.88571429 22.11428571] ; [13.11428571 20.88571429],0
u2,1,0.584218,0.299465,[10 18] ; [12 16],[11. 17.] ; [11. 17.],0
n5,1,0.58882,0.292192,[41 23] ; [35 24],[39.54471545 24.45528455] ; [36.45528455 22.54471545],0
d1,1,0.609713,0.260593,[20 44] ; [21 38],[21.33333333 42.66666667] ; [19.66666667 39.33333333],0
a2,1,0.645585,0.211512,[ 7 57] ; [ 5 54],[ 6.24390244 57.75609756] ; [ 5.75609756 53.24390244],0
b4,1,0.717746,0.130663,[37 27] ; [36 23],[37.98373984 26.01626016] ; [35.01626016 23.98373984],0
a3,1,0.73856,0.111396,[35 28] ; [31 28],[34.08196721 28.91803279] ; [31.91803279 27.08196721],0
u1,1,0.780488,0.077664,[ 4 60] ; [ 3 56],[ 3.64227642 60.35772358] ; [ 3.35772358 55.64227642],0
v2,1,0.800132,0.064098,[20 43] ; [19 37],[20.64705882 42.35294118] ; [18.35294118 37.64705882],0
n4,1,0.84416,0.038642,[38 26] ; [34 25],[37.46341463 26.53658537] ; [34.53658537 24.46341463],0
p1,1,0.888512,0.019652,[ 8 55] ; [ 7 52],[ 7.74590164 55.25409836] ; [ 7.25409836 51.74590164],0
p5,1,0.946811,0.00445,[ 2 61] ; [ 2 57],[ 2.06557377 60.93442623] ; [ 1.93442623 57.06557377],0
