Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.006424,7.427284,[73 23] ; [2 5],[69.90291262 26.09708738] ; [5.09708738 1.90291262],0
p5,1,0.007781,7.083252,[ 4 92] ; [2 5],[ 5.59223301 90.40776699] ; [0.40776699 6.59223301],0
r2,1,0.020295,5.386349,[84 11] ; [4 3],[81.96078431 13.03921569] ; [6.03921569 0.96078431],0
v4,1,0.034541,4.467701,[89  6] ; [5 2],[87.54901961  7.45098039] ; [6.45098039 0.54901961],0
a6,1,0.040213,4.208895,[65 32] ; [2 5],[62.49038462 34.50961538] ; [4.50961538 2.49038462],0
d5,1,0.061977,3.483672,[73 24] ; [3 4],[70.88461538 26.11538462] ; [5.11538462 1.88461538],0
p10,1,0.077345,3.119829,[71 25] ; [3 4],[68.97087379 27.02912621] ; [5.02912621 1.97087379],0
n4,1,0.148681,2.085728,[55 42] ; [2 5],[53.16346154 43.83653846] ; [3.83653846 3.16346154],0
s2,1,0.153069,2.0414,[40 56] ; [1 6],[38.21359223 57.78640777] ; [2.78640777 4.21359223],0
a2,1,0.183091,1.772354,[11 86] ; [2 5],[12.125 84.875] ; [0.875 6.125],0
a5,1,0.217173,1.522952,[64 33] ; [3 4],[62.49038462 34.50961538] ; [4.50961538 2.49038462],0
p4,1,0.240024,1.380451,[49 46] ; [2 5],[47.5 47.5] ; [3.5 3.5],0
a7,1,0.241109,1.374101,[63 34] ; [3 4],[61.55769231 35.44230769] ; [4.44230769 2.55769231],0
d4,1,0.258572,1.276387,[74 23] ; [4 3],[72.75 24.25] ; [5.25 1.75],0
b5,1,0.261479,1.260912,[63 34] ; [6 1],[64.35576923 32.64423077] ; [4.64423077 2.35576923],0
b1,1,0.262025,1.258027,[48 49] ; [5 2],[49.43269231 47.56730769] ; [3.56730769 3.43269231],0
s4,1,0.269914,1.217185,[13 84] ; [2 5],[13.99038462 83.00961538] ; [1.00961538 5.99038462],0
d1,1,0.360236,0.83707,[45 52] ; [2 5],[43.83653846 53.16346154] ; [3.16346154 3.83653846],0
b4,1,0.387719,0.746084,[53 44] ; [5 2],[54.09615385 42.90384615] ; [3.90384615 3.09615385],0
s7,1,0.451009,0.568116,[32 60] ; [3 3],[32.85714286 59.14285714] ; [2.14285714 3.85714286],0
v3,1,0.488441,0.47996,[24 68] ; [1 6],[23.23232323 68.76767677] ; [1.76767677 5.23232323],0
s6,1,0.510646,0.432742,[54 43] ; [3 4],[53.16346154 43.83653846] ; [3.83653846 3.16346154],0
a4,1,0.512527,0.428905,[30 67] ; [3 4],[30.77884615 66.22115385] ; [2.22115385 4.77884615],0
s3,1,0.542832,0.370316,[52 43] ; [3 4],[51.2254902 43.7745098] ; [3.7745098 3.2254902],0
n3,1,0.547947,0.361008,[19  8] ; [1 1],[18.62068966  8.37931034] ; [1.37931034 0.62068966],0
s8,1,0.577581,0.310162,[38 59] ; [2 5],[37.30769231 59.69230769] ; [2.69230769 4.30769231],0
p2,1,0.588323,0.292971,[76 19] ; [5 2],[75.44117647 19.55882353] ; [5.55882353 1.44117647],0
d2,1,0.635072,0.225245,[33 64] ; [3 4],[33.57692308 63.42307692] ; [2.42307692 4.57692308],0
v2,1,0.673955,0.177011,[46 44] ; [3 4],[45.46391753 44.53608247] ; [3.53608247 3.46391753],0
a3,1,0.676971,0.173556,[63 34] ; [4 3],[62.49038462 34.50961538] ; [4.50961538 2.49038462],0
b2,1,0.698123,0.150432,[16 41] ; [1 4],[15.62903226 41.37096774] ; [1.37096774 3.62903226],0
b3,1,0.698123,0.150432,[16 41] ; [1 4],[15.62903226 41.37096774] ; [1.37096774 3.62903226],0
s5,1,0.71325,0.135052,[19 76] ; [1 6],[18.62745098 76.37254902] ; [1.37254902 5.62745098],0
p9,1,0.720893,0.127639,[75 22] ; [5 2],[74.61538462 22.38461538] ; [5.38461538 1.61538462],0
v1,1,0.819856,0.051861,[44 49] ; [3 4],[43.71 49.29] ; [3.29 3.71],0
p6,1,0.833933,0.043958,[23 69] ; [2 5],[23.23232323 68.76767677] ; [1.76767677 5.23232323],0
d3,1,0.847341,0.037061,[59 38] ; [4 3],[58.75961538 38.24038462] ; [4.24038462 2.75961538],0
p8,1,0.859376,0.031389,[44 51] ; [3 4],[43.7745098 51.2254902] ; [3.2254902 3.7745098],0
n5,1,0.878695,0.023294,[44 52] ; [3 4],[43.80582524 52.19417476] ; [3.19417476 3.80582524],0
u3,1,0.886721,0.020293,[24 10] ; [2 1],[23.89189189 10.10810811] ; [2.10810811 0.89189189],0
p7,1,0.915348,0.011299,[58 35] ; [3 2],[57.8877551 35.1122449] ; [3.1122449 1.8877551],0
