Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,30.379716,[18 36] ; [86 25],[34.03636364 19.96363636] ; [69.96363636 41.03636364],1
a6,1,0.000155,14.315687,[21 33] ; [78 34],[32.20481928 21.79518072] ; [66.79518072 45.20481928],1
d1,1,0.000179,14.035397,[11 43] ; [57 55],[22.12048193 31.87951807] ; [45.87951807 66.12048193],1
d4,1,0.000657,11.606562,[31 22] ; [93 19],[39.83030303 13.16969697] ; [84.16969697 27.83030303],1
p2,1,0.001111,10.632548,[26 28] ; [82 29],[35.34545455 18.65454545] ; [72.65454545 38.34545455],0
d5,1,0.001346,10.278133,[27 27] ; [84 28],[36.10843373 17.89156627] ; [74.89156627 37.10843373],0
s6,1,0.002804,8.930687,[16 36] ; [62 49],[24.88343558 27.11656442] ; [53.11656442 57.88343558],0
p10,1,0.009937,6.646179,[27 26] ; [78 31],[34.35185185 18.64814815] ; [70.64814815 38.35185185],0
r3,1,0.010696,6.515176,[42 12] ; [102   9],[47.12727273  6.87272727] ; [96.87272727 14.12727273],0
n5,1,0.014212,6.011621,[26 27] ; [33 79],[18.95151515 34.04848485] ; [40.04848485 71.95151515],0
s7,1,0.023154,5.156943,[ 7 43] ; [34 76],[12.8125 37.1875] ; [28.1875 81.8125],0
p9,1,0.023735,5.113929,[30 22] ; [82 27],[36.17391304 15.82608696] ; [75.82608696 33.17391304],0
p8,1,0.028567,4.793545,[12 42] ; [43 66],[18.2208589 35.7791411] ; [36.7791411 72.2208589],0
r1,1,0.031553,4.622602,[30 24] ; [81 31],[36.10843373 17.89156627] ; [74.89156627 37.10843373],0
s4,1,0.0345,4.469745,[ 7 47] ; [31 81],[12.36144578 41.63855422] ; [25.63855422 86.36144578],0
v3,1,0.041297,4.163803,[ 7 45] ; [30 77],[12.10062893 39.89937107] ; [24.89937107 82.10062893],0
u1,1,0.063231,3.450551,[ 1 53] ; [ 11 101],[ 3.90361446 50.09638554] ; [  8.09638554 103.90361446],0
b1,1,0.096128,2.768639,[24 30] ; [35 77],[19.19277108 34.80722892] ; [39.80722892 72.19277108],0
a2,1,0.097887,2.739638,[ 3 51] ; [16 96],[ 6.18072289 47.81927711] ; [12.81927711 99.18072289],0
r4,1,0.104055,2.64226,[35 19] ; [86 26],[39.36144578 14.63855422] ; [81.63855422 30.36144578],0
v2,1,0.115493,2.477397,[18 33] ; [52 55],[22.59493671 28.40506329] ; [47.40506329 59.59493671],0
s2,1,0.118898,2.431781,[16 37] ; [48 64],[20.55757576 32.44242424] ; [43.44242424 68.55757576],0
a5,1,0.119061,2.429625,[21 33] ; [58 54],[25.69879518 28.30120482] ; [53.30120482 58.69879518],0
