Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000254,13.385911,[24 16] ; [ 93 209],[13.68421053 26.31578947] ; [103.31578947 198.68421053],1
s8,1,0.000693,11.507913,[16 24] ; [ 52 250],[ 7.95321637 32.04678363] ; [ 60.04678363 241.95321637],1
s7,1,0.074871,3.172869,[13 24] ; [ 63 224],[ 8.67901235 28.32098765] ; [ 67.32098765 219.67901235],0
v3,1,0.080794,3.048858,[18 21] ; [ 94 199],[13.15662651 25.84337349] ; [ 98.84337349 194.15662651],0
r3,1,0.122785,2.38143,[38  2] ; [260  41],[34.95601173  5.04398827] ; [263.04398827  37.95601173],0
n3,1,0.175679,1.833806,[5 6] ; [57 29],[7.03092784 3.96907216] ; [54.96907216 31.03092784],0
p6,1,0.176972,1.822874,[14 26] ; [ 74 222],[10.47619048 29.52380952] ; [ 77.52380952 218.47619048],0
p7,1,0.178265,1.812027,[25 15] ; [152 145],[21.00890208 18.99109792] ; [155.99109792 141.00890208],0
n5,1,0.183909,1.765746,[30  9] ; [199 101],[26.34513274 12.65486726] ; [202.65486726  97.34513274],0
u1,1,0.193827,1.688283,[ 7 33] ; [ 32 271],[ 4.54810496 35.45189504] ; [ 34.45189504 268.54810496],0
n6,1,0.217282,1.522235,[33  6] ; [228  73],[29.93823529  9.06176471] ; [231.06176471  69.93823529],0
p11,1,0.293276,1.10452,[26 14] ; [221  82],[28.80466472 11.19533528] ; [218.19533528  84.80466472],0
a1,1,0.30353,1.058622,[ 3 37] ; [ 12 291],[ 1.74927114 38.25072886] ; [ 13.25072886 289.74927114],0
s1,1,0.323702,0.973929,[ 2 38] ; [  7 293],[ 1.05882353 38.94117647] ; [  7.94117647 292.05882353],0
b4,1,0.342873,0.899659,[19 21] ; [168 135],[21.80758017 18.19241983] ; [165.19241983 137.80758017],0
s4,1,0.345967,0.888196,[ 5 34] ; [ 25 277],[ 3.43108504 35.56891496] ; [ 26.56891496 275.43108504],0
p9,1,0.358598,0.842798,[27 13] ; [220  76],[29.4047619 10.5952381] ; [217.5952381  78.4047619],0
d2,1,0.368921,0.807295,[19 21] ; [121 181],[16.37426901 23.62573099] ; [123.62573099 178.37426901],0
b5,1,0.373916,0.790609,[23 17] ; [196 107],[25.5393586 14.4606414] ; [193.4606414 109.5393586],0
p10,1,0.377345,0.779333,[30 10] ; [203  95],[27.5739645 12.4260355] ; [205.4260355  92.5739645],0
u3,1,0.423745,0.639907,[8 6] ; [49 58],[6.59504132 7.40495868] ; [50.40495868 56.59504132],0
b1,1,0.437141,0.603777,[18 22] ; [117 186],[15.74344023 24.25655977] ; [119.25655977 183.74344023],0
d4,1,0.456143,0.555342,[32  8] ; [226  77],[30.08746356  9.91253644] ; [227.91253644  75.08746356],0
a5,1,0.484412,0.488914,[29 11] ; [203 100],[27.05539359 12.94460641] ; [204.94460641  98.05539359],0
v2,1,0.487114,0.482894,[22 18] ; [143 148],[19.93957704 20.06042296] ; [145.06042296 145.93957704],0
a7,1,0.52948,0.395389,[26 13] ; [216  86],[27.67741935 11.32258065] ; [214.32258065  87.67741935],0
