Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,44.85365,[99 24] ; [17 41],[78.82872928 44.17127072] ; [37.17127072 20.82872928],1
n6,1,7.9e-05,15.57823,[104  18] ; [34 24],[93.53333333 28.46666667] ; [44.46666667 13.53333333],1
p10,1,0.000159,14.264554,[97 25] ; [29 27],[86.35955056 35.64044944] ; [39.64044944 16.35955056],1
s6,1,0.000163,14.216474,[89 33] ; [25 32],[77.69832402 44.30167598] ; [36.30167598 20.69832402],1
s2,1,0.000514,12.064171,[69 52] ; [17 41],[58.13407821 62.86592179] ; [27.86592179 30.13407821],1
p4,1,0.000626,11.696945,[69 53] ; [17 41],[58.28888889 63.71111111] ; [27.71111111 30.28888889],1
p6,1,0.002185,9.387664,[47 73] ; [ 9 47],[38.18181818 81.81818182] ; [17.81818182 38.18181818],0
s3,1,0.002738,8.974005,[80 40] ; [25 33],[70.78651685 49.21348315] ; [34.21348315 23.78651685],0
n3,1,0.00279,8.940025,[14 14] ; [19  2],[18.85714286  9.14285714] ; [14.14285714  6.85714286],0
p7,1,0.004133,8.224442,[77 40] ; [25 33],[68.19428571 48.80571429] ; [33.80571429 24.19428571],0
s7,1,0.010598,6.531503,[54 62] ; [14 40],[46.4 69.6] ; [21.6 32.4],0
p8,1,0.014538,5.971596,[61 60] ; [18 40],[53.40223464 67.59776536] ; [25.59776536 32.40223464],0
p2,1,0.015309,5.880545,[99 24] ; [37 21],[92.4198895 30.5801105] ; [43.5801105 14.4198895],0
p9,1,0.01893,5.507944,[94 27] ; [34 22],[87.50282486 33.49717514] ; [40.49717514 15.50282486],0
v3,1,0.019362,5.4685,[46 72] ; [11 42],[39.33333333 78.66666667] ; [17.66666667 35.33333333],0
p3,1,0.019704,5.437953,[54 69] ; [15 43],[46.88950276 76.11049724] ; [22.11049724 35.88950276],0
v1,1,0.050044,3.84,[61 60] ; [19 36],[55. 66.] ; [25. 30.],0
s8,1,0.066475,3.367983,[49 74] ; [15 43],[43.49171271 79.50828729] ; [20.50828729 37.49171271],0
p11,1,0.079095,3.08341,[92 31] ; [36 22],[86.98342541 36.01657459] ; [41.01657459 16.98342541],0
a8,1,0.094255,2.800154,[18 93] ; [ 4 53],[14.53571429 96.46428571] ; [ 7.46428571 49.53571429],0
b1,1,0.115158,2.481969,[51 72] ; [17 41],[46.20994475 76.79005525] ; [21.79005525 36.20994475],0
a3,1,0.122266,2.388047,[65 56] ; [24 34],[60.16201117 60.83798883] ; [28.83798883 29.16201117],0
d4,1,0.153515,2.03697,[86 35] ; [47 11],[89.90502793 31.09497207] ; [43.09497207 14.90502793],0
p1,1,0.176592,1.826072,[ 14 108] ; [ 3 55],[ 11.52222222 110.47777778] ; [ 5.47777778 52.52222222],0
s5,1,0.212312,1.555593,[35 84] ; [11 43],[31.6416185 87.3583815] ; [14.3583815 39.6416185],0
b5,1,0.22901,1.447,[69 54] ; [38 20],[72.71270718 50.28729282] ; [34.28729282 23.71270718],0
b4,1,0.22901,1.447,[69 54] ; [38 20],[72.71270718 50.28729282] ; [34.28729282 23.71270718],0
v4,1,0.332456,0.939308,[116   6] ; [53  5],[114.54444444   7.45555556] ; [54.45555556  3.54444444],0
r2,1,0.332456,0.939308,[116   6] ; [53  5],[114.54444444   7.45555556] ; [54.45555556  3.54444444],0
d3,1,0.379448,0.77249,[70 53] ; [37 21],[72.71270718 50.28729282] ; [34.28729282 23.71270718],0
a6,1,0.383451,0.759609,[70 53] ; [29 29],[67.27624309 55.72375691] ; [31.72375691 26.27624309],0
r4,1,0.396615,0.718564,[113  10] ; [51  7],[111.44751381  11.55248619] ; [52.55248619  5.44751381],0
d1,1,0.400761,0.706042,[45 78] ; [25 33],[47.56906077 75.43093923] ; [22.43093923 35.56906077],0
a1,1,0.436442,0.605618,[  2 121] ; [ 2 56],[  2.71823204 120.28176796] ; [ 1.28176796 56.71823204],0
a7,1,0.459948,0.546021,[81 40] ; [42 16],[83.1452514 37.8547486] ; [39.8547486 18.1452514],0
d5,1,0.480271,0.498248,[89 34] ; [39 19],[86.98342541 36.01657459] ; [41.01657459 16.98342541],0
u4,1,0.584243,0.299426,[  1 122] ; [ 1 57],[  1.35911602 121.64088398] ; [ 0.64088398 57.35911602],0
u2,1,0.605043,0.267457,[33 25] ; [20 12],[34.15555556 23.84444444] ; [18.84444444 13.15555556],0
b2,1,0.630295,0.231661,[16 51] ; [ 5 21],[15.12903226 51.87096774] ; [ 5.87096774 20.12903226],0
b3,1,0.630295,0.231661,[16 51] ; [ 5 21],[15.12903226 51.87096774] ; [ 5.87096774 20.12903226],0
u3,1,0.639429,0.219489,[38 20] ; [20 13],[36.96703297 21.03296703] ; [21.03296703 11.96703297],0
d2,1,0.764172,0.090004,[27 95] ; [14 44],[27.78888889 94.21111111] ; [13.21111111 44.78888889],0
s1,1,0.793068,0.068817,[  7 112] ; [ 4 54],[  7.39548023 111.60451977] ; [ 3.60451977 54.39548023],0
n1,1,0.801259,0.063362,[11 17] ; [ 9 12],[11.42857143 16.57142857] ; [ 8.57142857 12.42857143],0
s4,1,0.90493,0.014265,[ 20 101] ; [10 48],[ 20.27932961 100.72067039] ; [ 9.72067039 48.27932961],0
n2,1,0.914509,0.011525,[20  8] ; [14  6],[19.83333333  8.16666667] ; [14.16666667  5.83333333],0
a4,1,0.92389,0.009127,[26 96] ; [12 46],[25.75555556 96.24444444] ; [12.24444444 45.75555556],0
r3,1,0.954282,0.003287,[112   8] ; [54  4],[111.91011236   8.08988764] ; [54.08988764  3.91011236],0
v2,1,0.976487,0.000869,[55 61] ; [25 28],[54.9112426 61.0887574] ; [25.0887574 27.9112426],0
