Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.010625,6.527043,[31 20] ; [ 7 17],[25.84 25.16] ; [12.16 11.84],0
r4,1,0.019288,5.475191,[51  2] ; [20  5],[48.24358974  4.75641026] ; [22.75641026  2.24358974],0
p2,1,0.036885,4.355716,[45  8] ; [16  9],[41.44871795 11.55128205] ; [19.55128205  5.44871795],0
v1,1,0.095956,2.77151,[28 24] ; [ 8 16],[24.63157895 27.36842105] ; [11.36842105 12.63157895],0
d2,1,0.111864,2.527689,[12 41] ; [10 15],[14.94871795 38.05128205] ; [ 7.05128205 17.94871795],0
d5,1,0.122742,2.381982,[29 24] ; [ 9 16],[25.82051282 27.17948718] ; [12.17948718 12.82051282],0
r2,1,0.135958,2.223123,[50  3] ; [21  4],[48.24358974  4.75641026] ; [22.75641026  2.24358974],0
a8,1,0.142175,2.154257,[ 3 47] ; [ 4 20],[ 4.72972973 45.27027027] ; [ 2.27027027 21.72972973],0
n4,1,0.150129,2.070936,[39 14] ; [22  3],[41.44871795 11.55128205] ; [19.55128205  5.44871795],0
r3,1,0.166277,1.916191,[51  2] ; [22  3],[49.6025641  3.3974359] ; [23.3974359  1.6025641],0
u3,1,0.17146,1.87013,[13  9] ; [5 9],[11. 11.] ; [7. 7.],0
a5,1,0.175955,1.831464,[34 19] ; [12 13],[31.25641026 21.74358974] ; [14.74358974 10.25641026],0
v3,1,0.18166,1.783988,[24 29] ; [ 7 17],[21.33766234 31.66233766] ; [ 9.66233766 14.33766234],0
u1,1,0.190133,1.716589,[ 1 52] ; [ 2 23],[ 2.03846154 50.96153846] ; [ 0.96153846 24.03846154],0
a2,1,0.210989,1.564625,[ 7 46] ; [ 1 24],[ 5.43589744 47.56410256] ; [ 2.56410256 22.43589744],0
p7,1,0.214507,1.540746,[41 12] ; [16  9],[38.73076923 14.26923077] ; [18.26923077  6.73076923],0
a3,1,0.230909,1.435256,[31 22] ; [11 14],[28.53846154 24.46153846] ; [13.46153846 11.53846154],0
n2,1,0.236724,1.4,[6 1] ; [4 3],[5. 2.] ; [5. 2.],0
d3,1,0.237523,1.395238,[15 38] ; [ 4 21],[12.91025641 40.08974359] ; [ 6.08974359 18.91025641],0
s8,1,0.259425,1.271823,[18 34] ; [12 13],[20.25974026 31.74025974] ; [ 9.74025974 15.25974026],0
v4,1,0.326807,0.961509,[50  3] ; [22  3],[48.92307692  4.07692308] ; [23.07692308  1.92307692],0
p4,1,0.377048,0.780304,[41 12] ; [17  8],[39.41025641 13.58974359] ; [18.58974359  6.41025641],0
b1,1,0.384665,0.755739,[22 31] ; [13 12],[23.78205128 29.21794872] ; [11.21794872 13.78205128],0
a6,1,0.492377,0.471328,[36 17] ; [15 10],[34.65384615 18.34615385] ; [16.34615385  8.65384615],0
p6,1,0.535427,0.384081,[23 30] ; [ 9 16],[21.74358974 31.25641026] ; [10.25641026 14.74358974],0
n1,1,0.576999,0.311111,[3 4] ; [2 5],[2.5 4.5] ; [2.5 4.5],0
a1,1,0.581613,0.303635,[ 1 52] ; [ 1 24],[ 1.35897436 51.64102564] ; [ 0.64102564 24.35897436],0
s4,1,0.587453,0.29434,[ 8 45] ; [ 5 20],[ 8.83333333 44.16666667] ; [ 4.16666667 20.83333333],0
p5,1,0.587453,0.29434,[ 8 45] ; [ 5 20],[ 8.83333333 44.16666667] ; [ 4.16666667 20.83333333],0
p10,1,0.606895,0.264722,[41 12] ; [18  7],[40.08974359 12.91025641] ; [18.91025641  6.08974359],0
p9,1,0.612683,0.256287,[44  8] ; [20  5],[43.22077922  8.77922078] ; [20.77922078  4.22077922],0
p11,1,0.619021,0.247245,[42 11] ; [21  4],[42.80769231 10.19230769] ; [20.19230769  4.80769231],0
s7,1,0.638594,0.220586,[18 29] ; [11 14],[18.93055556 28.06944444] ; [10.06944444 14.93055556],0
b2,1,0.707513,0.140774,[10 25] ; [ 7 14],[10.625 24.375] ; [ 6.375 14.625],0
b3,1,0.707513,0.140774,[10 25] ; [ 7 14],[10.625 24.375] ; [ 6.375 14.625],0
d1,1,0.756368,0.096257,[ 3 50] ; [ 1 24],[ 2.71794872 50.28205128] ; [ 1.28205128 23.71794872],0
s5,1,0.760443,0.092963,[13 39] ; [ 5 18],[12.48 39.52] ; [ 5.52 17.48],0
s6,1,0.761761,0.091912,[30 21] ; [15  9],[30.6 20.4] ; [14.4  9.6],0
p12,1,0.836179,0.042759,[ 5 48] ; [ 2 23],[ 4.75641026 48.24358974] ; [ 2.24358974 22.75641026],0
s3,1,0.876103,0.024308,[25 27] ; [12 12],[25.31578947 26.68421053] ; [11.68421053 12.31578947],0
u2,1,0.878482,0.023377,[10 12] ; [6 8],[ 9.77777778 12.22222222] ; [6.22222222 7.77777778],0
a4,1,0.88292,0.021688,[14 39] ; [ 7 18],[14.26923077 38.73076923] ; [ 6.73076923 18.26923077],0
p8,1,0.888256,0.019744,[30 22] ; [14 11],[29.71428571 22.28571429] ; [14.28571429 10.71428571],0
s2,1,0.913058,0.011921,[16 36] ; [ 8 17],[16.20779221 35.79220779] ; [ 7.79220779 17.20779221],0
p1,1,0.913594,0.011774,[ 9 44] ; [ 4 21],[ 8.83333333 44.16666667] ; [ 4.16666667 20.83333333],0
n6,1,0.917601,0.010703,[45  8] ; [21  4],[44.84615385  8.15384615] ; [21.15384615  3.84615385],0
b4,1,0.930572,0.007591,[27 26] ; [13 12],[27.17948718 25.82051282] ; [12.82051282 12.17948718],0
n5,1,0.936392,0.006369,[42 10] ; [20  5],[41.87012987 10.12987013] ; [20.12987013  4.87012987],0
r1,1,0.938654,0.005923,[37 15] ; [18  7],[37.14285714 14.85714286] ; [17.85714286  7.14285714],0
b5,1,0.974646,0.00101,[32 21] ; [15 10],[31.93589744 21.06410256] ; [15.06410256  9.93589744],0
