Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.000636,11.668016,[ 18 128] ; [39 97],[ 29.5106383 116.4893617] ; [ 27.4893617 108.5106383],1
s2,1,0.000657,11.607655,[101  45] ; [118  19],[112.98233216  33.01766784] ; [106.01766784  30.98233216],1
s6,1,0.001426,10.171778,[121  25] ; [130   7],[129.49116608  16.50883392] ; [121.50883392  15.49116608],0
p5,1,0.014866,5.932252,[ 18 124] ; [ 33 105],[ 25.86428571 116.13571429] ; [ 25.13571429 112.86428571],0
p6,1,0.017639,5.631679,[59 85] ; [75 61],[68.91428571 75.08571429] ; [65.08571429 70.91428571],0
p7,1,0.02062,5.358624,[94 47] ; [106  28],[102.54545455  38.45454545] ; [97.45454545 36.54545455],0
v1,1,0.026178,4.944208,[79 61] ; [95 42],[87.94223827 52.05776173] ; [86.05776173 50.94223827],0
a5,1,0.028502,4.797456,[111  35] ; [119  19],[118.23943662  27.76056338] ; [111.76056338  26.23943662],0
u1,1,0.039746,4.228708,[ 29 117] ; [42 96],[ 36.5 109.5] ; [ 34.5 103.5],0
r4,1,0.056458,3.63848,[131  15] ; [132   6],[135.20422535  10.79577465] ; [127.79577465  10.20422535],0
d1,1,0.057045,3.621278,[88 58] ; [98 40],[95.61971831 50.38028169] ; [90.38028169 47.61971831],0
a2,1,0.058996,3.565378,[ 33 113] ; [45 93],[ 40.09859155 105.90140845] ; [ 37.90140845 100.09859155],0
a4,1,0.077521,3.116114,[63 83] ; [74 64],[70.42957746 75.57042254] ; [66.57042254 71.42957746],0
v2,1,0.079297,3.07925,[80 60] ; [91 44],[87.05454545 52.94545455] ; [83.94545455 51.05454545],0
p8,1,0.087837,2.913576,[76 67] ; [86 50],[83.03225806 59.96774194] ; [78.96774194 57.03225806],0
d5,1,0.089402,2.885108,[117  29] ; [120  17],[122.26855124  23.73144876] ; [114.73144876  22.26855124],0
p12,1,0.10306,2.657543,[ 12 132] ; [ 20 118],[ 16.34042553 127.65957447] ; [ 15.65957447 122.34042553],0
b5,1,0.108498,2.575957,[92 54] ; [74 64],[85.33802817 60.66197183] ; [80.66197183 57.33802817],0
