Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,5.3e-05,16.350164,[28 61] ; [84 59],[42.96551724 46.03448276] ; [69.03448276 73.96551724],1
v2,1,0.000155,14.312,[40 49] ; [100  43],[53.70689655 35.29310345] ; [86.29310345 56.70689655],1
s8,1,0.000242,13.470349,[49 41] ; [115  34],[61.75732218 28.24267782] ; [102.24267782  46.75732218],1
n5,1,0.004775,7.962718,[66 24] ; [129  18],[74.05063291 15.94936709] ; [120.94936709  26.05063291],0
s5,1,0.006023,7.543401,[36 48] ; [87 54],[45.92 38.08] ; [77.08 63.92],0
d5,1,0.010675,6.518691,[70 20] ; [133  15],[76.76470588 13.23529412] ; [126.23529412  21.76470588],0
a8,1,0.016083,5.793736,[ 5 80] ; [ 24 118],[10.85903084 74.14096916] ; [ 18.14096916 123.85903084],0
p10,1,0.019674,5.440615,[72 18] ; [135  14],[77.94979079 12.05020921] ; [129.05020921  19.94979079],0
p5,1,0.039978,4.2188,[11 79] ; [ 34 114],[17.01680672 72.98319328] ; [ 27.98319328 120.01680672],0
p9,1,0.045456,4.001626,[76 14] ; [138  11],[80.58577406  9.41422594] ; [133.41422594  15.58577406],0
n1,1,0.055285,3.673469,[ 8 13] ; [16  8],[11.2  9.8] ; [12.8 11.2],0
n4,1,0.064657,3.413717,[71 19] ; [130  18],[76.00840336 13.99159664] ; [124.99159664  23.00840336],0
d1,1,0.067374,3.345859,[55 35] ; [108  41],[61.38075314 28.61924686] ; [101.61924686  47.38075314],0
p11,1,0.074981,3.170467,[67 23] ; [125  24],[72.30125523 17.69874477] ; [119.69874477  29.30125523],0
u4,1,0.093843,2.807185,[ 1 89] ; [  8 141],[ 3.38912134 86.61087866] ; [  5.61087866 143.38912134],0
a5,1,0.094748,2.791802,[69 21] ; [127  22],[73.80753138 16.19246862] ; [122.19246862  26.80753138],0
p12,1,0.10993,2.555228,[ 9 81] ; [ 26 122],[13.23529412 76.76470588] ; [ 21.76470588 126.23529412],0
n6,1,0.114475,2.491331,[76 14] ; [134  13],[79.74683544 10.25316456] ; [130.25316456  16.74683544],0
r2,1,0.131187,2.278402,[83  6] ; [145   4],[85.2605042  3.7394958] ; [142.7394958   6.2605042],0
p6,1,0.167186,1.907998,[45 45] ; [87 60],[50.12658228 39.87341772] ; [81.87341772 65.12658228],0
d4,1,0.194227,1.685257,[78 12] ; [136  12],[80.92436975  9.07563025] ; [133.07563025  14.92436975],0
n2,1,0.194329,1.684492,[14  7] ; [20  4],[15.86666667  5.13333333] ; [18.13333333  5.86666667],0
s7,1,0.196337,1.669413,[58 25] ; [111  32],[62.06637168 20.93362832] ; [106.93362832  36.06637168],0
r4,1,0.23399,1.416443,[80 10] ; [139  10],[82.46861925  7.53138075] ; [136.53138075  12.46861925],0
p8,1,0.236148,1.40344,[54 36] ; [100  48],[58.23529412 31.76470588] ; [95.76470588 52.23529412],0
s4,1,0.259205,1.273,[25 64] ; [ 32 116],[21.40506329 67.59493671] ; [ 35.59493671 112.40506329],0
d3,1,0.262505,1.255496,[61 29] ; [111  38],[64.76987448 25.23012552] ; [107.23012552  41.76987448],0
p7,1,0.293498,1.103508,[65 25] ; [115  32],[68.35443038 21.64556962] ; [111.64556962  35.35443038],0
u2,1,0.448633,0.574103,[14  6] ; [16 11],[12.76595745  7.23404255] ; [17.23404255  9.76595745],0
u3,1,0.45237,0.564706,[13  7] ; [21  7],[14.16666667  5.83333333] ; [19.83333333  8.16666667],0
a3,1,0.454621,0.559105,[70 20] ; [121  27],[72.22689076 17.77310924] ; [118.77310924  29.22689076],0
b5,1,0.461072,0.543291,[50 40] ; [90 59],[52.71966527 37.28033473] ; [87.28033473 61.71966527],0
p4,1,0.53715,0.380848,[74 16] ; [127  22],[75.69037657 14.30962343] ; [125.30962343  23.69037657],0
b2,1,0.566313,0.32889,[19 30] ; [45 58],[20.63157895 28.36842105] ; [43.36842105 59.63157895],0
b3,1,0.566313,0.32889,[19 30] ; [45 58],[20.63157895 28.36842105] ; [43.36842105 59.63157895],0
v4,1,0.584736,0.298641,[85  5] ; [143   6],[85.85774059  4.14225941] ; [142.14225941   6.85774059],0
r1,1,0.593614,0.284736,[71 18] ; [123  26],[72.54621849 16.45378151] ; [121.45378151  27.54621849],0
a2,1,0.611957,0.257334,[25 65] ; [ 46 103],[26.73640167 63.26359833] ; [ 44.26359833 104.73640167],0
a6,1,0.620881,0.244631,[58 32] ; [100  48],[59.74789916 30.25210084] ; [98.25210084 49.74789916],0
n3,1,0.685167,0.164367,[16  5] ; [17  7],[15.4  5.6] ; [17.6  6.4],0
b1,1,0.72851,0.120484,[39 51] ; [68 81],[40.29288703 49.70711297] ; [66.70711297 82.29288703],0
p2,1,0.739177,0.110852,[79 11] ; [132  16],[79.78991597 10.21008403] ; [131.21008403  16.78991597],0
u1,1,0.740066,0.110068,[23 67] ; [ 41 108],[24.10041841 65.89958159] ; [ 39.89958159 109.10041841],0
s6,1,0.743968,0.10667,[78 11] ; [130  16],[78.77446809 10.22553191] ; [129.22553191  16.77446809],0
r3,1,0.797385,0.065912,[86  3] ; [143   6],[85.63445378  3.36554622] ; [143.36554622   5.63445378],0
a7,1,0.876576,0.024122,[63 27] ; [105  43],[63.52941176 26.47058824] ; [104.47058824  43.52941176],0
b4,1,0.886033,0.020542,[54 36] ; [88 61],[53.47280335 36.52719665] ; [88.52719665 60.47280335],0
s3,1,0.904718,0.014329,[79 11] ; [130  19],[78.70292887 11.29707113] ; [130.29707113  18.70292887],0
s1,1,0.919034,0.010333,[ 4 86] ; [  7 141],[ 4.15966387 85.84033613] ; [  6.84033613 141.15966387],0
a4,1,0.932308,0.007215,[46 44] ; [77 72],[46.31799163 43.68200837] ; [76.68200837 72.31799163],0
a1,1,0.9391,0.005837,[ 7 83] ; [ 12 137],[ 7.15481172 82.84518828] ; [ 11.84518828 137.15481172],0
p1,1,0.952562,0.003539,[12 78] ; [ 20 127],[12.15189873 77.84810127] ; [ 19.84810127 127.15189873],0
d2,1,0.954126,0.003309,[51 39] ; [85 64],[51.21338912 38.78661088] ; [84.78661088 64.21338912],0
