Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.036526,4.3724,[ 5 97] ; [1 2],[ 5.82857143 96.17142857] ; [0.17142857 2.82857143],0
p3,1,0.144328,2.131202,[29 75] ; [2 1],[30.13084112 73.86915888] ; [0.86915888 2.13084112],0
s8,1,0.162661,1.949313,[30 73] ; [2 1],[31.09433962 71.90566038] ; [0.90566038 2.09433962],0
b2,1,0.187641,1.736044,[21 48] ; [2 1],[22.04166667 46.95833333] ; [0.95833333 2.04166667],0
b3,1,0.187641,1.736044,[21 48] ; [2 1],[22.04166667 46.95833333] ; [0.95833333 2.04166667],0
b4,1,0.270001,1.216744,[67 37] ; [1 2],[66.09345794 37.90654206] ; [1.90654206 1.09345794],0
u1,1,0.291459,1.112871,[13 91] ; [1 2],[13.60747664 90.39252336] ; [0.39252336 2.60747664],0
b5,1,0.323978,0.972819,[64 40] ; [1 2],[63.17757009 40.82242991] ; [1.82242991 1.17757009],0
v1,1,0.338783,0.915033,[40 62] ; [2 1],[40.8 61.2] ; [1.2 1.8],0
a4,1,0.361728,0.831886,[42 62] ; [2 1],[42.76635514 61.23364486] ; [1.23364486 1.76635514],0
a6,1,0.361728,0.831886,[62 42] ; [1 2],[61.23364486 42.76635514] ; [1.76635514 1.23364486],0
a2,1,0.365203,0.819921,[15 89] ; [1 2],[15.55140187 88.44859813] ; [0.44859813 2.55140187],0
p9,1,0.374402,0.789001,[41 59] ; [2 1],[41.74757282 58.25242718] ; [1.25242718 1.74757282],0
v2,1,0.491196,0.473905,[47 54] ; [2 1],[47.58653846 53.41346154] ; [1.41346154 1.58653846],0
p7,1,0.580507,0.305415,[51 52] ; [1 2],[50.52830189 52.47169811] ; [1.47169811 1.52830189],0
d3,1,0.75623,0.09637,[60 44] ; [2 1],[60.26168224 43.73831776] ; [1.73831776 1.26168224],0
a7,1,0.795774,0.066988,[61 42] ; [2 1],[61.21698113 41.78301887] ; [1.78301887 1.21698113],0
p2,1,0.805479,0.060645,[76 28] ; [2 1],[75.81308411 28.18691589] ; [2.18691589 0.81308411],0
a3,1,0.805999,0.060315,[62 42] ; [2 1],[62.20560748 41.79439252] ; [1.79439252 1.20560748],0
